,thetar,thetas,alpha,n,ksat,l,nse
0,0.09807247605862979,0.4429973592580434,0.03075017668149238,1.7775487219813138,72.80023271213612,0.5,-0.7280544125560855
1,0.07186313488159485,0.4570080615152902,0.01932733390687347,1.9505819484652787,410.062068986992,0.5,-0.31124753245298264
2,0.07017771476057544,0.38036509637736804,0.021599576625671486,1.4373589724076836,20.908419190380837,0.5,-5.029097343991243
3,0.07762956863850008,0.4565190877219676,0.03303165327866187,1.8317441281217293,124.41686728717589,0.5,0.5224395334599274
4,0.08424096673120154,0.4864406026994863,0.03480417082991981,1.4450417700810942,408.46972044346404,0.5,-3.3519522737819543
5,0.07695522112230796,0.39674147983218516,0.01632007182977604,1.1859857349637941,66.24225528136623,0.5,-21.273958478518406
6,0.061228571932574104,0.37314334863979126,0.03177228311377633,1.9909605491154994,185.7116611883752,0.5,-1.4562332116020547
7,0.08341943490489134,0.3962610747593133,0.025015034556227316,1.8528026703088583,136.00336862990648,0.5,0.47630325756792635
8,0.060483942319251444,0.4624571812552175,0.020479226855732214,1.921260742336231,414.7901150190252,0.5,-0.7148443523850481
9,0.07460780886652205,0.4136772460677473,0.018142159173484818,1.7314863132671445,22.823931914009094,0.5,-1.1352761662718875
10,0.09438298640702025,0.4868093512231864,0.018802140542280025,1.1413802309708851,77.31307593757204,0.5,-59.79579158343643
11,0.08356283688873165,0.40267565901388,0.0258397465272854,1.4163519440502406,160.73293558142092,0.5,-2.43212922026314
12,0.09672969687219293,0.4347803928228688,0.02325195765255505,1.9063619701698056,458.6550327287483,0.5,0.3566162440428121
13,0.0729792080865638,0.44741147691480654,0.024263596401617415,1.266323334881615,135.5413214345555,0.5,-15.616531554761035
14,0.08589754208330859,0.44266895925813554,0.027991850398196752,1.766812805554585,63.96896244894604,0.5,-0.38453606240516547
15,0.08045005643112635,0.42011403300435635,0.005273703556704828,1.7412664977083088,273.41121286837495,0.5,0.1436637897318115
16,0.09081895619553527,0.47333736152482575,0.011802795007912995,1.7526094570877269,440.2732400638806,0.5,0.38543148839652197
17,0.07830361370850207,0.44413023170113464,0.01165279447563045,1.8912770595797854,282.62069623899663,0.5,0.2578190363488351
18,0.09607960321538775,0.36132810556730593,0.011581334960733424,1.5906941222311757,70.17868335571723,0.5,-0.3359511516859861
19,0.06053737308017409,0.35711981584559005,0.03658827903266678,1.6559228675827173,130.26135104776608,0.5,0.3367527729927533
20,0.09349495610503303,0.3959118100052395,0.01775762660742638,1.997868145030977,25.87305938850815,0.5,0.17453873542025855
21,0.08076067422918494,0.4088925094903063,0.038399296866522284,1.9475840322699163,33.27700153650981,0.5,-753.3651217516904
22,0.0876300421212933,0.48664859421623985,0.03221713035334754,1.5892365736736278,168.83636442588278,0.5,-2.0584180826700824
23,0.08537639545989158,0.3606377552472125,0.03317473108804652,1.2819463455190587,452.2530813037604,0.5,-2.8312576541718855
24,0.09169365031539778,0.4943289518200979,0.03275189173988745,1.6574209179493546,410.63204863888694,0.5,-0.16389319832454707
25,0.07826272102455978,0.47149142082319845,0.012343597624278306,1.901093502218973,55.063383482004085,0.5,0.08871229673571779
26,0.06534477857395415,0.39860132994172004,0.012879316228431414,1.6235469371393063,42.44647162965877,0.5,-0.24617784380290453
27,0.07493198309920233,0.4926578458658125,0.019237681176399096,1.222975060097181,407.1568755583106,0.5,-24.672017330738278
28,0.07559950826061278,0.40136881847979355,0.018454179308181003,1.4426520698021008,472.29786930800987,0.5,-0.1553640579256419
29,0.05923598275366391,0.4489516419763314,0.009565009690186654,1.3918217908527144,487.2885996520583,0.5,-2.8833166456664565
30,0.08468066366346633,0.45867233244088407,0.022141115828555755,1.5963512347411135,304.0747371019924,0.5,-0.16059970854493488
31,0.09622567114668243,0.4430518303625523,0.02688771934957973,1.8342984838828322,464.7449520834542,0.5,0.46051187482468625
32,0.05390934172499672,0.44095986975536,0.0277466050282723,1.3892694472398106,234.8286361271086,0.5,-2.2835449307733384
33,0.09858036622961289,0.3781555779027699,0.018968549504837114,1.2524117462453335,115.27848828984041,0.5,-10.561502299789128
34,0.05144238791490654,0.3582260738762623,0.03189129354484131,1.6678105645651353,79.27816581820552,0.5,0.396621886549697
35,0.08061557477123639,0.49585272613160136,0.02743306699177007,1.909584045451214,64.9576712870191,0.5,-753.3651217516904
36,0.074021164424421,0.48899687522778756,0.012728126353569251,1.532005933164805,415.10844521436354,0.5,-0.9785579077578077
37,0.08221820790990919,0.46593256377925074,0.018281717838029524,1.5182641877440477,6.695126893175301,0.5,-20.63046686084323
38,0.08512983621686629,0.4389210307089903,0.013700357968953986,1.203611066451259,357.9469318961493,0.5,-21.061897186285876
39,0.0894626480247229,0.410903877299576,0.021947551386252834,1.8270386192018848,163.4513032998314,0.5,0.5186203446521233
40,0.06072167064219626,0.45842356016195573,0.02508229325244388,1.3884494424910887,475.8495427908212,0.5,-2.048697574184418
41,0.05330292506164373,0.4354813493935864,0.010769425881326143,1.6392856053236873,144.38935698807495,0.5,0.4834662736035571
42,0.06174694460736825,0.37605382696003153,0.037912569045585515,1.3783215842916579,327.5438835688307,0.5,-0.1898381680223007
43,0.05402863776166424,0.37495379351105346,0.027166510410110156,1.1597765905640696,458.5026625124012,0.5,-11.501758171787184
44,0.0815279234982865,0.49575234581943006,0.028234769384256935,1.1086044392355303,496.53669860646164,0.5,-60.13104289266132
45,0.08640037017293226,0.4297361806571789,0.029151615181579788,1.876978703180081,306.4726219790702,0.5,0.36781672247968655
46,0.07040993683319352,0.4857884940205873,0.037955213537130765,1.2681157928186075,176.8082395434179,0.5,-19.617573363148413
47,0.061846062407416386,0.4261368309565358,0.010289447652924517,1.4791471145755848,428.83523467631363,0.5,-0.19943753328445823
48,0.05958190775327435,0.3954893196575668,0.011397913250204186,1.9368514407336739,324.6244574063289,0.5,-1.646107555973718
49,0.08886404886169398,0.39479687163200766,0.01061520537556291,1.8994214317035927,305.9773076675246,0.5,0.10888100971286852
50,0.0903523962587978,0.45403112893682374,0.025823581809231843,1.5903749368410738,444.229134461604,0.5,-0.03551199783546943
51,0.059745578980062615,0.4189772941698081,0.01436566828605881,1.9207801204063317,78.41801734857077,0.5,0.3154364364511194
52,0.07681323474482181,0.49216489372569583,0.019552663293781226,1.4902201164282518,401.56581316466924,0.5,-1.7896308467303905
53,0.0551615850329088,0.3901107345794659,0.014989676659761662,1.6608649640272035,279.491737232608,0.5,-0.021348180678065543
54,0.08298872520531778,0.39726242064120715,0.03323450889925899,1.456105801972079,285.7049724982392,0.5,-0.5347652532477687
55,0.09892210303551971,0.4643434576877191,0.0252867578989165,1.420079269517795,11.671489173988936,0.5,-24.525583336996167
56,0.08012906464877528,0.3681257436790781,0.005108114229297499,1.6905359118056844,375.4669535855229,0.5,0.04208501014155197
57,0.0758187336444921,0.39391425144281694,0.03958141843883908,1.7822912019357193,289.2758418367833,0.5,0.14643062082931657
58,0.08413842690485057,0.3976447936198085,0.012278841618169542,1.1720315641515309,340.2500843701469,0.5,-18.518773827273797
59,0.08935088989983606,0.45848172084219585,0.03678340306775031,1.2490081256525385,492.76334397229505,0.5,-14.78853765210277
60,0.07002528328715422,0.43325346495101363,0.024911355985638945,1.4895520172206194,416.78472900911885,0.5,0.02370217069379288
61,0.09400518093938326,0.4590945337744099,0.026415500710420328,1.1240461291910535,330.58425659045076,0.5,-44.831207737956746
62,0.05024177975818039,0.4434911521079233,0.012826058312644804,1.9141974438152802,220.13696532877387,0.5,-0.8051008370262585
63,0.06126227509055138,0.38255551905864454,0.0289564400076474,1.4936542363057463,13.546689896909822,0.5,-4.622945366184036
64,0.06468619999370598,0.3644350429397717,0.03148929296345949,1.274513099326887,27.937542859568776,0.5,-9.661097965025325
65,0.06765327954323323,0.35995236238073974,0.036418874152906816,1.2897613899896485,36.66699114093789,0.5,-7.3557397151209845
66,0.06375896563864125,0.38021468005796666,0.01375586447792937,1.5773251355561633,9.040861665766231,0.5,-3.756890493160772
67,0.0912482376266416,0.48023755989707984,0.017562326328203766,1.8857359348929246,66.40481360748065,0.5,-753.3651217516904
68,0.08156251022435318,0.45758285999244686,0.037712733872523135,1.901929131680605,478.54190167962383,0.5,0.16605198467737348
69,0.054641077019109835,0.3667821879772917,0.014811384269795176,1.3530200082172799,370.85727853185136,0.5,-0.3092900087120092
70,0.08483727921691114,0.46494741523726746,0.03419778755990721,1.1715157985085147,391.7232793802702,0.5,-30.650687742699855
71,0.08140498308067778,0.4609498334583183,0.02365010354543713,1.5168398899735331,465.2593539591572,0.5,-0.4866190273660411
72,0.05949724680226827,0.36829714276960285,0.039171671627512936,1.5925280407353721,269.08811674820356,0.5,0.29124664824346025
73,0.09501345069656222,0.4689782257393769,0.018030396056301197,1.8787017716289554,192.0729469584752,0.5,0.4075164946128793
74,0.05480765512523994,0.36578996897324695,0.01162682635867613,1.998324227823677,366.50939486320954,0.5,-3.2564859736768392
75,0.07190223551372775,0.3714643390604454,0.03094368085926404,1.8665431251240894,270.047313792343,0.5,-0.6079570180769194
76,0.05754955426690677,0.38531873702629016,0.014869372068216057,1.2321676397556176,233.1264795674023,0.5,-7.948929640319697
77,0.0880456867837555,0.37717091981954975,0.007291026554290859,1.2912549913441715,251.45714358675613,0.5,-6.901376757953569
78,0.09679316725522616,0.4879056431969614,0.026842608059169996,1.31024104628394,250.73957186397922,0.5,-15.869188805711463
79,0.0789848736415988,0.49040831985458977,0.030263863557964604,1.8958978808244094,245.55559740510006,0.5,0.5584095500458224
80,0.08575611364263608,0.420632568059339,0.014557444418238193,1.1574391811098965,190.89358238056147,0.5,-27.948610017084082
81,0.08133603761091387,0.3770041534830138,0.015631796692774706,1.3379400364554606,387.90286134625717,0.5,-2.1853731593032983
82,0.05775234491204726,0.4014910730928929,0.036170492148848134,1.459523861167152,362.82002979315376,0.5,0.3997729161111395
83,0.0938880947896094,0.4446446264391697,0.015111431320794805,1.511760086068993,112.03158931642838,0.5,-3.52552515531144
84,0.07745720816300872,0.4336226379584345,0.020795189537628232,1.5051170062597095,169.19793543083105,0.5,-1.1888170619348015
85,0.06915556478313786,0.40550743774557857,0.03790206968200757,1.7987500626370652,363.7581899385004,0.5,-0.19072176106095662
86,0.07291984660255309,0.4184173568591395,0.03455958747487364,1.4820700063652934,472.99787248782576,0.5,0.17215057806519718
87,0.07509544548522369,0.37367477988051095,0.03814842025920562,1.7946264473897795,104.0419090844358,0.5,0.4529470296202419
88,0.05942223126200308,0.35735147121720706,0.023444728616410455,1.1427819660365484,122.01208319862434,0.5,-15.21797934632767
89,0.06854998348215616,0.4830332912735653,0.01823642501675138,1.1865338199851556,293.97025844992334,0.5,-32.039681701632375
90,0.09445154485612857,0.393160343146664,0.0380248544935377,1.8709586374037017,355.6072068729232,0.5,0.24409798815748973
91,0.07854500147852675,0.4543961431334019,0.03283063945564274,1.7540959875888826,227.01683477427338,0.5,0.5431447457256857
92,0.07129371485385375,0.49829085128332595,0.03960488876717224,1.2110082711566301,414.08467481176217,0.5,-26.492690764008675
93,0.09538999740741463,0.4341907980984475,0.02546563640193942,1.706580873123154,320.0620821236506,0.5,0.3661001297867291
94,0.08751003724745848,0.3647333310810494,0.011121130831367884,1.3313878949691291,249.37233984146175,0.5,-3.1547838975479294
95,0.07159846473310245,0.3590580362536526,0.02350563251061111,1.1550452563259703,71.1133547728848,0.5,-16.61360351256224
96,0.06389702317594144,0.4882886971217839,0.03732384339636053,1.9161389101336863,39.53642131562408,0.5,-0.18111902446193584
97,0.0997262630673359,0.38394863748434577,0.03857297418625282,1.7891453135338975,383.8682780098148,0.5,0.37788232451696946
98,0.08771053012463163,0.38947596725388933,0.030366679006611875,1.2008988937727618,275.6905643126088,0.5,-12.909485650179802
99,0.07880279779302074,0.3748752431393349,0.024456314934749392,1.608855114528617,187.93138676336267,0.5,0.5171657310743527
100,0.08811269387741529,0.4863154455450187,0.008858079337831427,1.9179339250135081,369.3803647122911,0.5,0.42838669105633254
101,0.08459968445962748,0.4572940378457636,0.023812198572556207,1.2151442714269487,169.98019997644514,0.5,-25.060544049842516
102,0.08287474712709511,0.4239015551483088,0.022858692991249693,1.7300599989961483,404.64785055423556,0.5,0.45753337996221166
103,0.09978509742504903,0.48313406873068376,0.035575940677584385,1.5036713758792266,442.28441575778567,0.5,-2.6083860452508114
104,0.08825071355672819,0.48502969598833023,0.03357163739392677,1.9721597160547892,132.419052838275,0.5,0.4963054252381207
105,0.05103461680824549,0.3744078221400041,0.027591557038861982,1.6525341132449682,498.17410216735794,0.5,-0.9504444420928801
106,0.07213308603361965,0.4020752286176642,0.024165912048172134,1.9811591909928512,50.054915564382924,0.5,-753.3651217516904
107,0.09312922607577191,0.36529662114174505,0.012146661871432585,1.3200195279220044,77.05900633554751,0.5,-6.079774364667258
108,0.0812609580776869,0.3600698147602593,0.03862858569330358,1.6047518851651412,497.2506168880126,0.5,0.30745897190312677
109,0.063642854859478,0.4437047857227696,0.015934179235011416,1.8436123566102753,263.9957330837222,0.5,0.032296397779995045
110,0.05648015944117023,0.43877662106900384,0.013041354081596918,1.370008894958998,338.1017751379684,0.5,-2.941571823947234
111,0.08044684686825164,0.3800183317375378,0.023414418179731784,1.179050002058455,386.9385722261511,0.5,-12.548045277035031
112,0.08371690539956299,0.4501226807721688,0.006012821669226167,1.1200039825689498,67.09214250255539,0.5,-54.337164250549776
113,0.07264484145224204,0.47005219262921466,0.0059768643824040565,1.2299371951695615,290.67554525882366,0.5,-26.47080109508676
114,0.07944315654579195,0.40661279969201924,0.012010077371160357,1.7178938311300458,56.21826978802155,0.5,0.07512965564665841
115,0.05497908927630973,0.38963869562594877,0.014682128727990431,1.431034803237869,294.49867492816884,0.5,0.1334308733535995
116,0.06691969664893233,0.46213905439682235,0.02526680068495346,1.501874685029998,477.30784150929344,0.5,-0.05882963108698558
117,0.07786595499816185,0.3914681875258363,0.015036462127392406,1.5249992317035428,371.85862429986037,0.5,0.34588862037105894
118,0.06623854492021594,0.4761428260756184,0.030205188228716096,1.6903753305830764,13.099125512478118,0.5,-7.379325458803059
119,0.06879381522114797,0.48600066352617444,0.03926817202217017,1.867945535370887,17.00957870166293,0.5,-3.281562686352836
120,0.08492974277507315,0.46173376875672245,0.022335315461787127,1.8538621720028194,217.42029079341864,0.5,0.5412557505403892
121,0.09371974332615722,0.3625628542163596,0.010694853675088229,1.7348080038007745,424.42277808334075,0.5,0.22606382453841856
122,0.05479831592459536,0.43522985664587305,0.005687159452388023,1.5194377442128724,43.41481263258467,0.5,-3.5471012731613856
123,0.07947242628039412,0.4380013441651548,0.0336299413458672,1.5873288336459097,193.1383198933072,0.5,-0.16156638342893004
124,0.09561684249984678,0.4120788388082796,0.007361130779845622,1.585912887492485,353.6234405050476,0.5,-0.5538704137388117
125,0.06698647549999795,0.4730864420889926,0.023101560486931103,1.614606694287613,469.4754490152273,0.5,0.507458484951355
126,0.06366163157432049,0.45538501468457787,0.03243818051029226,1.688818518438075,491.18307696737,0.5,0.3903703717989947
127,0.08161031459075363,0.421275214617165,0.0268711866392687,1.3792642509485584,310.215323514117,0.5,-2.969547595409161
128,0.09171684569182958,0.4351787419584284,0.01849631844115292,1.5763054793830626,25.77131604475802,0.5,-5.980976069930983
129,0.06338141197170187,0.4556056841544326,0.011752200270841789,1.3868734478369575,247.0766415235211,0.5,-4.539818266330528
130,0.054569846314031195,0.35060235424030134,0.019443665564333263,1.8312636960166442,443.1990538270205,0.5,-2.655465805169024
131,0.09996849650022951,0.3945475280781538,0.035690623479740016,1.7286560094593963,10.508514006799025,0.5,-4.322711987395353
132,0.054271080984896115,0.4961417490605748,0.03414222566563488,1.19665926268849,7.845679712211379,0.5,-68.82317631466354
133,0.09593454038121531,0.43993593299017697,0.0353497933876969,1.7067172003543625,48.671288396293235,0.5,-2.034809850790376
134,0.05068643553425449,0.37273006645906026,0.010151476343149422,1.2970555810622535,195.7311183782007,0.5,-3.2666467829750676
135,0.057465778665409,0.417947549120624,0.021439536976447664,1.9705287611668192,258.96620383373926,0.5,-1.2780723889142611
136,0.08866145007128516,0.4639085861566389,0.006740426741685678,1.9991347970475601,466.9237665060297,0.5,0.1200708786589999
137,0.08037471371807031,0.3522607134156637,0.0267074195014098,1.8350892429922663,35.41334987880853,0.5,0.562964424977254
138,0.09549658143517067,0.39396598961747437,0.008248603178637489,1.4126114936259966,187.00289081342495,0.5,-3.6877644465144677
139,0.09836221836142639,0.4739343777859147,0.03132108139450072,1.1581729891034114,480.33778485797154,0.5,-37.073298916912904
140,0.08202747613737614,0.40605373013376156,0.011303293012284703,1.5360196809943514,209.19890896492916,0.5,-0.2814806622522912
141,0.06243334847647741,0.4976832037629271,0.010507465014524982,1.5138813319838558,192.43955525356316,0.5,-2.4804450458102725
142,0.07109712145546727,0.49310477082968507,0.0262558465432081,1.9232037174678407,235.76218953675374,0.5,0.46260246764487456
143,0.0733969909093717,0.37966610313844473,0.01667600861545256,1.5149012900587824,499.6051041523764,0.5,0.44929023419701286
144,0.0501782780146729,0.43414799580797203,0.034043184789588274,1.9238261710270042,208.88667428973955,0.5,-0.8599048260365505
145,0.07567667398741347,0.3881389076031557,0.016450851769834973,1.3412031015293993,482.07779191990676,0.5,-1.931834641219659
146,0.08652584753881679,0.40127545865904296,0.01320972033515009,1.8921443759348895,139.83017244665223,0.5,0.4547481143707115
147,0.058327155915259866,0.41227309359886277,0.0058202614619993895,1.7331832172071229,95.59488194117749,0.5,0.396616937594246
148,0.07165935213426194,0.43013693556518096,0.03500551327616691,1.1910091041824062,424.4937413348802,0.5,-17.524050053940854
149,0.09466773599029495,0.4017478184106507,0.0387948494887627,1.5065246967790076,45.911200951615626,0.5,-3.9879204064913605
150,0.07536546242588127,0.437102412886601,0.011705191524054873,1.7114274218975893,499.255370939343,0.5,0.35222583697039345
151,0.09632317388656154,0.357665599335547,0.019128158648473552,1.411547619570166,296.09301737250814,0.5,-0.7746857900411119
152,0.08122083340249601,0.46665987992439517,0.03439720908782437,1.6183609708905777,453.25191639412293,0.5,0.3095229620093314
153,0.06926397175851567,0.4303795544688504,0.036471197491920605,1.1753174357288734,318.1093497998385,0.5,-21.423160410518324
154,0.062002767099927525,0.3733699392619913,0.01209826516659658,1.3602230973093092,190.3666230133266,0.5,-1.4778012573570178
