 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15:28:29
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      271  0.1190000E+03  0.50000E+00    2      633    -4    -5     T
      273  0.1200000E+03  0.50000E+00    2      637    -4    -5     T
      275  0.1210000E+03  0.50000E+00    4      643    -4    -5     T
      277  0.1220000E+03  0.50000E+00    2      649    -4    -5     T
      279  0.1230000E+03  0.50000E+00    4      656    -4    -5     T
      281  0.1240000E+03  0.50000E+00    2      660    -4    -5     T
      283  0.1250000E+03  0.50000E+00    4      666    -4    -5     T
      285  0.1260000E+03  0.50000E+00    4      672    -4    -5     T
      287  0.1270000E+03  0.50000E+00    4      678    -4    -5     T
      289  0.1280000E+03  0.50000E+00    3      683    -4    -5     T
      291  0.1290000E+03  0.50000E+00    2      688    -4    -5     T
      293  0.1300000E+03  0.50000E+00    2      693    -4    -5     T
      295  0.1310000E+03  0.50000E+00    2      697    -4    -5     T
      297  0.1320000E+03  0.50000E+00    3      703    -4    -5     T
      299  0.1330000E+03  0.50000E+00    3      709    -4    -5     T
      301  0.1340000E+03  0.50000E+00    2      713    -4    -5     T
      303  0.1350000E+03  0.50000E+00    4      719    -4    -5     T
      305  0.1360000E+03  0.50000E+00    3      725    -4    -5     T
      307  0.1370000E+03  0.50000E+00    4      732    -4    -5     T
      309  0.1380000E+03  0.50000E+00    3      737    -4    -5     T
      311  0.1390000E+03  0.50000E+00    3      743    -4    -5     T
      313  0.1400000E+03  0.50000E+00    2      747    -4    -5     T
      315  0.1410000E+03  0.50000E+00    3      753    -4    -5     T
      317  0.1420000E+03  0.50000E+00    2      757    -4    -5     T
      319  0.1430000E+03  0.50000E+00    3      762    -4    -5     T
      321  0.1440000E+03  0.50000E+00    2      766    -4    -5     T
      323  0.1450000E+03  0.50000E+00    2      770    -4    -5     T
      325  0.1460000E+03  0.50000E+00    2      774    -4    -5     T
      327  0.1470000E+03  0.50000E+00    2      778    -4    -5     T
      329  0.1480000E+03  0.50000E+00    3      783    -4    -5     T
      331  0.1490000E+03  0.50000E+00    2      787    -4    -5     T
      333  0.1500000E+03  0.50000E+00    2      791    -4    -5     T
      335  0.1510000E+03  0.50000E+00    2      795    -4    -5     T
      337  0.1520000E+03  0.50000E+00    2      799    -4    -5     T
      339  0.1530000E+03  0.50000E+00    2      803    -4    -5     T
      341  0.1540000E+03  0.50000E+00    3      808    -4    -5     T
      343  0.1550000E+03  0.50000E+00    3      813    -4    -5     T
      345  0.1560000E+03  0.50000E+00    2      817    -4    -5     T
      347  0.1570000E+03  0.50000E+00    2      821    -4    -5     T
      349  0.1580000E+03  0.50000E+00    3      826    -4    -5     T
      351  0.1590000E+03  0.50000E+00    2      830    -4    -5     T
      353  0.1600000E+03  0.50000E+00    2      834    -4    -5     T
      355  0.1610000E+03  0.50000E+00    2      838    -4    -5     T
      357  0.1620000E+03  0.50000E+00    3      843    -4    -5     T
      359  0.1630000E+03  0.50000E+00    2      847    -4    -5     T
      361  0.1640000E+03  0.50000E+00    2      851    -4    -5     T
      363  0.1650000E+03  0.50000E+00    2      855    -4    -5     T
      365  0.1660000E+03  0.50000E+00    2      859    -4    -5     T
      367  0.1670000E+03  0.50000E+00    3      864    -4    -5     T
      369  0.1680000E+03  0.50000E+00    2      868    -4    -5     T
      371  0.1690000E+03  0.50000E+00    2      872    -4    -5     T
      373  0.1700000E+03  0.50000E+00    3      877    -4    -5     T
      375  0.1710000E+03  0.50000E+00    2      881    -4    -5     T
      377  0.1720000E+03  0.50000E+00    2      885    -4    -5     T
      379  0.1730000E+03  0.50000E+00    2      889    -4    -5     T
      381  0.1740000E+03  0.50000E+00    2      893    -4    -5     T
      383  0.1750000E+03  0.50000E+00    3      898    -4    -5     T
      750  0.1760000E+03  0.13852E-01    2     2531     4    -5     T
      834  0.1770000E+03  0.26543E-01    4     2889     4    -5     T
      906  0.1780000E+03  0.16161E-01    3     3227     4    -5     T
      920  0.1790000E+03  0.28907E+00    2     3265    -4    -5     T
     1003  0.1800000E+03  0.12754E-01    2     3629     4    -5     T
     1018  0.1810000E+03  0.27251E+00    3     3674    -4    -5     T
     1098  0.1820000E+03  0.42233E-01    5     4015     4    -5     T
     1112  0.1830000E+03  0.29187E+00    3     4061    -4    -5     T
     1203  0.1840000E+03  0.23049E-01    3     4463     4    -5     T
     1215  0.1850000E+03  0.28359E+00    2     4498    -4    -5     T
     1218  0.1860000E+03  0.37500E+00    2     4505    -4    -5     T
     1220  0.1870000E+03  0.50000E+00    2     4509    -4    -5     T
     1222  0.1880000E+03  0.50000E+00    2     4513    -4    -5     T
     1224  0.1890000E+03  0.50000E+00    3     4518    -4    -5     T
     1226  0.1900000E+03  0.50000E+00    3     4523    -4    -5     T
     1228  0.1910000E+03  0.50000E+00    2     4528    -4    -5     T
     1230  0.1920000E+03  0.50000E+00    2     4532    -4    -5     T
     1232  0.1930000E+03  0.50000E+00    4     4539    -4    -5     T
     1481  0.1940000E+03  0.10446E-01    2     5641     4    -5     T
     1548  0.1950000E+03  0.92548E-02    7     5954     4    -5     T
     1608  0.1960000E+03  0.17855E-01    2     6223     4    -5     T
     1669  0.1970000E+03  0.38063E-01    3     6500     4    -5     T
     1740  0.1980000E+03  0.11700E-01    2     6840     4    -5     T
     1813  0.1990000E+03  0.16849E-01    2     7147     4    -5     T
     1825  0.2000000E+03  0.21059E+00    2     7181    -4    -5     T
     1906  0.2010000E+03  0.84580E-02    2     7554     4    -5     T
     1923  0.2020000E+03  0.20037E+00    2     7600    -4    -5     T
     1926  0.2030000E+03  0.37500E+00    2     7607    -4    -5     T
     1929  0.2040000E+03  0.33333E+00    2     7613    -4    -5     T
     1931  0.2050000E+03  0.50000E+00    3     7618    -4    -5     T
     1933  0.2060000E+03  0.50000E+00    2     7623    -4    -5     T
     1935  0.2070000E+03  0.50000E+00    2     7627    -4    -5     T
     1937  0.2080000E+03  0.50000E+00    3     7632    -4    -5     T
     1939  0.2090000E+03  0.50000E+00    3     7638    -4    -5     T
     1941  0.2100000E+03  0.50000E+00    4     7645    -4    -5     T
     1943  0.2110000E+03  0.50000E+00    3     7651    -4    -5     T
     1945  0.2120000E+03  0.50000E+00    4     7658    -4    -5     T
     1947  0.2130000E+03  0.50000E+00    4     7665    -4    -5     T
     1949  0.2140000E+03  0.50000E+00    3     7671    -4    -5     T
     1951  0.2150000E+03  0.50000E+00    3     7677    -4    -5     T
     1953  0.2160000E+03  0.50000E+00    3     7682    -4    -5     T
     1955  0.2170000E+03  0.50000E+00    2     7687    -4    -5     T
     1957  0.2180000E+03  0.50000E+00    2     7691    -4    -5     T
     1959  0.2190000E+03  0.50000E+00    2     7695    -4    -5     T
     1961  0.2200000E+03  0.50000E+00    2     7699    -4    -5     T
     1963  0.2210000E+03  0.50000E+00    2     7703    -4    -5     T
     1965  0.2220000E+03  0.50000E+00    2     7707    -4    -5     T
     1967  0.2230000E+03  0.50000E+00    2     7711    -4    -5     T
     1969  0.2240000E+03  0.50000E+00    2     7715    -4    -5     T
     1971  0.2250000E+03  0.50000E+00    2     7719    -4    -5     T
     1973  0.2260000E+03  0.50000E+00    2     7723    -4    -5     T
     1975  0.2270000E+03  0.50000E+00    2     7727    -4    -5     T
     1977  0.2280000E+03  0.50000E+00    2     7731    -4    -5     T
     1979  0.2290000E+03  0.50000E+00    2     7735    -4    -5     T
     1981  0.2300000E+03  0.50000E+00    2     7739    -4    -5     T
     1983  0.2310000E+03  0.50000E+00    2     7743    -4    -5     T
     1985  0.2320000E+03  0.50000E+00    2     7747    -4    -5     T
     1987  0.2330000E+03  0.50000E+00    2     7751    -4    -5     T
     1989  0.2340000E+03  0.50000E+00    2     7755    -4    -5     T
     1991  0.2350000E+03  0.50000E+00    2     7759    -4    -5     T
     1993  0.2360000E+03  0.50000E+00    2     7763    -4    -5     T
     1995  0.2370000E+03  0.50000E+00    2     7767    -4    -5     T
     1997  0.2380000E+03  0.50000E+00    2     7771    -4    -5     T
     1999  0.2390000E+03  0.50000E+00    2     7775    -4    -5     T
     2001  0.2400000E+03  0.50000E+00    2     7779    -4    -5     T
     2003  0.2410000E+03  0.50000E+00    2     7783    -4    -5     T
     2005  0.2420000E+03  0.50000E+00    2     7787    -4    -5     T
     2007  0.2430000E+03  0.50000E+00    2     7791    -4    -5     T
     2009  0.2440000E+03  0.50000E+00    2     7795    -4    -5     T
     2011  0.2450000E+03  0.50000E+00    5     7806    -4    -5     T
     2013  0.2460000E+03  0.50000E+00    3     7812    -4    -5     T
     2015  0.2470000E+03  0.50000E+00    2     7816    -4    -5     T
     2017  0.2480000E+03  0.50000E+00    2     7820    -4    -5     T
     2019  0.2490000E+03  0.50000E+00    2     7824    -4    -5     T
     2021  0.2500000E+03  0.50000E+00    2     7828    -4    -5     T
     2023  0.2510000E+03  0.50000E+00    2     7832    -4    -5     T
     2025  0.2520000E+03  0.50000E+00    2     7836    -4    -5     T
     2027  0.2530000E+03  0.50000E+00    2     7840    -4    -5     T
     2029  0.2540000E+03  0.50000E+00    2     7844    -4    -5     T
     2031  0.2550000E+03  0.50000E+00    2     7848    -4    -5     T
     2033  0.2560000E+03  0.50000E+00    2     7852    -4    -5     T
     2035  0.2570000E+03  0.50000E+00    2     7856    -4    -5     T
     2037  0.2580000E+03  0.50000E+00    2     7860    -4    -5     T
     2039  0.2590000E+03  0.50000E+00    2     7864    -4    -5     T
     2041  0.2600000E+03  0.50000E+00    2     7868    -4    -5     T
     2043  0.2610000E+03  0.50000E+00    2     7872    -4    -5     T
     2045  0.2620000E+03  0.50000E+00    2     7876    -4    -5     T
     2047  0.2630000E+03  0.50000E+00    2     7880    -4    -5     T
     2049  0.2640000E+03  0.50000E+00    2     7884    -4    -5     T
     2051  0.2650000E+03  0.50000E+00    2     7888    -4    -5     T
     2053  0.2660000E+03  0.50000E+00    2     7892    -4    -5     T
     2055  0.2670000E+03  0.50000E+00    2     7896    -4    -5     T
     2057  0.2680000E+03  0.50000E+00    2     7900    -4    -5     T
     2059  0.2690000E+03  0.50000E+00    2     7904    -4    -5     T
     2061  0.2700000E+03  0.50000E+00    2     7908    -4    -5     T
     2063  0.2710000E+03  0.50000E+00    2     7912    -4    -5     T
     2065  0.2720000E+03  0.50000E+00    2     7916    -4    -5     T
     2067  0.2730000E+03  0.50000E+00    2     7920    -4    -5     T
     2069  0.2740000E+03  0.50000E+00    2     7927    -4    -5     T
     2071  0.2750000E+03  0.50000E+00    2     7939     4    -5     T
     2073  0.2760000E+03  0.50000E+00    2     7943     4    -5     T
     2075  0.2770000E+03  0.50000E+00    2     7947     4    -5     T
     2077  0.2780000E+03  0.50000E+00    2     7951     4    -5     T
     2079  0.2790000E+03  0.50000E+00    2     7955     4    -5     T
     2081  0.2800000E+03  0.50000E+00    2     7959     4    -5     T
     2083  0.2810000E+03  0.50000E+00    2     7963     4    -5     T
     2085  0.2820000E+03  0.50000E+00    2     7967     4    -5     T
     2087  0.2830000E+03  0.50000E+00    2     7971     4    -5     T
     2089  0.2840000E+03  0.50000E+00    2     7975     4    -5     T
     2091  0.2850000E+03  0.50000E+00    2     7979     4    -5     T
     2093  0.2860000E+03  0.50000E+00    2     7983     4    -5     T
     2095  0.2870000E+03  0.50000E+00    2     7987     4    -5     T
     2097  0.2880000E+03  0.50000E+00    2     7991     4    -5     T
     2099  0.2890000E+03  0.50000E+00    2     7995     4    -5     T
     2101  0.2900000E+03  0.50000E+00    2     7999     4    -5     T
     2103  0.2910000E+03  0.50000E+00    2     8003     4    -5     T
     2105  0.2920000E+03  0.50000E+00    2     8007     4    -5     T
     2107  0.2930000E+03  0.50000E+00    2     8011     4    -5     T
     2109  0.2940000E+03  0.50000E+00    2     8015     4    -5     T
     2111  0.2950000E+03  0.50000E+00    2     8019     4    -5     T
     2113  0.2960000E+03  0.50000E+00    2     8023     4    -5     T
     2115  0.2970000E+03  0.50000E+00    2     8027     4    -5     T
     2117  0.2980000E+03  0.50000E+00    2     8031     4    -5     T
     2119  0.2990000E+03  0.50000E+00    2     8035     4    -5     T
     2121  0.3000000E+03  0.50000E+00    2     8039     4    -5     T
     2123  0.3010000E+03  0.50000E+00    2     8043     4    -5     T
     2125  0.3020000E+03  0.50000E+00    2     8047     4    -5     T
     2127  0.3030000E+03  0.50000E+00    2     8051     4    -5     T
     2129  0.3040000E+03  0.50000E+00    2     8055     4    -5     T
     2131  0.3050000E+03  0.50000E+00    2     8059     4    -5     T
     2133  0.3060000E+03  0.50000E+00    2     8063     4    -5     T
     2135  0.3070000E+03  0.50000E+00    2     8067     4    -5     T
     2137  0.3080000E+03  0.50000E+00    2     8071     4    -5     T
     2139  0.3090000E+03  0.50000E+00    2     8075     4    -5     T
     2141  0.3100000E+03  0.50000E+00    2     8079     4    -5     T
     2143  0.3110000E+03  0.50000E+00    2     8083     4    -5     T
     2145  0.3120000E+03  0.50000E+00    2     8087     4    -5     T
     2147  0.3130000E+03  0.50000E+00    2     8091     4    -5     T
     2149  0.3140000E+03  0.50000E+00    2     8095     4    -5     T
     2151  0.3150000E+03  0.50000E+00    2     8099     4    -5     T
     2153  0.3160000E+03  0.50000E+00    2     8103     4    -5     T
     2155  0.3170000E+03  0.50000E+00    2     8107     4    -5     T
     2157  0.3180000E+03  0.50000E+00    2     8111     4    -5     T
     2159  0.3190000E+03  0.50000E+00    2     8115     4    -5     T
     2161  0.3200000E+03  0.50000E+00    2     8119     4    -5     T
     2163  0.3210000E+03  0.50000E+00    2     8123     4    -5     T
     2165  0.3220000E+03  0.50000E+00    2     8127     4    -5     T
     2167  0.3230000E+03  0.50000E+00    2     8131     4    -5     T
     2169  0.3240000E+03  0.50000E+00    2     8135     4    -5     T
     2171  0.3250000E+03  0.50000E+00    2     8139     4    -5     T
     2173  0.3260000E+03  0.50000E+00    2     8143     4    -5     T
     2175  0.3270000E+03  0.50000E+00    2     8147     4    -5     T
     2177  0.3280000E+03  0.50000E+00    2     8151     4    -5     T
     2179  0.3290000E+03  0.50000E+00    2     8155     4    -5     T
     2181  0.3300000E+03  0.50000E+00    2     8159     4    -5     T
     2183  0.3310000E+03  0.50000E+00    2     8163     4    -5     T
     2185  0.3320000E+03  0.50000E+00    2     8167     4    -5     T
     2187  0.3330000E+03  0.50000E+00    2     8171     4    -5     T
     2189  0.3340000E+03  0.50000E+00    2     8175     4    -5     T
     2191  0.3350000E+03  0.50000E+00    2     8179     4    -5     T
     2193  0.3360000E+03  0.50000E+00    2     8183     4    -5     T
     2195  0.3370000E+03  0.50000E+00    2     8187     4    -5     T
     2197  0.3380000E+03  0.50000E+00    2     8191     4    -5     T
     2199  0.3390000E+03  0.50000E+00    2     8195     4    -5     T
     2201  0.3400000E+03  0.50000E+00    2     8199     4    -5     T
     2203  0.3410000E+03  0.50000E+00    2     8203     4    -5     T
     2205  0.3420000E+03  0.50000E+00    2     8207     4    -5     T
     2207  0.3430000E+03  0.50000E+00    2     8211     4    -5     T
     2209  0.3440000E+03  0.50000E+00    2     8215     4    -5     T
     2211  0.3450000E+03  0.50000E+00    2     8219     4    -5     T
     2213  0.3460000E+03  0.50000E+00    2     8223     4    -5     T
     2215  0.3470000E+03  0.50000E+00    2     8227     4    -5     T
     2217  0.3480000E+03  0.50000E+00    2     8231     4    -5     T
     2219  0.3490000E+03  0.50000E+00    2     8235     4    -5     T
     2221  0.3500000E+03  0.50000E+00    2     8239     4    -5     T
     2223  0.3510000E+03  0.50000E+00    2     8243     4    -5     T
     2225  0.3520000E+03  0.50000E+00    2     8247     4    -5     T
     2227  0.3530000E+03  0.50000E+00    2     8251     4    -5     T
     2229  0.3540000E+03  0.50000E+00    2     8255     4    -5     T
     2231  0.3550000E+03  0.50000E+00    2     8259     4    -5     T
     2233  0.3560000E+03  0.50000E+00    2     8263     4    -5     T
     2235  0.3570000E+03  0.50000E+00    2     8267     4    -5     T
     2237  0.3580000E+03  0.50000E+00    2     8271     4    -5     T
     2239  0.3590000E+03  0.50000E+00    2     8275     4    -5     T
     2241  0.3600000E+03  0.50000E+00    2     8279     4    -5     T
     2243  0.3610000E+03  0.50000E+00    2     8283     4    -5     T
     2245  0.3620000E+03  0.50000E+00    2     8287     4    -5     T
     2247  0.3630000E+03  0.50000E+00    2     8291     4    -5     T
     2249  0.3640000E+03  0.50000E+00    2     8295     4    -5     T
     2251  0.3650000E+03  0.50000E+00    2     8299     4    -5     T
     2253  0.3660000E+03  0.50000E+00    2     8303     4    -5     T
     2255  0.3670000E+03  0.50000E+00    2     8307     4    -5     T
     2257  0.3680000E+03  0.50000E+00    2     8311     4    -5     T
     2259  0.3690000E+03  0.50000E+00    2     8315     4    -5     T
     2261  0.3700000E+03  0.50000E+00    2     8319     4    -5     T
     2263  0.3710000E+03  0.50000E+00    2     8323     4    -5     T
     2265  0.3720000E+03  0.50000E+00    2     8327     4    -5     T
     2267  0.3730000E+03  0.50000E+00    2     8331     4    -5     T
     2269  0.3740000E+03  0.50000E+00    2     8335     4    -5     T
     2271  0.3750000E+03  0.50000E+00    2     8339     4    -5     T
     2273  0.3760000E+03  0.50000E+00    2     8343     4    -5     T
     2275  0.3770000E+03  0.50000E+00    2     8347     4    -5     T
     2277  0.3780000E+03  0.50000E+00    2     8351     4    -5     T
     2279  0.3790000E+03  0.50000E+00    2     8355     4    -5     T
     2281  0.3800000E+03  0.50000E+00    2     8359     4    -5     T
     2283  0.3810000E+03  0.50000E+00    2     8363     4    -5     T
     2285  0.3820000E+03  0.50000E+00    2     8367     4    -5     T
     2287  0.3830000E+03  0.50000E+00    2     8371     4    -5     T
     2289  0.3840000E+03  0.50000E+00    2     8375     4    -5     T
     2291  0.3850000E+03  0.50000E+00    2     8379     4    -5     T
     2293  0.3860000E+03  0.50000E+00    2     8383     4    -5     T
     2295  0.3870000E+03  0.50000E+00    2     8387     4    -5     T
     2297  0.3880000E+03  0.50000E+00    2     8391     4    -5     T
     2299  0.3890000E+03  0.50000E+00    2     8395     4    -5     T
     2301  0.3900000E+03  0.50000E+00    2     8399     4    -5     T
     2303  0.3910000E+03  0.50000E+00    2     8403     4    -5     T
     2305  0.3920000E+03  0.50000E+00    2     8407     4    -5     T
     2307  0.3930000E+03  0.50000E+00    2     8411     4    -5     T
     2309  0.3940000E+03  0.50000E+00    2     8415     4    -5     T
     2311  0.3950000E+03  0.50000E+00    2     8419     4    -5     T
     2313  0.3960000E+03  0.50000E+00    2     8423     4    -5     T
     2315  0.3970000E+03  0.50000E+00    2     8427     4    -5     T
     2317  0.3980000E+03  0.50000E+00    2     8431     4    -5     T
     2319  0.3990000E+03  0.50000E+00    2     8435     4    -5     T
     2321  0.4000000E+03  0.50000E+00    2     8439     4    -5     T
     2323  0.4010000E+03  0.50000E+00    2     8443     4    -5     T
     2325  0.4020000E+03  0.50000E+00    2     8447     4    -5     T
     2327  0.4030000E+03  0.50000E+00    2     8451     4    -5     T
     2329  0.4040000E+03  0.50000E+00    2     8455     4    -5     T
     2331  0.4050000E+03  0.50000E+00    2     8459     4    -5     T
     2333  0.4060000E+03  0.50000E+00    2     8463     4    -5     T
     2335  0.4070000E+03  0.50000E+00    2     8467     4    -5     T
     2337  0.4080000E+03  0.50000E+00    2     8471     4    -5     T
     2339  0.4090000E+03  0.50000E+00    2     8475     4    -5     T
     2341  0.4100000E+03  0.50000E+00    2     8479     4    -5     T
     2343  0.4110000E+03  0.50000E+00    2     8483     4    -5     T
     2345  0.4120000E+03  0.50000E+00    2     8487     4    -5     T
     2347  0.4130000E+03  0.50000E+00    2     8491     4    -5     T
     2349  0.4140000E+03  0.50000E+00    2     8495     4    -5     T
     2351  0.4150000E+03  0.50000E+00    2     8499     4    -5     T
     2353  0.4160000E+03  0.50000E+00    2     8503     4    -5     T
     2355  0.4170000E+03  0.50000E+00    2     8507     4    -5     T
     2357  0.4180000E+03  0.50000E+00    2     8511     4    -5     T
     2359  0.4190000E+03  0.50000E+00    2     8515     4    -5     T
     2361  0.4200000E+03  0.50000E+00    2     8519     4    -5     T
     2363  0.4210000E+03  0.50000E+00    2     8523     4    -5     T
     2365  0.4220000E+03  0.50000E+00    2     8527     4    -5     T
     2367  0.4230000E+03  0.50000E+00    2     8531     4    -5     T
