 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15:25:28
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      166  0.8100000E+02  0.50000E+00    2      360     4    -5     T
      168  0.8200000E+02  0.50000E+00    2      364     4    -5     T
      170  0.8300000E+02  0.50000E+00    2      368     4    -5     T
      172  0.8400000E+02  0.50000E+00    2      372     4    -5     T
      174  0.8500000E+02  0.50000E+00    2      376     4    -5     T
      176  0.8600000E+02  0.50000E+00    2      380     4    -5     T
      178  0.8700000E+02  0.50000E+00    2      384     4    -5     T
      180  0.8800000E+02  0.50000E+00    2      388     4    -5     T
      182  0.8900000E+02  0.50000E+00    2      392     4    -5     T
      184  0.9000000E+02  0.50000E+00    2      396     4    -5     T
      186  0.9100000E+02  0.50000E+00    5      403    -4    -5     T
      188  0.9200000E+02  0.50000E+00    2      409    -4    -5     T
      190  0.9300000E+02  0.50000E+00    4      415    -4    -5     T
      192  0.9400000E+02  0.50000E+00    3      420    -4    -5     T
      194  0.9500000E+02  0.50000E+00    4      426    -4    -5     T
      196  0.9600000E+02  0.50000E+00    4      432    -4    -5     T
      198  0.9700000E+02  0.50000E+00    4      440    -4    -5     T
      200  0.9800000E+02  0.50000E+00    4      448    -4    -5     T
      202  0.9900000E+02  0.50000E+00    5      457    -4    -5     T
      204  0.1000000E+03  0.50000E+00    4      465    -4    -5     T
      206  0.1010000E+03  0.50000E+00    4      473    -4    -5     T
      208  0.1020000E+03  0.50000E+00    4      480    -4    -5     T
      210  0.1030000E+03  0.50000E+00    2      485    -4    -5     T
      212  0.1040000E+03  0.50000E+00    3      490    -4    -5     T
      214  0.1050000E+03  0.50000E+00    3      495    -4    -5     T
      216  0.1060000E+03  0.50000E+00    3      501    -4    -5     T
      218  0.1070000E+03  0.50000E+00    2      505    -4    -5     T
      220  0.1080000E+03  0.50000E+00    2      510    -4    -5     T
      222  0.1090000E+03  0.50000E+00    2      514    -4    -5     T
      224  0.1100000E+03  0.50000E+00    2      518    -4    -5     T
      226  0.1110000E+03  0.50000E+00    2      522    -4    -5     T
      228  0.1120000E+03  0.50000E+00    3      527    -4    -5     T
      230  0.1130000E+03  0.50000E+00    2      531    -4    -5     T
      232  0.1140000E+03  0.50000E+00    3      536    -4    -5     T
      234  0.1150000E+03  0.50000E+00    2      540    -4    -5     T
      236  0.1160000E+03  0.50000E+00    2      544    -4    -5     T
      238  0.1170000E+03  0.50000E+00    2      548    -4    -5     T
      240  0.1180000E+03  0.50000E+00    3      553    -4    -5     T
      242  0.1190000E+03  0.50000E+00    2      557    -4    -5     T
      244  0.1200000E+03  0.50000E+00    3      562    -4    -5     T
      246  0.1210000E+03  0.50000E+00    4      568    -4    -5     T
      248  0.1220000E+03  0.50000E+00    2      572    -4    -5     T
      250  0.1230000E+03  0.50000E+00    2      576    -4    -5     T
      252  0.1240000E+03  0.50000E+00    2      581    -4    -5     T
      254  0.1250000E+03  0.50000E+00    4      588    -4    -5     T
      256  0.1260000E+03  0.50000E+00    2      592    -4    -5     T
      258  0.1270000E+03  0.50000E+00    4      598    -4    -5     T
      260  0.1280000E+03  0.50000E+00    2      602    -4    -5     T
      262  0.1290000E+03  0.50000E+00    2      606    -4    -5     T
      264  0.1300000E+03  0.50000E+00    2      610    -4    -5     T
      266  0.1310000E+03  0.50000E+00    2      615    -4    -5     T
      268  0.1320000E+03  0.50000E+00    2      619    -4    -5     T
      270  0.1330000E+03  0.50000E+00    2      623    -4    -5     T
      272  0.1340000E+03  0.50000E+00    2      627    -4    -5     T
      274  0.1350000E+03  0.50000E+00    4      633    -4    -5     T
      276  0.1360000E+03  0.50000E+00    3      639    -4    -5     T
      278  0.1370000E+03  0.50000E+00    4      646    -4    -5     T
      280  0.1380000E+03  0.50000E+00    3      651    -4    -5     T
      282  0.1390000E+03  0.50000E+00    3      656    -4    -5     T
      284  0.1400000E+03  0.50000E+00    2      660    -4    -5     T
      286  0.1410000E+03  0.50000E+00    3      665    -4    -5     T
      288  0.1420000E+03  0.50000E+00    2      670    -4    -5     T
      290  0.1430000E+03  0.50000E+00    2      674    -4    -5     T
      292  0.1440000E+03  0.50000E+00    2      679    -4    -5     T
      294  0.1450000E+03  0.50000E+00    2      683    -4    -5     T
      296  0.1460000E+03  0.50000E+00    2      687    -4    -5     T
      298  0.1470000E+03  0.50000E+00    2      691    -4    -5     T
      300  0.1480000E+03  0.50000E+00    3      696    -4    -5     T
      302  0.1490000E+03  0.50000E+00    3      701    -4    -5     T
      304  0.1500000E+03  0.50000E+00    2      705    -4    -5     T
      306  0.1510000E+03  0.50000E+00    2      709    -4    -5     T
      308  0.1520000E+03  0.50000E+00    2      713    -4    -5     T
      310  0.1530000E+03  0.50000E+00    2      717    -4    -5     T
      312  0.1540000E+03  0.50000E+00    2      721    -4    -5     T
      314  0.1550000E+03  0.50000E+00    3      726    -4    -5     T
      316  0.1560000E+03  0.50000E+00    2      730    -4    -5     T
      318  0.1570000E+03  0.50000E+00    2      734    -4    -5     T
      320  0.1580000E+03  0.50000E+00    3      739    -4    -5     T
      322  0.1590000E+03  0.50000E+00    2      743    -4    -5     T
      324  0.1600000E+03  0.50000E+00    2      747    -4    -5     T
      326  0.1610000E+03  0.50000E+00    2      751    -4    -5     T
      328  0.1620000E+03  0.50000E+00    3      756    -4    -5     T
      330  0.1630000E+03  0.50000E+00    2      760    -4    -5     T
      332  0.1640000E+03  0.50000E+00    3      765    -4    -5     T
      334  0.1650000E+03  0.50000E+00    2      769    -4    -5     T
      336  0.1660000E+03  0.50000E+00    2      773    -4    -5     T
      338  0.1670000E+03  0.50000E+00    3      778    -4    -5     T
      340  0.1680000E+03  0.50000E+00    2      782    -4    -5     T
      342  0.1690000E+03  0.50000E+00    2      786    -4    -5     T
      344  0.1700000E+03  0.50000E+00    3      791    -4    -5     T
      346  0.1710000E+03  0.50000E+00    2      795    -4    -5     T
      348  0.1720000E+03  0.50000E+00    2      799    -4    -5     T
      350  0.1730000E+03  0.50000E+00    2      803    -4    -5     T
      352  0.1740000E+03  0.50000E+00    2      807    -4    -5     T
      354  0.1750000E+03  0.50000E+00    2      811    -4    -5     T
      806  0.1760000E+03  0.75852E-02    2     2864     4    -5     T
      912  0.1770000E+03  0.23948E-01    3     3329     4    -5     T
     1007  0.1780000E+03  0.15310E-01    2     3765     4    -5     T
     1024  0.1790000E+03  0.19772E+00    2     3814    -4    -5     T
     1103  0.1800000E+03  0.11038E-01    2     4198     4    -5     T
     1119  0.1810000E+03  0.20466E+00    2     4245    -4    -5     T
     1162  0.1820000E+03  0.25106E-01    7     4475     4    -5     T
     1181  0.1830000E+03  0.15636E+00    2     4528    -4    -5     T
     1254  0.1840000E+03  0.16254E-01    2     4895     4    -5     T
     1267  0.1850000E+03  0.16940E+00    2     4928    -4    -5     T
     1270  0.1860000E+03  0.37500E+00    2     4935    -4    -5     T
     1272  0.1870000E+03  0.50000E+00    2     4939    -4    -5     T
     1274  0.1880000E+03  0.50000E+00    2     4943    -4    -5     T
     1276  0.1890000E+03  0.50000E+00    2     4947    -4    -5     T
     1278  0.1900000E+03  0.50000E+00    2     4951    -4    -5     T
     1280  0.1910000E+03  0.50000E+00    2     4955    -4    -5     T
     1282  0.1920000E+03  0.50000E+00    2     4959    -4    -5     T
     1284  0.1930000E+03  0.50000E+00    2     4963    -4    -5     T
     1506  0.1940000E+03  0.41010E-01    5     5994     4    -5     T
     1570  0.1950000E+03  0.15502E-01    4     6309     4    -5     T
     1629  0.1960000E+03  0.40973E-01    3     6566     4    -5     T
     1695  0.1970000E+03  0.42280E-01    4     6862     4    -5     T
     1763  0.1980000E+03  0.43045E-01    3     7166     4    -5     T
     1829  0.1990000E+03  0.34025E-01    4     7464     4    -5     T
     1841  0.2000000E+03  0.20631E+00    2     7496    -4    -5     T
     1911  0.2010000E+03  0.59876E-02    2     7859     4    -5     T
     1928  0.2020000E+03  0.19559E+00    2     7904    -4    -5     T
     1932  0.2030000E+03  0.26667E+00    2     7912    -4    -5     T
     1934  0.2040000E+03  0.50000E+00    2     7917    -4    -5     T
     1936  0.2050000E+03  0.50000E+00    2     7922    -4    -5     T
     1938  0.2060000E+03  0.50000E+00    2     7926    -4    -5     T
     1940  0.2070000E+03  0.50000E+00    2     7930    -4    -5     T
     1942  0.2080000E+03  0.50000E+00    2     7934    -4    -5     T
     1944  0.2090000E+03  0.50000E+00    2     7938    -4    -5     T
     1946  0.2100000E+03  0.50000E+00    3     7943    -4    -5     T
     1948  0.2110000E+03  0.50000E+00    3     7948    -4    -5     T
     1950  0.2120000E+03  0.50000E+00    3     7953    -4    -5     T
     1952  0.2130000E+03  0.50000E+00    3     7959    -4    -5     T
     1954  0.2140000E+03  0.50000E+00    2     7963    -4    -5     T
     1956  0.2150000E+03  0.50000E+00    2     7968    -4    -5     T
     1958  0.2160000E+03  0.50000E+00    2     7973    -4    -5     T
     1960  0.2170000E+03  0.50000E+00    4     7979    -4    -5     T
     1962  0.2180000E+03  0.50000E+00    2     7983    -4    -5     T
     1964  0.2190000E+03  0.50000E+00    3     7988    -4    -5     T
     1966  0.2200000E+03  0.50000E+00    3     7994    -4    -5     T
     1968  0.2210000E+03  0.50000E+00    3     7999    -4    -5     T
     1970  0.2220000E+03  0.50000E+00    3     8005    -4    -5     T
     1972  0.2230000E+03  0.50000E+00    2     8010    -4    -5     T
     1974  0.2240000E+03  0.50000E+00    2     8014    -4    -5     T
     1976  0.2250000E+03  0.50000E+00    2     8018    -4    -5     T
     1978  0.2260000E+03  0.50000E+00    2     8022    -4    -5     T
     1980  0.2270000E+03  0.50000E+00    2     8026    -4    -5     T
     1982  0.2280000E+03  0.50000E+00    2     8030    -4    -5     T
     1984  0.2290000E+03  0.50000E+00    2     8034    -4    -5     T
     1986  0.2300000E+03  0.50000E+00    2     8038    -4    -5     T
     1988  0.2310000E+03  0.50000E+00    2     8042    -4    -5     T
     1990  0.2320000E+03  0.50000E+00    2     8046    -4    -5     T
     1992  0.2330000E+03  0.50000E+00    2     8050    -4    -5     T
     1994  0.2340000E+03  0.50000E+00    2     8054    -4    -5     T
     1996  0.2350000E+03  0.50000E+00    2     8058    -4    -5     T
     1998  0.2360000E+03  0.50000E+00    2     8062    -4    -5     T
     2000  0.2370000E+03  0.50000E+00    2     8066    -4    -5     T
     2002  0.2380000E+03  0.50000E+00    2     8070    -4    -5     T
     2004  0.2390000E+03  0.50000E+00    2     8074    -4    -5     T
     2006  0.2400000E+03  0.50000E+00    2     8078    -4    -5     T
     2008  0.2410000E+03  0.50000E+00    2     8082    -4    -5     T
     2010  0.2420000E+03  0.50000E+00    2     8086    -4    -5     T
     2012  0.2430000E+03  0.50000E+00    2     8090    -4    -5     T
     2014  0.2440000E+03  0.50000E+00    2     8094    -4    -5     T
     2016  0.2450000E+03  0.50000E+00    5     8105    -4    -5     T
     2018  0.2460000E+03  0.50000E+00    3     8113    -4    -5     T
     2020  0.2470000E+03  0.50000E+00    2     8117    -4    -5     T
     2022  0.2480000E+03  0.50000E+00    2     8121    -4    -5     T
     2024  0.2490000E+03  0.50000E+00    2     8125    -4    -5     T
     2026  0.2500000E+03  0.50000E+00    2     8129    -4    -5     T
     2028  0.2510000E+03  0.50000E+00    2     8133    -4    -5     T
     2030  0.2520000E+03  0.50000E+00    2     8137    -4    -5     T
     2032  0.2530000E+03  0.50000E+00    2     8141    -4    -5     T
     2034  0.2540000E+03  0.50000E+00    2     8145    -4    -5     T
     2036  0.2550000E+03  0.50000E+00    2     8149    -4    -5     T
     2038  0.2560000E+03  0.50000E+00    2     8153    -4    -5     T
     2040  0.2570000E+03  0.50000E+00    2     8157    -4    -5     T
     2042  0.2580000E+03  0.50000E+00    2     8161    -4    -5     T
     2044  0.2590000E+03  0.50000E+00    2     8165    -4    -5     T
     2046  0.2600000E+03  0.50000E+00    2     8169    -4    -5     T
     2048  0.2610000E+03  0.50000E+00    2     8173    -4    -5     T
     2050  0.2620000E+03  0.50000E+00    2     8177    -4    -5     T
     2052  0.2630000E+03  0.50000E+00    2     8181    -4    -5     T
     2054  0.2640000E+03  0.50000E+00    2     8185    -4    -5     T
     2056  0.2650000E+03  0.50000E+00    2     8189    -4    -5     T
     2058  0.2660000E+03  0.50000E+00    2     8193    -4    -5     T
     2060  0.2670000E+03  0.50000E+00    2     8197    -4    -5     T
     2062  0.2680000E+03  0.50000E+00    2     8201    -4    -5     T
     2064  0.2690000E+03  0.50000E+00    2     8205    -4    -5     T
     2066  0.2700000E+03  0.50000E+00    2     8209    -4    -5     T
     2068  0.2710000E+03  0.50000E+00    2     8213    -4    -5     T
     2070  0.2720000E+03  0.50000E+00    2     8217    -4    -5     T
     2072  0.2730000E+03  0.50000E+00    2     8221    -4    -5     T
     2074  0.2740000E+03  0.50000E+00    2     8227    -4    -5     T
     2076  0.2750000E+03  0.50000E+00    5     8238     4    -5     T
     2078  0.2760000E+03  0.50000E+00    2     8242     4    -5     T
     2080  0.2770000E+03  0.50000E+00    2     8246     4    -5     T
     2082  0.2780000E+03  0.50000E+00    2     8250     4    -5     T
     2084  0.2790000E+03  0.50000E+00    2     8254     4    -5     T
     2086  0.2800000E+03  0.50000E+00    2     8258     4    -5     T
     2088  0.2810000E+03  0.50000E+00    2     8262     4    -5     T
     2090  0.2820000E+03  0.50000E+00    2     8266     4    -5     T
     2092  0.2830000E+03  0.50000E+00    2     8270     4    -5     T
     2094  0.2840000E+03  0.50000E+00    2     8274     4    -5     T
     2096  0.2850000E+03  0.50000E+00    2     8278     4    -5     T
     2098  0.2860000E+03  0.50000E+00    2     8282     4    -5     T
     2100  0.2870000E+03  0.50000E+00    2     8286     4    -5     T
     2102  0.2880000E+03  0.50000E+00    2     8290     4    -5     T
     2104  0.2890000E+03  0.50000E+00    2     8294     4    -5     T
     2106  0.2900000E+03  0.50000E+00    2     8298     4    -5     T
     2108  0.2910000E+03  0.50000E+00    2     8302     4    -5     T
     2110  0.2920000E+03  0.50000E+00    2     8306     4    -5     T
     2112  0.2930000E+03  0.50000E+00    2     8310     4    -5     T
     2114  0.2940000E+03  0.50000E+00    2     8314     4    -5     T
     2116  0.2950000E+03  0.50000E+00    2     8318     4    -5     T
     2118  0.2960000E+03  0.50000E+00    2     8322     4    -5     T
     2120  0.2970000E+03  0.50000E+00    2     8326     4    -5     T
     2122  0.2980000E+03  0.50000E+00    2     8330     4    -5     T
     2124  0.2990000E+03  0.50000E+00    2     8334     4    -5     T
     2126  0.3000000E+03  0.50000E+00    2     8338     4    -5     T
     2128  0.3010000E+03  0.50000E+00    2     8342     4    -5     T
     2130  0.3020000E+03  0.50000E+00    2     8346     4    -5     T
     2132  0.3030000E+03  0.50000E+00    2     8350     4    -5     T
     2134  0.3040000E+03  0.50000E+00    2     8354     4    -5     T
     2136  0.3050000E+03  0.50000E+00    2     8358     4    -5     T
     2138  0.3060000E+03  0.50000E+00    2     8362     4    -5     T
     2140  0.3070000E+03  0.50000E+00    2     8366     4    -5     T
     2142  0.3080000E+03  0.50000E+00    2     8370     4    -5     T
     2144  0.3090000E+03  0.50000E+00    2     8374     4    -5     T
     2146  0.3100000E+03  0.50000E+00    2     8378     4    -5     T
     2148  0.3110000E+03  0.50000E+00    2     8382     4    -5     T
     2150  0.3120000E+03  0.50000E+00    2     8386     4    -5     T
     2152  0.3130000E+03  0.50000E+00    2     8390     4    -5     T
     2154  0.3140000E+03  0.50000E+00    2     8394     4    -5     T
     2156  0.3150000E+03  0.50000E+00    2     8398     4    -5     T
     2158  0.3160000E+03  0.50000E+00    2     8402     4    -5     T
     2160  0.3170000E+03  0.50000E+00    2     8406     4    -5     T
     2162  0.3180000E+03  0.50000E+00    2     8410     4    -5     T
     2164  0.3190000E+03  0.50000E+00    2     8414     4    -5     T
     2166  0.3200000E+03  0.50000E+00    2     8418     4    -5     T
     2168  0.3210000E+03  0.50000E+00    2     8422     4    -5     T
     2170  0.3220000E+03  0.50000E+00    2     8426     4    -5     T
     2172  0.3230000E+03  0.50000E+00    2     8430     4    -5     T
     2174  0.3240000E+03  0.50000E+00    2     8434     4    -5     T
     2176  0.3250000E+03  0.50000E+00    2     8438     4    -5     T
     2178  0.3260000E+03  0.50000E+00    2     8442     4    -5     T
     2180  0.3270000E+03  0.50000E+00    2     8446     4    -5     T
     2182  0.3280000E+03  0.50000E+00    2     8450     4    -5     T
     2184  0.3290000E+03  0.50000E+00    2     8454     4    -5     T
     2186  0.3300000E+03  0.50000E+00    2     8458     4    -5     T
     2188  0.3310000E+03  0.50000E+00    2     8462     4    -5     T
     2190  0.3320000E+03  0.50000E+00    2     8466     4    -5     T
     2192  0.3330000E+03  0.50000E+00    2     8470     4    -5     T
     2194  0.3340000E+03  0.50000E+00    2     8474     4    -5     T
     2196  0.3350000E+03  0.50000E+00    2     8478     4    -5     T
     2198  0.3360000E+03  0.50000E+00    2     8482     4    -5     T
     2200  0.3370000E+03  0.50000E+00    2     8486     4    -5     T
     2202  0.3380000E+03  0.50000E+00    2     8490     4    -5     T
     2204  0.3390000E+03  0.50000E+00    2     8494     4    -5     T
     2206  0.3400000E+03  0.50000E+00    2     8498     4    -5     T
     2208  0.3410000E+03  0.50000E+00    2     8502     4    -5     T
     2210  0.3420000E+03  0.50000E+00    2     8506     4    -5     T
     2212  0.3430000E+03  0.50000E+00    2     8510     4    -5     T
     2214  0.3440000E+03  0.50000E+00    2     8514     4    -5     T
     2216  0.3450000E+03  0.50000E+00    2     8518     4    -5     T
     2218  0.3460000E+03  0.50000E+00    2     8522     4    -5     T
     2220  0.3470000E+03  0.50000E+00    2     8526     4    -5     T
     2222  0.3480000E+03  0.50000E+00    2     8530     4    -5     T
     2224  0.3490000E+03  0.50000E+00    2     8534     4    -5     T
     2226  0.3500000E+03  0.50000E+00    2     8538     4    -5     T
     2228  0.3510000E+03  0.50000E+00    2     8542     4    -5     T
     2230  0.3520000E+03  0.50000E+00    2     8546     4    -5     T
     2232  0.3530000E+03  0.50000E+00    2     8550     4    -5     T
     2234  0.3540000E+03  0.50000E+00    2     8554     4    -5     T
     2236  0.3550000E+03  0.50000E+00    2     8558     4    -5     T
     2238  0.3560000E+03  0.50000E+00    2     8562     4    -5     T
     2240  0.3570000E+03  0.50000E+00    2     8566     4    -5     T
     2242  0.3580000E+03  0.50000E+00    2     8570     4    -5     T
     2244  0.3590000E+03  0.50000E+00    2     8574     4    -5     T
     2246  0.3600000E+03  0.50000E+00    2     8578     4    -5     T
     2248  0.3610000E+03  0.50000E+00    2     8582     4    -5     T
     2250  0.3620000E+03  0.50000E+00    2     8586     4    -5     T
     2252  0.3630000E+03  0.50000E+00    2     8590     4    -5     T
     2254  0.3640000E+03  0.50000E+00    2     8594     4    -5     T
     2256  0.3650000E+03  0.50000E+00    2     8598     4    -5     T
     2258  0.3660000E+03  0.50000E+00    2     8602     4    -5     T
     2260  0.3670000E+03  0.50000E+00    2     8606     4    -5     T
     2262  0.3680000E+03  0.50000E+00    2     8610     4    -5     T
     2264  0.3690000E+03  0.50000E+00    2     8614     4    -5     T
     2266  0.3700000E+03  0.50000E+00    2     8618     4    -5     T
     2268  0.3710000E+03  0.50000E+00    2     8622     4    -5     T
     2270  0.3720000E+03  0.50000E+00    2     8626     4    -5     T
     2272  0.3730000E+03  0.50000E+00    2     8630     4    -5     T
     2274  0.3740000E+03  0.50000E+00    2     8634     4    -5     T
     2276  0.3750000E+03  0.50000E+00    2     8638     4    -5     T
     2278  0.3760000E+03  0.50000E+00    2     8642     4    -5     T
     2280  0.3770000E+03  0.50000E+00    2     8646     4    -5     T
     2282  0.3780000E+03  0.50000E+00    2     8650     4    -5     T
     2284  0.3790000E+03  0.50000E+00    2     8654     4    -5     T
     2286  0.3800000E+03  0.50000E+00    2     8658     4    -5     T
     2288  0.3810000E+03  0.50000E+00    2     8662     4    -5     T
     2290  0.3820000E+03  0.50000E+00    2     8666     4    -5     T
     2292  0.3830000E+03  0.50000E+00    2     8670     4    -5     T
     2294  0.3840000E+03  0.50000E+00    2     8674     4    -5     T
     2296  0.3850000E+03  0.50000E+00    2     8678     4    -5     T
     2298  0.3860000E+03  0.50000E+00    2     8682     4    -5     T
     2300  0.3870000E+03  0.50000E+00    2     8686     4    -5     T
     2302  0.3880000E+03  0.50000E+00    2     8690     4    -5     T
     2304  0.3890000E+03  0.50000E+00    2     8694     4    -5     T
     2306  0.3900000E+03  0.50000E+00    2     8698     4    -5     T
     2308  0.3910000E+03  0.50000E+00    2     8702     4    -5     T
     2310  0.3920000E+03  0.50000E+00    2     8706     4    -5     T
     2312  0.3930000E+03  0.50000E+00    2     8710     4    -5     T
     2314  0.3940000E+03  0.50000E+00    2     8714     4    -5     T
     2316  0.3950000E+03  0.50000E+00    2     8718     4    -5     T
     2318  0.3960000E+03  0.50000E+00    2     8722     4    -5     T
     2320  0.3970000E+03  0.50000E+00    2     8726     4    -5     T
     2322  0.3980000E+03  0.50000E+00    2     8730     4    -5     T
     2324  0.3990000E+03  0.50000E+00    2     8734     4    -5     T
     2326  0.4000000E+03  0.50000E+00    2     8738     4    -5     T
     2328  0.4010000E+03  0.50000E+00    2     8742     4    -5     T
     2330  0.4020000E+03  0.50000E+00    2     8746     4    -5     T
     2332  0.4030000E+03  0.50000E+00    2     8750     4    -5     T
     2334  0.4040000E+03  0.50000E+00    2     8754     4    -5     T
     2336  0.4050000E+03  0.50000E+00    2     8758     4    -5     T
     2338  0.4060000E+03  0.50000E+00    2     8762     4    -5     T
     2340  0.4070000E+03  0.50000E+00    2     8766     4    -5     T
     2342  0.4080000E+03  0.50000E+00    2     8770     4    -5     T
     2344  0.4090000E+03  0.50000E+00    2     8774     4    -5     T
     2346  0.4100000E+03  0.50000E+00    2     8778     4    -5     T
     2348  0.4110000E+03  0.50000E+00    2     8782     4    -5     T
     2350  0.4120000E+03  0.50000E+00    2     8786     4    -5     T
     2352  0.4130000E+03  0.50000E+00    2     8790     4    -5     T
     2354  0.4140000E+03  0.50000E+00    2     8794     4    -5     T
     2356  0.4150000E+03  0.50000E+00    2     8798     4    -5     T
     2358  0.4160000E+03  0.50000E+00    2     8802     4    -5     T
     2360  0.4170000E+03  0.50000E+00    2     8806     4    -5     T
     2362  0.4180000E+03  0.50000E+00    2     8810     4    -5     T
     2364  0.4190000E+03  0.50000E+00    2     8814     4    -5     T
     2366  0.4200000E+03  0.50000E+00    2     8818     4    -5     T
     2368  0.4210000E+03  0.50000E+00    2     8822     4    -5     T
     2370  0.4220000E+03  0.50000E+00    2     8826     4    -5     T
     2372  0.4230000E+03  0.50000E+00    2     8830     4    -5     T
