 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  18.12.    Time:  19:54: 2
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      406  0.1670000E+03  0.50000E+00    2     1140    -4    -5     T
      408  0.1680000E+03  0.50000E+00    2     1144    -4    -5     T
      410  0.1690000E+03  0.50000E+00    2     1148    -4    -5     T
      412  0.1700000E+03  0.50000E+00    2     1152    -4    -5     T
      414  0.1710000E+03  0.50000E+00    2     1156    -4    -5     T
      416  0.1720000E+03  0.50000E+00    2     1160    -4    -5     T
      418  0.1730000E+03  0.50000E+00    2     1164    -4    -5     T
      420  0.1740000E+03  0.50000E+00    2     1168    -4    -5     T
      422  0.1750000E+03  0.50000E+00    2     1172    -4    -5     T
      471  0.1760000E+03  0.32667E-01    4     1412    -4    -5     T
      492  0.1770000E+03  0.69630E-01    4     1497    -4    -5     T
      506  0.1780000E+03  0.71802E-01    4     1554    -4    -5     T
      516  0.1790000E+03  0.16829E+00    4     1591    -4    -5     T
      527  0.1800000E+03  0.98598E-01    4     1645    -4    -5     T
      536  0.1810000E+03  0.13333E+00    3     1682    -4    -5     T
      547  0.1820000E+03  0.11409E+00    4     1733    -4    -5     T
      554  0.1830000E+03  0.20000E+00    4     1760    -4    -5     T
      561  0.1840000E+03  0.17857E+00    4     1792    -4    -5     T
      566  0.1850000E+03  0.25000E+00    3     1810    -4    -5     T
      569  0.1860000E+03  0.37500E+00    3     1820    -4    -5     T
      571  0.1870000E+03  0.50000E+00    3     1827    -4    -5     T
      573  0.1880000E+03  0.50000E+00    3     1833    -4    -5     T
      575  0.1890000E+03  0.50000E+00    2     1837    -4    -5     T
      577  0.1900000E+03  0.50000E+00    2     1841    -4    -5     T
      579  0.1910000E+03  0.50000E+00    2     1845    -4    -5     T
      581  0.1920000E+03  0.50000E+00    3     1850    -4    -5     T
      583  0.1930000E+03  0.50000E+00    3     1855    -4    -5     T
      597  0.1940000E+03  0.10393E+00    4     1935    -4    -5     T
      604  0.1950000E+03  0.18679E+00    4     1961    -4    -5     T
      608  0.1960000E+03  0.26667E+00    3     1976    -4    -5     T
      611  0.1970000E+03  0.33333E+00    3     1985    -4    -5     T
      613  0.1980000E+03  0.50000E+00    5     1994    -4    -5     T
      616  0.1990000E+03  0.33333E+00    6     2013    -4    -5     T
      620  0.2000000E+03  0.25000E+00    3     2029    -4    -5     T
      624  0.2010000E+03  0.25000E+00    3     2045    -4    -5     T
      627  0.2020000E+03  0.33333E+00    2     2053    -4    -5     T
      629  0.2030000E+03  0.50000E+00    2     2057    -4    -5     T
      631  0.2040000E+03  0.50000E+00    2     2061    -4    -5     T
