 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15: 6:43
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      555  0.1840000E+03  0.17929E+00    4     1795    -4    -5     T
      561  0.1850000E+03  0.19048E+00    2     1814    -4    -5     T
      564  0.1860000E+03  0.33333E+00    3     1823    -4    -5     T
      566  0.1870000E+03  0.50000E+00    3     1829    -4    -5     T
      568  0.1880000E+03  0.50000E+00    2     1833    -4    -5     T
      570  0.1890000E+03  0.50000E+00    2     1837    -4    -5     T
      572  0.1900000E+03  0.50000E+00    2     1841    -4    -5     T
      574  0.1910000E+03  0.50000E+00    2     1845    -4    -5     T
      576  0.1920000E+03  0.50000E+00    3     1850    -4    -5     T
      578  0.1930000E+03  0.50000E+00    3     1855    -4    -5     T
      589  0.1940000E+03  0.12167E+00    4     1920    -4    -5     T
      595  0.1950000E+03  0.25000E+00    4     1942    -4    -5     T
      599  0.1960000E+03  0.26667E+00    3     1955    -4    -5     T
      602  0.1970000E+03  0.33333E+00    3     1964    -4    -5     T
      604  0.1980000E+03  0.50000E+00    4     1971    -4    -5     T
      607  0.1990000E+03  0.33333E+00    5     1988    -4    -5     T
      611  0.2000000E+03  0.25000E+00    2     2002    -4    -5     T
      615  0.2010000E+03  0.25000E+00    3     2017    -4    -5     T
      618  0.2020000E+03  0.33333E+00    2     2025    -4    -5     T
      620  0.2030000E+03  0.50000E+00    2     2029    -4    -5     T
      622  0.2040000E+03  0.50000E+00    2     2033    -4    -5     T
      624  0.2050000E+03  0.50000E+00    2     2037    -4    -5     T
      626  0.2060000E+03  0.50000E+00    2     2041    -4    -5     T
      628  0.2070000E+03  0.50000E+00    2     2045    -4    -5     T
      630  0.2080000E+03  0.50000E+00    3     2050    -4    -5     T
      632  0.2090000E+03  0.50000E+00    2     2054    -4    -5     T
      634  0.2100000E+03  0.50000E+00    2     2058    -4    -5     T
      636  0.2110000E+03  0.50000E+00    2     2062    -4    -5     T
      638  0.2120000E+03  0.50000E+00    2     2066    -4    -5     T
      640  0.2130000E+03  0.50000E+00    2     2070    -4    -5     T
      642  0.2140000E+03  0.50000E+00    2     2074    -4    -5     T
      644  0.2150000E+03  0.50000E+00    2     2078    -4    -5     T
      646  0.2160000E+03  0.50000E+00    2     2082    -4    -5     T
      648  0.2170000E+03  0.50000E+00    3     2087    -4    -5     T
      650  0.2180000E+03  0.50000E+00    2     2091    -4    -5     T
      652  0.2190000E+03  0.50000E+00    3     2096    -4    -5     T
      654  0.2200000E+03  0.50000E+00    2     2100    -4    -5     T
      656  0.2210000E+03  0.50000E+00    3     2105    -4    -5     T
      658  0.2220000E+03  0.50000E+00    3     2110    -4    -5     T
      660  0.2230000E+03  0.50000E+00    2     2114    -4    -5     T
      662  0.2240000E+03  0.50000E+00    3     2119    -4    -5     T
      664  0.2250000E+03  0.50000E+00    3     2124    -4    -5     T
      666  0.2260000E+03  0.50000E+00    2     2128    -4    -5     T
      668  0.2270000E+03  0.50000E+00    2     2132    -4    -5     T
      670  0.2280000E+03  0.50000E+00    3     2137    -4    -5     T
      672  0.2290000E+03  0.50000E+00    3     2142    -4    -5     T
      674  0.2300000E+03  0.50000E+00    3     2147    -4    -5     T
      676  0.2310000E+03  0.50000E+00    3     2152    -4    -5     T
      678  0.2320000E+03  0.50000E+00    2     2156    -4    -5     T
      680  0.2330000E+03  0.50000E+00    3     2161    -4    -5     T
      682  0.2340000E+03  0.50000E+00    3     2166    -4    -5     T
      684  0.2350000E+03  0.50000E+00    2     2170    -4    -5     T
      686  0.2360000E+03  0.50000E+00    2     2174    -4    -5     T
      688  0.2370000E+03  0.50000E+00    2     2178    -4    -5     T
      690  0.2380000E+03  0.50000E+00    2     2182    -4    -5     T
      692  0.2390000E+03  0.50000E+00    2     2186    -4    -5     T
      694  0.2400000E+03  0.50000E+00    2     2190    -4    -5     T
      696  0.2410000E+03  0.50000E+00    2     2194    -4    -5     T
      698  0.2420000E+03  0.50000E+00    2     2198    -4    -5     T
      700  0.2430000E+03  0.50000E+00    2     2202    -4    -5     T
      702  0.2440000E+03  0.50000E+00    4     2208    -4    -5     T
      704  0.2450000E+03  0.50000E+00    6     2217    -4    -5     T
      706  0.2460000E+03  0.50000E+00    3     2224    -4    -5     T
      708  0.2470000E+03  0.50000E+00    2     2228    -4    -5     T
      710  0.2480000E+03  0.50000E+00    2     2232    -4    -5     T
      712  0.2490000E+03  0.50000E+00    2     2236    -4    -5     T
      714  0.2500000E+03  0.50000E+00    2     2240    -4    -5     T
      716  0.2510000E+03  0.50000E+00    2     2244    -4    -5     T
      718  0.2520000E+03  0.50000E+00    2     2248    -4    -5     T
      720  0.2530000E+03  0.50000E+00    2     2252    -4    -5     T
      722  0.2540000E+03  0.50000E+00    2     2256    -4    -5     T
      724  0.2550000E+03  0.50000E+00    2     2260    -4    -5     T
      726  0.2560000E+03  0.50000E+00    2     2264    -4    -5     T
      728  0.2570000E+03  0.50000E+00    2     2268    -4    -5     T
      730  0.2580000E+03  0.50000E+00    2     2272    -4    -5     T
      732  0.2590000E+03  0.50000E+00    2     2276    -4    -5     T
      734  0.2600000E+03  0.50000E+00    2     2280    -4    -5     T
      736  0.2610000E+03  0.50000E+00    2     2284    -4    -5     T
      738  0.2620000E+03  0.50000E+00    2     2288    -4    -5     T
      740  0.2630000E+03  0.50000E+00    2     2292    -4    -5     T
      742  0.2640000E+03  0.50000E+00    2     2296    -4    -5     T
      744  0.2650000E+03  0.50000E+00    2     2300    -4    -5     T
      746  0.2660000E+03  0.50000E+00    2     2304    -4    -5     T
      748  0.2670000E+03  0.50000E+00    2     2308    -4    -5     T
      750  0.2680000E+03  0.50000E+00    2     2312    -4    -5     T
      752  0.2690000E+03  0.50000E+00    2     2316    -4    -5     T
      754  0.2700000E+03  0.50000E+00    2     2320    -4    -5     T
      756  0.2710000E+03  0.50000E+00    2     2324    -4    -5     T
      758  0.2720000E+03  0.50000E+00    2     2328    -4    -5     T
      760  0.2730000E+03  0.50000E+00    2     2332    -4    -5     T
      762  0.2740000E+03  0.50000E+00    2     2338    -4    -5     T
      774  0.2750000E+03  0.11357E+00    2     2402     4    -5     T
      778  0.2760000E+03  0.26667E+00    2     2410     4    -5     T
      780  0.2770000E+03  0.50000E+00    2     2414     4    -5     T
      782  0.2780000E+03  0.50000E+00    2     2418     4    -5     T
      784  0.2790000E+03  0.50000E+00    2     2422     4    -5     T
      786  0.2800000E+03  0.50000E+00    2     2426     4    -5     T
      788  0.2810000E+03  0.50000E+00    2     2430     4    -5     T
      790  0.2820000E+03  0.50000E+00    2     2434     4    -5     T
      792  0.2830000E+03  0.50000E+00    2     2438     4    -5     T
      794  0.2840000E+03  0.50000E+00    2     2442     4    -5     T
      796  0.2850000E+03  0.50000E+00    2     2446     4    -5     T
      798  0.2860000E+03  0.50000E+00    2     2450     4    -5     T
      800  0.2870000E+03  0.50000E+00    2     2454     4    -5     T
      802  0.2880000E+03  0.50000E+00    2     2458     4    -5     T
      804  0.2890000E+03  0.50000E+00    2     2462     4    -5     T
      806  0.2900000E+03  0.50000E+00    2     2466     4    -5     T
      808  0.2910000E+03  0.50000E+00    2     2470     4    -5     T
      810  0.2920000E+03  0.50000E+00    2     2474     4    -5     T
      812  0.2930000E+03  0.50000E+00    2     2478     4    -5     T
      814  0.2940000E+03  0.50000E+00    2     2482     4    -5     T
      816  0.2950000E+03  0.50000E+00    2     2486     4    -5     T
      818  0.2960000E+03  0.50000E+00    2     2490     4    -5     T
      820  0.2970000E+03  0.50000E+00    2     2494     4    -5     T
      822  0.2980000E+03  0.50000E+00    2     2498     4    -5     T
      824  0.2990000E+03  0.50000E+00    2     2502     4    -5     T
      826  0.3000000E+03  0.50000E+00    2     2506     4    -5     T
      828  0.3010000E+03  0.50000E+00    2     2510     4    -5     T
      830  0.3020000E+03  0.50000E+00    2     2514     4    -5     T
      832  0.3030000E+03  0.50000E+00    2     2518     4    -5     T
      834  0.3040000E+03  0.50000E+00    2     2522     4    -5     T
      836  0.3050000E+03  0.50000E+00    2     2526     4    -5     T
      838  0.3060000E+03  0.50000E+00    2     2530     4    -5     T
      840  0.3070000E+03  0.50000E+00    2     2534     4    -5     T
      842  0.3080000E+03  0.50000E+00    2     2538     4    -5     T
      844  0.3090000E+03  0.50000E+00    2     2542     4    -5     T
      846  0.3100000E+03  0.50000E+00    2     2546     4    -5     T
      848  0.3110000E+03  0.50000E+00    2     2550     4    -5     T
      850  0.3120000E+03  0.50000E+00    2     2554     4    -5     T
      852  0.3130000E+03  0.50000E+00    2     2558     4    -5     T
      854  0.3140000E+03  0.50000E+00    2     2562     4    -5     T
      856  0.3150000E+03  0.50000E+00    2     2566     4    -5     T
      858  0.3160000E+03  0.50000E+00    2     2570     4    -5     T
      860  0.3170000E+03  0.50000E+00    2     2574     4    -5     T
      862  0.3180000E+03  0.50000E+00    2     2578     4    -5     T
      864  0.3190000E+03  0.50000E+00    2     2582     4    -5     T
      866  0.3200000E+03  0.50000E+00    2     2586     4    -5     T
      868  0.3210000E+03  0.50000E+00    2     2590     4    -5     T
      870  0.3220000E+03  0.50000E+00    2     2594     4    -5     T
      872  0.3230000E+03  0.50000E+00    2     2598     4    -5     T
      874  0.3240000E+03  0.50000E+00    2     2602     4    -5     T
      876  0.3250000E+03  0.50000E+00    2     2606     4    -5     T
      878  0.3260000E+03  0.50000E+00    2     2610     4    -5     T
      880  0.3270000E+03  0.50000E+00    2     2614     4    -5     T
      882  0.3280000E+03  0.50000E+00    2     2618     4    -5     T
      884  0.3290000E+03  0.50000E+00    2     2622     4    -5     T
      886  0.3300000E+03  0.50000E+00    2     2626     4    -5     T
      888  0.3310000E+03  0.50000E+00    2     2630     4    -5     T
      890  0.3320000E+03  0.50000E+00    2     2634     4    -5     T
      892  0.3330000E+03  0.50000E+00    2     2638     4    -5     T
      894  0.3340000E+03  0.50000E+00    2     2642     4    -5     T
      896  0.3350000E+03  0.50000E+00    2     2646     4    -5     T
      898  0.3360000E+03  0.50000E+00    2     2650     4    -5     T
      900  0.3370000E+03  0.50000E+00    2     2654     4    -5     T
      902  0.3380000E+03  0.50000E+00    2     2658     4    -5     T
      904  0.3390000E+03  0.50000E+00    2     2662     4    -5     T
      906  0.3400000E+03  0.50000E+00    2     2666     4    -5     T
      908  0.3410000E+03  0.50000E+00    2     2670     4    -5     T
      910  0.3420000E+03  0.50000E+00    2     2674     4    -5     T
      912  0.3430000E+03  0.50000E+00    2     2678     4    -5     T
      914  0.3440000E+03  0.50000E+00    2     2682     4    -5     T
      916  0.3450000E+03  0.50000E+00    2     2686     4    -5     T
      918  0.3460000E+03  0.50000E+00    2     2690     4    -5     T
      920  0.3470000E+03  0.50000E+00    2     2694     4    -5     T
      922  0.3480000E+03  0.50000E+00    2     2698     4    -5     T
      924  0.3490000E+03  0.50000E+00    2     2702     4    -5     T
      926  0.3500000E+03  0.50000E+00    2     2706     4    -5     T
      928  0.3510000E+03  0.50000E+00    2     2710     4    -5     T
      930  0.3520000E+03  0.50000E+00    2     2714     4    -5     T
      932  0.3530000E+03  0.50000E+00    2     2718     4    -5     T
      934  0.3540000E+03  0.50000E+00    2     2722     4    -5     T
      936  0.3550000E+03  0.50000E+00    2     2726     4    -5     T
      938  0.3560000E+03  0.50000E+00    2     2730     4    -5     T
      940  0.3570000E+03  0.50000E+00    2     2734     4    -5     T
      942  0.3580000E+03  0.50000E+00    2     2738     4    -5     T
      944  0.3590000E+03  0.50000E+00    2     2742     4    -5     T
      946  0.3600000E+03  0.50000E+00    2     2746     4    -5     T
      948  0.3610000E+03  0.50000E+00    2     2750     4    -5     T
      950  0.3620000E+03  0.50000E+00    2     2754     4    -5     T
      952  0.3630000E+03  0.50000E+00    2     2758     4    -5     T
      954  0.3640000E+03  0.50000E+00    2     2762     4    -5     T
      956  0.3650000E+03  0.50000E+00    2     2766     4    -5     T
      958  0.3660000E+03  0.50000E+00    2     2770     4    -5     T
      960  0.3670000E+03  0.50000E+00    2     2774     4    -5     T
      962  0.3680000E+03  0.50000E+00    2     2778     4    -5     T
      964  0.3690000E+03  0.50000E+00    2     2782     4    -5     T
      966  0.3700000E+03  0.50000E+00    2     2786     4    -5     T
      968  0.3710000E+03  0.50000E+00    2     2790     4    -5     T
      970  0.3720000E+03  0.50000E+00    2     2794     4    -5     T
      972  0.3730000E+03  0.50000E+00    2     2798     4    -5     T
      974  0.3740000E+03  0.50000E+00    2     2802     4    -5     T
      976  0.3750000E+03  0.50000E+00    2     2806     4    -5     T
      978  0.3760000E+03  0.50000E+00    2     2810     4    -5     T
      980  0.3770000E+03  0.50000E+00    2     2814     4    -5     T
      982  0.3780000E+03  0.50000E+00    2     2818     4    -5     T
