 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15:27: 0
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      213  0.1000000E+03  0.50000E+00    4      515    -4    -5     T
      215  0.1010000E+03  0.50000E+00    3      522    -4    -5     T
      217  0.1020000E+03  0.50000E+00    2      528    -4    -5     T
      219  0.1030000E+03  0.50000E+00    2      533    -4    -5     T
      221  0.1040000E+03  0.50000E+00    3      538    -4    -5     T
      223  0.1050000E+03  0.50000E+00    3      543    -4    -5     T
      225  0.1060000E+03  0.50000E+00    3      548    -4    -5     T
      227  0.1070000E+03  0.50000E+00    2      553    -4    -5     T
      229  0.1080000E+03  0.50000E+00    2      557    -4    -5     T
      231  0.1090000E+03  0.50000E+00    2      561    -4    -5     T
      233  0.1100000E+03  0.50000E+00    2      565    -4    -5     T
      235  0.1110000E+03  0.50000E+00    2      569    -4    -5     T
      237  0.1120000E+03  0.50000E+00    3      574    -4    -5     T
      239  0.1130000E+03  0.50000E+00    2      578    -4    -5     T
      241  0.1140000E+03  0.50000E+00    2      582    -4    -5     T
      243  0.1150000E+03  0.50000E+00    3      587    -4    -5     T
      245  0.1160000E+03  0.50000E+00    2      591    -4    -5     T
      247  0.1170000E+03  0.50000E+00    2      595    -4    -5     T
      249  0.1180000E+03  0.50000E+00    2      599    -4    -5     T
      251  0.1190000E+03  0.50000E+00    2      603    -4    -5     T
      253  0.1200000E+03  0.50000E+00    2      607    -4    -5     T
      255  0.1210000E+03  0.50000E+00    4      613    -4    -5     T
      257  0.1220000E+03  0.50000E+00    2      619    -4    -5     T
      259  0.1230000E+03  0.50000E+00    2      623    -4    -5     T
      261  0.1240000E+03  0.50000E+00    2      627    -4    -5     T
      263  0.1250000E+03  0.50000E+00    2      631    -4    -5     T
      265  0.1260000E+03  0.50000E+00    4      637    -4    -5     T
      267  0.1270000E+03  0.50000E+00    4      643    -4    -5     T
      269  0.1280000E+03  0.50000E+00    2      647    -4    -5     T
      271  0.1290000E+03  0.50000E+00    2      651    -4    -5     T
      273  0.1300000E+03  0.50000E+00    3      656    -4    -5     T
