,Date,Precip,ET_cm,MinTemp,MaxTemp,AvgTemp,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),Cum(WTrans),h37,theta37,temp37
10,2023-01-11,0.0017,0.04572,-7.9,3.25,-3.36770833333333,0.04572,0.0,0.00070764,0.0,-7.8082e-06,0.93218,0.0,0.21883,0.0,-8.6963e-05,-1000000.0,-7.63,-15.088,0.0,0.0,32.715,0.0,0.21883,0.0,-15.0,0.445,20.0
11,2023-01-12,0.0,0.19304,-2.55,7.25,3.34895833333333,0.19304,0.0,0.00064523,0.0,-7.8082e-06,1.1252,0.0,0.21949,0.0,-9.4771e-05,-1000000.0,-7.6322,-15.096,0.0,0.0,32.714,0.0,0.21949,0.0,-15.0,0.445,20.0
12,2023-01-13,0.0,0.23114,5.425,10.05,7.59479166666667,0.23114,0.0,0.00058905,0.0,-7.7784e-06,1.3564,0.0,0.22009,0.0,-0.00010255,-1000000.0,-7.6342,-15.104,0.0,0.0,32.713,0.0,0.22009,0.0,-15.0,0.445,20.0
13,2023-01-14,0.0,0.17272,0.625,9.625,5.56979166666667,0.17272,0.0,0.00053845,0.0,-7.7784e-06,1.5291,0.0,0.22064,0.0,-0.00011033,-1000000.0,-7.636,-15.112,0.0,0.0,32.713,0.0,0.22064,0.0,-15.0,0.445,20.0
14,2023-01-15,0.0,0.03302,-0.75,4.825,1.30833333333333,0.03302,0.0,0.00049287,0.0,-7.7486e-06,1.5621,0.0,0.22114,0.0,-0.00011808,-1000000.0,-7.6377,-15.12,0.0,0.0,32.712,0.0,0.22114,0.0,-15.0,0.445,20.0
15,2023-01-16,0.068,0.02032,-1.675,3.35,0.201041666666667,0.02032,0.0,0.00045181,0.0,-7.7188e-06,1.5824,0.0,0.22161,0.0,-0.00012581,-1000000.0,-7.6392,-15.128,0.0,0.0,32.712,0.0,0.22161,0.0,-15.0,0.445,20.0
16,2023-01-17,0.0323,0.04318,-2.025,4.625,0.527083333333333,0.04318,0.0,0.00041479,0.0,-7.7188e-06,1.6256,0.0,0.22203,0.0,-0.00013353,-1000000.0,-7.6406,-15.136,0.0,0.0,32.711,0.0,0.22203,0.0,-15.0,0.445,20.0
17,2023-01-18,0.0,0.16002,-3.125,5.925,0.075,0.16002,0.0,0.0003814,0.0,-7.689e-06,1.7856,0.0,0.22242,0.0,-0.00014123,-1000000.0,-7.6419,-15.144,0.0,0.0,32.711,0.0,0.22242,0.0,-15.0,0.445,20.0
18,2023-01-19,0.0,0.10668,-1.75,4.525,0.377083333333333,0.10668,0.0,0.00035128,0.0,-7.689e-06,1.8923,0.0,0.22278,0.0,-0.00014892,-1000000.0,-7.643,-15.151,0.0,0.0,32.711,0.0,0.22278,0.0,-15.0,0.445,20.0
19,2023-01-20,0.0,0.127,-3.55,4.375,-1.03020833333333,0.127,0.0,0.00032409,0.0,-7.6592e-06,2.0193,0.0,0.22311,0.0,-0.0001566,-1000000.0,-7.6441,-15.159,0.0,0.0,32.71,0.0,0.22311,0.0,-15.0,0.445,20.0
20,2023-01-21,0.0,0.18288,-3.325,5.875,0.444791666666667,0.18288,0.0,0.00029954,0.0,-7.6592e-06,2.2022,0.0,0.22341,0.0,-0.00016426,-1000000.0,-7.6451,-15.167,0.0,0.0,32.71,0.0,0.22341,0.0,-15.0,0.445,20.0
21,2023-01-22,0.0,0.07874,-3.65,2.35,-0.75,0.07874,0.0,0.00027736,0.0,-7.6294e-06,2.2809,0.0,0.2237,0.0,-0.00017188,-1000000.0,-7.6461,-15.175,0.0,0.0,32.71,0.0,0.2237,0.0,-15.0,0.445,20.0
22,2023-01-23,0.0,0.0889,-6.85,0.225,-3.28854166666667,0.0889,0.0,0.0002573,0.0,-7.6294e-06,2.3698,0.0,0.22396,0.0,-0.00017951,-1000000.0,-7.6469,-15.183,0.0,0.0,32.709,0.0,0.22396,0.0,-15.0,0.445,20.0
23,2023-01-24,0.0,0.08382,-4.75,1.95,-1.86666666666667,0.08382,0.0,0.00023916,0.0,-7.5996e-06,2.4536,0.0,0.2242,0.0,-0.00018711,-1000000.0,-7.6477,-15.19,0.0,0.0,32.709,0.0,0.2242,0.0,-15.0,0.445,20.0
24,2023-01-25,0.0,0.06096,-5.5,2.5,-1.25833333333333,0.06096,0.0,0.00022274,0.0,-7.5996e-06,2.5146,0.0,0.22443,0.0,-0.00019471,-1000000.0,-7.6485,-15.198,0.0,0.0,32.709,0.0,0.22443,0.0,-15.0,0.445,20.0
25,2023-01-26,0.0,0.1524,0.9,9.6,4.30729166666667,0.1524,0.0,0.00020787,0.0,-7.5698e-06,2.667,0.0,0.22464,0.0,-0.00020228,-1000000.0,-7.6492,-15.206,0.0,0.0,32.709,0.0,0.22464,0.0,-15.0,0.445,20.0
26,2023-01-27,0.0612,0.04572,-7.375,2.725,-0.671875,0.04572,0.0,0.0001944,0.0,-7.54e-06,2.7127,0.0,0.22484,0.0,-0.00020984,-1000000.0,-7.6498,-15.213,0.0,0.0,32.708,0.0,0.22484,0.0,-15.0,0.445,20.0
27,2023-01-28,0.0,0.03429,-26.525,-10.1,-16.7625,0.03429,0.0,0.00018217,0.0,-7.54e-06,2.747,0.0,0.22502,0.0,-0.00021738,-1000000.0,-7.6504,-15.221,0.0,0.0,32.708,0.0,0.22502,0.0,-15.0,0.445,20.0
28,2023-01-29,0.0,0.02286,-26.575,-13.4,-20.9833333333333,0.02286,0.0,0.00017108,0.0,-7.5102e-06,2.7699,0.0,0.2252,0.0,-0.0002249,-1000000.0,-7.651,-15.229,0.0,0.0,32.708,0.0,0.2252,0.0,-15.0,0.445,20.0
29,2023-01-30,0.0,0.05588,-17.725,-10.475,-13.7489583333333,0.05588,0.0,0.00016099,0.0,-7.5102e-06,2.8257,0.0,0.22536,0.0,-0.00023241,-1000000.0,-7.6515,-15.236,0.0,0.0,32.708,0.0,0.22536,0.0,-15.0,0.445,20.0
30,2023-01-31,0.0,0.10414,-11.325,-2.0,-5.24375,0.10414,0.0,0.00015183,0.0,-7.4804e-06,2.9299,0.0,0.22552,0.0,-0.00023991,-1000000.0,-7.652,-15.244,0.0,0.0,32.708,0.0,0.22552,0.0,-15.0,0.445,20.0
31,2023-02-01,0.0,0.11176,-10.6,2.05,-2.04270833333333,0.11176,0.0,0.00014348,0.0,-7.4804e-06,3.0416,0.0,0.22566,0.0,-0.00024739,-1000000.0,-7.6525,-15.252,0.0,0.0,32.708,0.0,0.22566,0.0,-15.0,0.445,20.0
32,2023-02-02,0.0,0.14478,-11.025,5.375,-3.49479166666667,0.14478,0.0,0.00013588,0.0,-7.4506e-06,3.1864,0.0,0.2258,0.0,-0.00025485,-1000000.0,-7.653,-15.259,0.0,0.0,32.707,0.0,0.2258,0.0,-15.0,0.445,20.0
33,2023-02-03,0.0,0.26162,1.3,9.05,4.34583333333333,0.26162,0.0,0.00012895,0.0,-7.4506e-06,3.448,0.0,0.22593,0.0,-0.00026231,-1000000.0,-7.6534,-15.267,0.0,0.0,32.707,0.0,0.22593,0.0,-15.0,0.445,20.0
34,2023-02-04,0.0,0.19304,0.95,8.0,3.925,0.19304,0.0,0.00012262,0.0,-7.4208e-06,3.6411,0.0,0.22605,0.0,-0.00026973,-1000000.0,-7.6538,-15.274,0.0,0.0,32.707,0.0,0.22605,0.0,-15.0,0.445,20.0
35,2023-02-05,0.0,0.20066,-0.15,7.975,3.771875,0.20066,0.0,0.00011683,0.0,-7.4208e-06,3.8417,0.0,0.22617,0.0,-0.00027715,-1000000.0,-7.6542,-15.282,0.0,0.0,32.707,0.0,0.22617,0.0,-15.0,0.445,20.0
36,2023-02-06,0.0,0.1524,1.15,9.25,4.25833333333333,0.1524,0.0,0.00011154,0.0,-7.391e-06,3.9941,0.0,0.22628,0.0,-0.00028454,-1000000.0,-7.6545,-15.289,0.0,0.0,32.707,0.0,0.22628,0.0,-15.0,0.445,20.0
37,2023-02-07,0.0,0.21336,2.65,5.475,3.925,0.21336,0.0,0.00010668,0.0,-7.391e-06,4.2075,0.0,0.22639,0.0,-0.00029193,-1000000.0,-7.6549,-15.297,0.0,0.0,32.707,0.0,0.22639,0.0,-15.0,0.445,20.0
38,2023-02-08,0.0,0.10414,-5.125,2.65,-0.553125,0.10414,0.0,0.00010223,0.0,-7.3612e-06,4.3116,0.0,0.2265,0.0,-0.00029929,-1000000.0,-7.6552,-15.304,0.0,0.0,32.707,0.0,0.2265,0.0,-15.0,0.445,20.0
39,2023-02-09,0.0,0.23622,-5.925,7.525,-0.103125,0.23622,0.0,9.8141e-05,0.0,-7.3612e-06,4.5479,0.0,0.22659,0.0,-0.00030665,-1000000.0,-7.6556,-15.312,0.0,0.0,32.707,0.0,0.22659,0.0,-15.0,0.445,20.0
40,2023-02-10,0.0,0.27178,-0.15,9.575,3.875,0.27178,0.0,9.4379e-05,0.0,-7.3314e-06,4.8197,0.0,0.22669,0.0,-0.00031398,-1000000.0,-7.6559,-15.319,0.0,0.0,32.706,0.0,0.22669,0.0,-15.0,0.445,20.0
41,2023-02-11,0.0,0.1778,-3.175,9.05,2.13854166666667,0.1778,0.0,9.0909e-05,0.0,-7.3314e-06,4.9975,0.0,0.22678,0.0,-0.00032131,-1000000.0,-7.6562,-15.327,0.0,0.0,32.706,0.0,0.22678,0.0,-15.0,0.445,20.0
42,2023-02-12,0.0,0.3175,0.0,10.275,4.60729166666667,0.3175,0.0,8.7705e-05,0.0,-7.3016e-06,5.315,0.0,0.22687,0.0,-0.00032862,-1000000.0,-7.6564,-15.334,0.0,0.0,32.706,0.0,0.22687,0.0,-15.0,0.445,20.0
43,2023-02-13,0.0,0.23622,-3.6,11.0,5.3125,0.23622,0.0,8.4745e-05,0.0,-7.2718e-06,5.5512,0.0,0.22696,0.0,-0.0003359,-1000000.0,-7.6567,-15.342,0.0,0.0,32.706,0.0,0.22696,0.0,-15.0,0.445,20.0
44,2023-02-14,0.0,0.06604,-12.475,-2.3,-6.496875,0.06604,0.0,8.2e-05,0.0,-7.2718e-06,5.6172,0.0,0.22704,0.0,-0.00034317,-1000000.0,-7.657,-15.349,0.0,0.0,32.706,0.0,0.22704,0.0,-15.0,0.445,20.0
45,2023-02-15,0.0,0.13208,-14.3,2.1,-5.7875,0.13208,0.0,7.9457e-05,0.0,-7.242e-06,5.7493,0.0,0.22712,0.0,-0.00035043,-1000000.0,-7.6572,-15.356,0.0,0.0,32.706,0.0,0.22712,0.0,-15.0,0.445,20.0
46,2023-02-16,0.0,0.28702,-5.2,6.725,0.197916666666667,0.28702,0.0,7.7095e-05,0.0,-7.242e-06,6.0363,0.0,0.2272,0.0,-0.00035767,-1000000.0,-7.6575,-15.364,0.0,0.0,32.706,0.0,0.2272,0.0,-15.0,0.445,20.0
47,2023-02-17,0.0,0.2413,-0.925,5.3,2.2,0.2413,0.0,7.4895e-05,0.0,-7.2122e-06,6.2776,0.0,0.22727,0.0,-0.0003649,-1000000.0,-7.6577,-15.371,0.0,0.0,32.706,0.0,0.22727,0.0,-15.0,0.445,20.0
48,2023-02-18,0.0,0.14478,-3.05,4.35,1.14583333333333,0.14478,0.0,7.2844e-05,0.0,-7.2122e-06,6.4224,0.0,0.22734,0.0,-0.00037211,-1000000.0,-7.658,-15.378,0.0,0.0,32.706,0.0,0.22734,0.0,-15.0,0.445,20.0
49,2023-02-19,0.0,0.1651,-3.45,5.3,1.653125,0.1651,0.0,7.0927e-05,0.0,-7.1824e-06,6.5875,0.0,0.22742,0.0,-0.00037931,-1000000.0,-7.6582,-15.386,0.0,0.0,32.706,0.0,0.22742,0.0,-15.0,0.445,20.0
50,2023-02-20,0.2329,0.0762,-5.65,2.625,-1.78541666666667,0.0762,0.0,6.9132e-05,0.0,-7.1824e-06,6.6637,0.0,0.22749,0.0,-0.00038649,-1000000.0,-7.6584,-15.393,0.0,0.0,32.706,0.0,0.22749,0.0,-15.0,0.445,20.0
51,2023-02-21,0.1766,0.06604,-20.5,3.6,-12.6583333333333,0.06604,0.0,6.7452e-05,0.0,-7.1526e-06,6.7297,0.0,0.22755,0.0,-0.00039366,-1000000.0,-7.6586,-15.4,0.0,0.0,32.706,0.0,0.22755,0.0,-15.0,0.445,20.0
52,2023-02-22,0.0,0.02286,-24.1,-20.225,-22.0552083333333,0.02286,0.0,6.5871e-05,0.0,-7.1526e-06,6.7526,0.0,0.22762,0.0,-0.00040081,-1000000.0,-7.6588,-15.408,0.0,0.0,32.705,0.0,0.22762,0.0,-15.0,0.445,20.0
53,2023-02-23,0.0,0.01778,-30.2,-21.85,-25.696875,0.01778,0.0,6.4387e-05,0.0,-7.1228e-06,6.7704,0.0,0.22768,0.0,-0.00040795,-1000000.0,-7.659,-15.415,0.0,0.0,32.705,0.0,0.22768,0.0,-15.0,0.445,20.0
54,2023-02-24,0.0,0.05588,-31.7,-6.875,-19.3125,0.05588,0.0,6.2985e-05,0.0,-7.1228e-06,6.8262,0.0,0.22775,0.0,-0.00041507,-1000000.0,-7.6592,-15.422,0.0,0.0,32.705,0.0,0.22775,0.0,-15.0,0.445,20.0
55,2023-02-25,0.0,0.18542,-6.2,2.425,-1.37083333333333,0.18542,0.0,6.1661e-05,0.0,-7.093e-06,7.0117,0.0,0.22781,0.0,-0.00042218,-1000000.0,-7.6594,-15.429,0.0,0.0,32.705,0.0,0.22781,0.0,-15.0,0.445,20.0
56,2023-02-26,0.0017,0.20066,-2.4,8.75,2.865625,0.20066,0.0,6.0406e-05,0.0,-7.093e-06,7.2123,0.0,0.22787,0.0,-0.00042927,-1000000.0,-7.6596,-15.437,0.0,0.0,32.705,0.0,0.22787,0.0,-15.0,0.445,20.0
57,2023-02-27,0.0,0.14732,-5.2,2.4,-1.959375,0.14732,0.0,5.9216e-05,0.0,-7.0631e-06,7.3596,0.0,0.22793,0.0,-0.00043635,-1000000.0,-7.6598,-15.444,0.0,0.0,32.705,0.0,0.22793,0.0,-15.0,0.445,20.0
58,2023-02-28,0.0,0.05588,-10.8,-1.925,-6.0875,0.05588,0.0,5.8087e-05,0.0,-7.0632e-06,7.4155,0.0,0.22799,0.0,-0.00044341,-1000000.0,-7.66,-15.451,0.0,0.0,32.705,0.0,0.22799,0.0,-15.0,0.445,20.0
59,2023-03-01,0.0,0.12446,-7.5,3.1,-4.06354166666667,0.12446,0.0,5.7012e-05,0.0,-7.0333e-06,7.54,0.0,0.22805,0.0,-0.00045046,-1000000.0,-7.6602,-15.458,0.0,0.0,32.705,0.0,0.22805,0.0,-15.0,0.445,20.0
60,2023-03-02,0.0,0.21844,-4.325,5.875,-0.128125,0.21844,0.0,5.5988e-05,0.0,-7.0333e-06,7.7584,0.0,0.2281,0.0,-0.0004575,-1000000.0,-7.6604,-15.465,0.0,0.0,32.705,0.0,0.2281,0.0,-15.0,0.445,20.0
61,2023-03-03,0.0,0.15494,-7.55,2.625,-2.89895833333333,0.15494,0.0,5.501e-05,0.0,-7.0035e-06,7.9134,0.0,0.22816,0.0,-0.00046451,-1000000.0,-7.6605,-15.472,0.0,0.0,32.705,0.0,0.22816,0.0,-15.0,0.445,20.0
62,2023-03-04,0.0,0.17526,-6.95,4.125,-2.67395833333333,0.17526,0.0,5.4073e-05,0.0,-7.0035e-06,8.0886,0.0,0.22821,0.0,-0.00047152,-1000000.0,-7.6607,-15.48,0.0,0.0,32.705,0.0,0.22821,0.0,-15.0,0.445,20.0
63,2023-03-05,0.0,0.03556,-12.225,-8.175,-10.2854166666667,0.03556,0.0,5.3177e-05,0.0,-6.9738e-06,8.1242,0.0,0.22827,0.0,-0.00047851,-1000000.0,-7.6609,-15.487,0.0,0.0,32.705,0.0,0.22827,0.0,-15.0,0.445,20.0
64,2023-03-06,0.2465,0.0508,-14.925,-5.4,-11.0927083333333,0.0508,0.0,5.2317e-05,0.0,-6.9738e-06,8.175,0.0,0.22832,0.0,-0.00048548,-1000000.0,-7.6611,-15.494,0.0,0.0,32.705,0.0,0.22832,0.0,-15.0,0.445,20.0
65,2023-03-07,0.0,0.06096,-19.125,-4.15,-11.20625,0.06096,0.0,5.1491e-05,0.0,-6.9439e-06,8.236,0.0,0.22837,0.0,-0.00049244,-1000000.0,-7.6612,-15.501,0.0,0.0,32.705,0.0,0.22837,0.0,-15.0,0.445,20.0
66,2023-03-08,0.0,0.04318,-15.45,-9.15,-11.471875,0.04318,0.0,5.0694e-05,0.0,-6.9439e-06,8.2791,0.0,0.22842,0.0,-0.00049938,-1000000.0,-7.6614,-15.508,0.0,0.0,32.705,0.0,0.22842,0.0,-15.0,0.445,20.0
67,2023-03-09,0.0,0.0635,-16.5,-6.2,-11.7177083333333,0.0635,0.0,4.9926e-05,0.0,-6.9141e-06,8.3426,0.0,0.22847,0.0,-0.00050631,-1000000.0,-7.6615,-15.515,0.0,0.0,32.705,0.0,0.22847,0.0,-15.0,0.445,20.0
68,2023-03-10,0.1277,0.02794,-14.65,-9.0,-12.1697916666667,0.02794,0.0,4.9189e-05,0.0,-6.9141e-06,8.3706,0.0,0.22852,0.0,-0.00051323,-1000000.0,-7.6617,-15.522,0.0,0.0,32.704,0.0,0.22852,0.0,-15.0,0.445,20.0
69,2023-03-11,0.0,0.0508,-18.95,-5.075,-11.6197916666667,0.0508,0.0,4.8477e-05,0.0,-6.8843e-06,8.4214,0.0,0.22857,0.0,-0.00052013,-1000000.0,-7.6618,-15.529,0.0,0.0,32.704,0.0,0.22857,0.0,-15.0,0.445,20.0
70,2023-03-12,0.0,0.06604,-17.675,-5.65,-12.5358695652174,0.06604,0.0,4.7786e-05,0.0,-6.8843e-06,8.4874,0.0,0.22862,0.0,-0.00052701,-1000000.0,-7.662,-15.536,0.0,0.0,32.704,0.0,0.22862,0.0,-15.0,0.445,20.0
71,2023-03-13,0.1887,0.17272,-9.3,1.025,-4.59762228260869,0.17272,0.0,4.7119e-05,0.0,-6.8545e-06,8.6601,0.0,0.22866,0.0,-0.00053388,-1000000.0,-7.6622,-15.543,0.0,0.0,32.704,0.0,0.22866,0.0,-15.0,0.445,20.0
72,2023-03-14,0.0,0.22098,-0.925,7.7,3.340625,0.22098,0.0,4.647e-05,0.0,-6.8545e-06,8.8811,0.0,0.22871,0.0,-0.00054073,-1000000.0,-7.6623,-15.55,0.0,0.0,32.704,0.0,0.22871,0.0,-15.0,0.445,20.0
73,2023-03-15,0.3961,0.09398,-7.65,2.825,-1.94895833333333,0.09398,0.0,4.5842e-05,0.0,-6.8247e-06,8.9751,0.0,0.22876,0.0,-0.00054757,-1000000.0,-7.6625,-15.557,0.0,0.0,32.704,0.0,0.22876,0.0,-15.0,0.445,20.0
74,2023-03-16,0.0493,0.10922,-9.775,1.775,-4.103125,0.10922,0.0,4.5232e-05,0.0,-6.8247e-06,9.0843,0.0,0.2288,0.0,-0.0005544,-1000000.0,-7.6626,-15.564,0.0,0.0,32.704,0.0,0.2288,0.0,-15.0,0.445,20.0
75,2023-03-17,0.0,0.13208,-10.075,3.925,-3.190625,0.13208,0.0,4.4638e-05,0.0,-6.7949e-06,9.2164,0.0,0.22885,0.0,-0.00056121,-1000000.0,-7.6627,-15.571,0.0,0.0,32.704,0.0,0.22885,0.0,-15.0,0.445,20.0
76,2023-03-18,0.0,0.19304,-6.0,8.35,0.263541666666667,0.19304,0.0,4.4062e-05,0.0,-6.7949e-06,9.4094,0.0,0.22889,0.0,-0.000568,-1000000.0,-7.6629,-15.578,0.0,0.0,32.704,0.0,0.22889,0.0,-15.0,0.445,20.0
77,2023-03-19,0.0,0.15494,-4.25,8.775,1.92395833333333,0.15494,0.0,4.3502e-05,0.0,-6.7651e-06,9.5644,0.0,0.22893,0.0,-0.00057478,-1000000.0,-7.663,-15.585,0.0,0.0,32.704,0.0,0.22893,0.0,-15.0,0.445,20.0
78,2023-03-20,0.0,0.08636,-7.425,0.5,-4.15833333333333,0.08636,0.0,4.2953e-05,0.0,-6.7651e-06,9.6507,0.0,0.22898,0.0,-0.00058155,-1000000.0,-7.6632,-15.591,0.0,0.0,32.704,0.0,0.22898,0.0,-15.0,0.445,20.0
79,2023-03-21,0.0,0.12954,-7.9,5.85,-1.69479166666667,0.12954,0.0,4.2422e-05,0.0,-6.7353e-06,9.7803,0.0,0.22902,0.0,-0.0005883,-1000000.0,-7.6633,-15.598,0.0,0.0,32.704,0.0,0.22902,0.0,-15.0,0.445,20.0
80,2023-03-22,0.0,0.1397,-7.275,5.925,-2.675,0.1397,0.0,4.1902e-05,0.0,-6.7353e-06,9.92,0.0,0.22906,0.0,-0.00059503,-1000000.0,-7.6634,-15.605,0.0,0.0,32.704,0.0,0.22906,0.0,-15.0,0.445,20.0
81,2023-03-23,0.0,0.2032,-7.175,8.925,0.954166666666667,0.2032,0.0,4.1398e-05,0.0,-6.7353e-06,10.123,0.0,0.2291,0.0,-0.00060177,-1000000.0,-7.6636,-15.612,0.0,0.0,32.704,0.0,0.2291,0.0,-15.0,0.445,20.0
82,2023-03-24,0.0,0.15494,-2.375,7.65,1.85729166666667,0.15494,0.0,4.0903e-05,0.0,-6.7055e-06,10.278,0.0,0.22914,0.0,-0.00060847,-1000000.0,-7.6637,-15.619,0.0,0.0,32.704,0.0,0.22914,0.0,-15.0,0.445,20.0
83,2023-03-25,0.0782,0.11176,-2.875,4.425,-0.13125,0.11176,0.0,4.0416e-05,0.0,-6.7055e-06,10.39,0.0,0.22919,0.0,-0.00061518,-1000000.0,-7.6638,-15.626,0.0,0.0,32.704,0.0,0.22919,0.0,-15.0,0.445,20.0
84,2023-03-26,0.0,0.10922,-5.325,3.125,-2.16979166666667,0.10922,0.0,3.9939e-05,0.0,-6.6757e-06,10.499,0.0,0.22923,0.0,-0.00062186,-1000000.0,-7.664,-15.632,0.0,0.0,32.704,0.0,0.22923,0.0,-15.0,0.445,20.0
85,2023-03-27,0.0,0.17018,-6.6,6.05,-1.82604166666667,0.17018,0.0,3.9477e-05,0.0,-6.6757e-06,10.669,0.0,0.22926,0.0,-0.00062853,-1000000.0,-7.6641,-15.639,0.0,0.0,32.704,0.0,0.22926,0.0,-15.0,0.445,20.0
86,2023-03-28,0.0,0.12192,-5.625,3.025,-2.63645833333333,0.12192,0.0,3.9024e-05,0.0,-6.6459e-06,10.791,0.0,0.2293,0.0,-0.00063518,-1000000.0,-7.6642,-15.646,0.0,0.0,32.704,0.0,0.2293,0.0,-15.0,0.445,20.0
87,2023-03-29,0.0,0.12192,-6.6,3.55,-2.10833333333333,0.12192,0.0,3.8577e-05,0.0,-6.6459e-06,10.913,0.0,0.22934,0.0,-0.00064182,-1000000.0,-7.6644,-15.653,0.0,0.0,32.704,0.0,0.22934,0.0,-15.0,0.445,20.0
88,2023-03-30,0.1462,0.08128,-4.875,0.2,-2.99479166666667,0.08128,0.0,3.8144e-05,0.0,-6.6161e-06,10.994,0.0,0.22938,0.0,-0.00064844,-1000000.0,-7.6645,-15.659,0.0,0.0,32.703,0.0,0.22938,0.0,-15.0,0.445,20.0
89,2023-03-31,0.2009,0.19558,-7.075,8.675,0.467708333333333,0.19558,0.0,3.7719e-05,0.0,-6.6161e-06,11.19,0.0,0.22942,0.0,-0.00065506,-1000000.0,-7.6646,-15.666,0.0,0.0,32.703,0.0,0.22942,0.0,-15.0,0.445,20.0
90,2023-04-01,0.0,0.254,-1.325,8.525,3.46354166666667,0.0,0.254,4.4138e-15,0.254,-6.5863e-06,11.19,0.254,0.22942,0.254,-0.00066166,-966260.0,-24.198,-15.673,0.0,0.0,32.576,0.0,0.22942,0.0,-15.0,0.445,20.0
91,2023-04-02,0.0,0.23114,-4.925,7.675,1.009375,0.0,0.23114,1.5582e-26,0.23114,-6.5863e-06,11.19,0.48514,0.22942,0.48514,-0.00066824,-965690.0,-39.11,-15.68,0.0,0.0,32.334,0.0,0.22942,0.0,-15.0,0.445,20.0
92,2023-04-03,0.0,0.10922,-9.75,3.275,-3.43125,0.0,0.10922,9.6551e-32,0.10922,-6.5565e-06,11.19,0.59436,0.22942,0.59436,-0.00067481,-965630.0,-51.525,-15.686,0.0,0.0,32.164,0.0,0.22942,0.0,-15.0,0.445,20.0
93,2023-04-04,0.0,0.06604,-9.225,-2.05,-4.23958333333333,0.0,0.06604,9.6549e-32,0.06604,-6.5565e-06,11.19,0.6604,0.22942,0.6604,-0.00068137,-965630.0,-58.931,-15.693,0.0,0.0,32.076,0.0,0.22942,0.0,-15.0,0.445,20.0
