 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  16. 1.    Time:  15: 8:27
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      231  0.1000000E+03  0.50000E+00    3      538    -4    -5     T
      233  0.1010000E+03  0.50000E+00    4      546    -4    -5     T
      235  0.1020000E+03  0.50000E+00    4      553    -4    -5     T
      237  0.1030000E+03  0.50000E+00    2      557    -4    -5     T
      239  0.1040000E+03  0.50000E+00    3      562    -4    -5     T
      241  0.1050000E+03  0.50000E+00    3      567    -4    -5     T
      243  0.1060000E+03  0.50000E+00    4      573    -4    -5     T
      245  0.1070000E+03  0.50000E+00    2      577    -4    -5     T
      247  0.1080000E+03  0.50000E+00    3      582    -4    -5     T
      249  0.1090000E+03  0.50000E+00    2      586    -4    -5     T
      251  0.1100000E+03  0.50000E+00    2      590    -4    -5     T
      253  0.1110000E+03  0.50000E+00    2      594    -4    -5     T
      255  0.1120000E+03  0.50000E+00    3      599    -4    -5     T
      257  0.1130000E+03  0.50000E+00    2      603    -4    -5     T
      259  0.1140000E+03  0.50000E+00    2      607    -4    -5     T
      261  0.1150000E+03  0.50000E+00    2      611    -4    -5     T
      263  0.1160000E+03  0.50000E+00    2      615    -4    -5     T
      265  0.1170000E+03  0.50000E+00    2      619    -4    -5     T
      267  0.1180000E+03  0.50000E+00    2      623    -4    -5     T
      269  0.1190000E+03  0.50000E+00    2      627    -4    -5     T
      271  0.1200000E+03  0.50000E+00    2      631    -4    -5     T
      273  0.1210000E+03  0.50000E+00    4      637    -4    -5     T
      275  0.1220000E+03  0.50000E+00    2      643    -4    -5     T
      277  0.1230000E+03  0.50000E+00    3      649    -4    -5     T
      279  0.1240000E+03  0.50000E+00    2      654    -4    -5     T
      281  0.1250000E+03  0.50000E+00    4      660    -4    -5     T
      283  0.1260000E+03  0.50000E+00    4      666    -4    -5     T
      285  0.1270000E+03  0.50000E+00    4      672    -4    -5     T
      287  0.1280000E+03  0.50000E+00    3      677    -4    -5     T
      289  0.1290000E+03  0.50000E+00    3      683    -4    -5     T
      291  0.1300000E+03  0.50000E+00    2      687    -4    -5     T
      293  0.1310000E+03  0.50000E+00    2      691    -4    -5     T
      295  0.1320000E+03  0.50000E+00    3      696    -4    -5     T
      297  0.1330000E+03  0.50000E+00    4      703    -4    -5     T
      299  0.1340000E+03  0.50000E+00    2      707    -4    -5     T
      301  0.1350000E+03  0.50000E+00    4      713    -4    -5     T
      303  0.1360000E+03  0.50000E+00    3      719    -4    -5     T
      305  0.1370000E+03  0.50000E+00    4      726    -4    -5     T
      307  0.1380000E+03  0.50000E+00    3      731    -4    -5     T
      309  0.1390000E+03  0.50000E+00    3      737    -4    -5     T
      311  0.1400000E+03  0.50000E+00    3      743    -4    -5     T
      313  0.1410000E+03  0.50000E+00    3      749    -4    -5     T
      315  0.1420000E+03  0.50000E+00    2      753    -4    -5     T
      317  0.1430000E+03  0.50000E+00    2      757    -4    -5     T
      319  0.1440000E+03  0.50000E+00    2      761    -4    -5     T
      321  0.1450000E+03  0.50000E+00    2      765    -4    -5     T
      323  0.1460000E+03  0.50000E+00    2      769    -4    -5     T
      325  0.1470000E+03  0.50000E+00    2      773    -4    -5     T
      327  0.1480000E+03  0.50000E+00    3      778    -4    -5     T
      329  0.1490000E+03  0.50000E+00    3      783    -4    -5     T
      331  0.1500000E+03  0.50000E+00    2      787    -4    -5     T
      333  0.1510000E+03  0.50000E+00    2      791    -4    -5     T
      335  0.1520000E+03  0.50000E+00    2      795    -4    -5     T
      337  0.1530000E+03  0.50000E+00    3      800    -4    -5     T
      339  0.1540000E+03  0.50000E+00    3      805    -4    -5     T
      341  0.1550000E+03  0.50000E+00    4      811    -4    -5     T
      343  0.1560000E+03  0.50000E+00    2      815    -4    -5     T
      345  0.1570000E+03  0.50000E+00    2      819    -4    -5     T
      347  0.1580000E+03  0.50000E+00    3      824    -4    -5     T
      349  0.1590000E+03  0.50000E+00    2      828    -4    -5     T
      351  0.1600000E+03  0.50000E+00    2      832    -4    -5     T
      353  0.1610000E+03  0.50000E+00    2      836    -4    -5     T
      355  0.1620000E+03  0.50000E+00    3      841    -4    -5     T
      357  0.1630000E+03  0.50000E+00    2      845    -4    -5     T
      359  0.1640000E+03  0.50000E+00    3      850    -4    -5     T
      361  0.1650000E+03  0.50000E+00    2      854    -4    -5     T
      363  0.1660000E+03  0.50000E+00    3      859    -4    -5     T
      365  0.1670000E+03  0.50000E+00    3      864    -4    -5     T
      367  0.1680000E+03  0.50000E+00    2      868    -4    -5     T
      369  0.1690000E+03  0.50000E+00    2      872    -4    -5     T
      371  0.1700000E+03  0.50000E+00    3      877    -4    -5     T
      373  0.1710000E+03  0.50000E+00    2      881    -4    -5     T
      375  0.1720000E+03  0.50000E+00    2      885    -4    -5     T
      377  0.1730000E+03  0.50000E+00    2      889    -4    -5     T
      379  0.1740000E+03  0.50000E+00    2      893    -4    -5     T
      381  0.1750000E+03  0.50000E+00    2      897    -4    -5     T
      769  0.1760000E+03  0.16855E-01    3     2621     4    -5     T
      871  0.1770000E+03  0.30701E-01    2     3062     4    -5     T
      948  0.1780000E+03  0.82679E-02    6     3431     4    -5     T
      963  0.1790000E+03  0.19744E+00    2     3467    -4    -5     T
     1052  0.1800000E+03  0.96061E-02    2     3863     4    -5     T
     1066  0.1810000E+03  0.31589E+00    2     3897    -4    -5     T
     1148  0.1820000E+03  0.63326E-02    2     4263     4    -5     T
     1165  0.1830000E+03  0.20499E+00    2     4306    -4    -5     T
     1242  0.1840000E+03  0.11028E-01    4     4646     4    -5     T
     1263  0.1850000E+03  0.19032E+00    2     4712    -4    -5     T
     1266  0.1860000E+03  0.50000E+00    2     4718    -4    -5     T
     1268  0.1870000E+03  0.50000E+00    2     4722    -4    -5     T
     1270  0.1880000E+03  0.50000E+00    2     4726    -4    -5     T
     1272  0.1890000E+03  0.50000E+00    2     4730    -4    -5     T
     1274  0.1900000E+03  0.50000E+00    4     4736    -4    -5     T
     1276  0.1910000E+03  0.50000E+00    2     4741    -4    -5     T
     1278  0.1920000E+03  0.50000E+00    3     4747    -4    -5     T
     1280  0.1930000E+03  0.50000E+00    4     4754    -4    -5     T
     1569  0.1940000E+03  0.57737E-02    2     6049     4    -5     T
     1647  0.1950000E+03  0.24352E-01    4     6392     4    -5     T
     1712  0.1960000E+03  0.14683E-01    3     6694     4    -5     T
     1781  0.1970000E+03  0.59924E-02    2     7026     4    -5     T
     1848  0.1980000E+03  0.14043E-01    2     7329     4    -5     T
     1920  0.1990000E+03  0.11039E-01    9     7642     4    -5     T
     1941  0.2000000E+03  0.17987E+00    2     7704    -4    -5     T
     2027  0.2010000E+03  0.19526E-01    2     8086     4    -5     T
     2042  0.2020000E+03  0.19988E+00    2     8129    -4    -5     T
     2046  0.2030000E+03  0.26667E+00    2     8138    -4    -5     T
     2048  0.2040000E+03  0.50000E+00    2     8142    -4    -5     T
     2050  0.2050000E+03  0.50000E+00    2     8147    -4    -5     T
     2052  0.2060000E+03  0.50000E+00    2     8151    -4    -5     T
     2054  0.2070000E+03  0.50000E+00    2     8155    -4    -5     T
     2056  0.2080000E+03  0.50000E+00    3     8161    -4    -5     T
     2058  0.2090000E+03  0.50000E+00    3     8167    -4    -5     T
     2060  0.2100000E+03  0.50000E+00    4     8174    -4    -5     T
     2062  0.2110000E+03  0.50000E+00    3     8180    -4    -5     T
     2064  0.2120000E+03  0.50000E+00    4     8188    -4    -5     T
     2066  0.2130000E+03  0.50000E+00    4     8196    -4    -5     T
     2068  0.2140000E+03  0.50000E+00    3     8202    -4    -5     T
