,Date,Precip,ET_cm,MinTemp,MaxTemp,AvgTemp,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),Cum(WTrans),h37,theta37,temp37
25,2023-01-26,0.0,0.1524,0.9,9.6,4.30729166666667,0.1524,0.0,0.00026981,0.0,-5.3942e-06,2.667,0.0,0.17066,0.0,-0.0001425,-1000000.0,-7.6322,-15.117,0.0,0.0,24.515,0.0,0.17066,0.0,-15.0,0.3336,20.0
26,2023-01-27,0.0612,0.04572,-7.375,2.725,-0.671875,0.04572,0.0,0.00026193,0.0,-5.3942e-06,2.7127,0.0,0.17093,0.0,-0.00014789,-1000000.0,-7.6329,-15.122,0.0,0.0,24.514,0.0,0.17093,0.0,-15.0,0.3336,20.0
27,2023-01-28,0.0,0.03429,-26.525,-10.1,-16.7625,0.03429,0.0,0.00025433,0.0,-5.3942e-06,2.747,0.0,0.17118,0.0,-0.00015329,-1000000.0,-7.6337,-15.126,0.0,0.0,24.514,0.0,0.17118,0.0,-15.0,0.3336,20.0
28,2023-01-29,0.0,0.02286,-26.575,-13.4,-20.9833333333333,0.02286,0.0,0.000247,0.0,-5.3942e-06,2.7699,0.0,0.17143,0.0,-0.00015868,-1000000.0,-7.6344,-15.131,0.0,0.0,24.514,0.0,0.17143,0.0,-15.0,0.3336,20.0
29,2023-01-30,0.0,0.05588,-17.725,-10.475,-13.7489583333333,0.05588,0.0,0.00023993,0.0,-5.3644e-06,2.8257,0.0,0.17167,0.0,-0.00016405,-1000000.0,-7.635,-15.135,0.0,0.0,24.514,0.0,0.17167,0.0,-15.0,0.3336,20.0
30,2023-01-31,0.0,0.10414,-11.325,-2.0,-5.24375,0.10414,0.0,0.00023311,0.0,-5.3644e-06,2.9299,0.0,0.17191,0.0,-0.00016941,-1000000.0,-7.6357,-15.139,0.0,0.0,24.513,0.0,0.17191,0.0,-15.0,0.3336,20.0
31,2023-02-01,0.0,0.11176,-10.6,2.05,-2.04270833333333,0.11176,0.0,0.00022653,0.0,-5.3644e-06,3.0416,0.0,0.17214,0.0,-0.00017478,-1000000.0,-7.6363,-15.144,0.0,0.0,24.513,0.0,0.17214,0.0,-15.0,0.3336,20.0
32,2023-02-02,0.0,0.14478,-11.025,5.375,-3.49479166666667,0.14478,0.0,0.00022018,0.0,-5.3644e-06,3.1864,0.0,0.17236,0.0,-0.00018014,-1000000.0,-7.637,-15.148,0.0,0.0,24.513,0.0,0.17236,0.0,-15.0,0.3336,20.0
33,2023-02-03,0.0,0.26162,1.3,9.05,4.34583333333333,0.26162,0.0,0.00021406,0.0,-5.3346e-06,3.448,0.0,0.17257,0.0,-0.00018549,-1000000.0,-7.6376,-15.153,0.0,0.0,24.513,0.0,0.17257,0.0,-15.0,0.3336,20.0
34,2023-02-04,0.0,0.19304,0.95,8.0,3.925,0.19304,0.0,0.00020814,0.0,-5.3346e-06,3.6411,0.0,0.17278,0.0,-0.00019082,-1000000.0,-7.6382,-15.157,0.0,0.0,24.513,0.0,0.17278,0.0,-15.0,0.3336,20.0
35,2023-02-05,0.0,0.20066,-0.15,7.975,3.771875,0.20066,0.0,0.00020244,0.0,-5.3346e-06,3.8417,0.0,0.17299,0.0,-0.00019616,-1000000.0,-7.6387,-15.161,0.0,0.0,24.512,0.0,0.17299,0.0,-15.0,0.3336,20.0
36,2023-02-06,0.0,0.1524,1.15,9.25,4.25833333333333,0.1524,0.0,0.00019693,0.0,-5.3346e-06,3.9941,0.0,0.17319,0.0,-0.00020149,-1000000.0,-7.6393,-15.166,0.0,0.0,24.512,0.0,0.17319,0.0,-15.0,0.3336,20.0
37,2023-02-07,0.0,0.21336,2.65,5.475,3.925,0.21336,0.0,0.00019162,0.0,-5.3346e-06,4.2075,0.0,0.17338,0.0,-0.00020683,-1000000.0,-7.6398,-15.17,0.0,0.0,24.512,0.0,0.17338,0.0,-15.0,0.3336,20.0
38,2023-02-08,0.0,0.10414,-5.125,2.65,-0.553125,0.10414,0.0,0.00018649,0.0,-5.3048e-06,4.3116,0.0,0.17357,0.0,-0.00021213,-1000000.0,-7.6403,-15.175,0.0,0.0,24.512,0.0,0.17357,0.0,-15.0,0.3336,20.0
39,2023-02-09,0.0,0.23622,-5.925,7.525,-0.103125,0.23622,0.0,0.00018153,0.0,-5.3048e-06,4.5479,0.0,0.17375,0.0,-0.00021744,-1000000.0,-7.6409,-15.179,0.0,0.0,24.512,0.0,0.17375,0.0,-15.0,0.3336,20.0
40,2023-02-10,0.0,0.27178,-0.15,9.575,3.875,0.27178,0.0,0.00017675,0.0,-5.3048e-06,4.8197,0.0,0.17393,0.0,-0.00022274,-1000000.0,-7.6414,-15.183,0.0,0.0,24.511,0.0,0.17393,0.0,-15.0,0.3336,20.0
41,2023-02-11,0.0,0.1778,-3.175,9.05,2.13854166666667,0.1778,0.0,0.00017213,0.0,-5.3048e-06,4.9975,0.0,0.1741,0.0,-0.00022805,-1000000.0,-7.6418,-15.188,0.0,0.0,24.511,0.0,0.1741,0.0,-15.0,0.3336,20.0
42,2023-02-12,0.0,0.3175,0.0,10.275,4.60729166666667,0.3175,0.0,0.00016767,0.0,-5.3048e-06,5.315,0.0,0.17427,0.0,-0.00023335,-1000000.0,-7.6423,-15.192,0.0,0.0,24.511,0.0,0.17427,0.0,-15.0,0.3336,20.0
43,2023-02-13,0.0,0.23622,-3.6,11.0,5.3125,0.23622,0.0,0.00016336,0.0,-5.275e-06,5.5512,0.0,0.17443,0.0,-0.00023863,-1000000.0,-7.6428,-15.196,0.0,0.0,24.511,0.0,0.17443,0.0,-15.0,0.3336,20.0
44,2023-02-14,0.0,0.06604,-12.475,-2.3,-6.496875,0.06604,0.0,0.0001592,0.0,-5.275e-06,5.6172,0.0,0.17459,0.0,-0.0002439,-1000000.0,-7.6432,-15.201,0.0,0.0,24.511,0.0,0.17459,0.0,-15.0,0.3336,20.0
45,2023-02-15,0.0,0.13208,-14.3,2.1,-5.7875,0.13208,0.0,0.00015518,0.0,-5.275e-06,5.7493,0.0,0.17475,0.0,-0.00024918,-1000000.0,-7.6436,-15.205,0.0,0.0,24.51,0.0,0.17475,0.0,-15.0,0.3336,20.0
46,2023-02-16,0.0,0.28702,-5.2,6.725,0.197916666666667,0.28702,0.0,0.00015129,0.0,-5.275e-06,6.0363,0.0,0.1749,0.0,-0.00025445,-1000000.0,-7.6441,-15.209,0.0,0.0,24.51,0.0,0.1749,0.0,-15.0,0.3336,20.0
47,2023-02-17,0.0,0.2413,-0.925,5.3,2.2,0.2413,0.0,0.00014754,0.0,-5.2452e-06,6.2776,0.0,0.17505,0.0,-0.00025971,-1000000.0,-7.6445,-15.214,0.0,0.0,24.51,0.0,0.17505,0.0,-15.0,0.3336,20.0
48,2023-02-18,0.0,0.14478,-3.05,4.35,1.14583333333333,0.14478,0.0,0.00014391,0.0,-5.2452e-06,6.4224,0.0,0.1752,0.0,-0.00026496,-1000000.0,-7.6449,-15.218,0.0,0.0,24.51,0.0,0.1752,0.0,-15.0,0.3336,20.0
49,2023-02-19,0.0,0.1651,-3.45,5.3,1.653125,0.1651,0.0,0.00014041,0.0,-5.2452e-06,6.5875,0.0,0.17534,0.0,-0.0002702,-1000000.0,-7.6453,-15.222,0.0,0.0,24.51,0.0,0.17534,0.0,-15.0,0.3336,20.0
50,2023-02-20,0.2329,0.0762,-5.65,2.625,-1.78541666666667,0.0762,0.0,0.00013702,0.0,-5.2452e-06,6.6637,0.0,0.17547,0.0,-0.00027545,-1000000.0,-7.6457,-15.227,0.0,0.0,24.51,0.0,0.17547,0.0,-15.0,0.3336,20.0
51,2023-02-21,0.1766,0.06604,-20.5,3.6,-12.6583333333333,0.06604,0.0,0.00013374,0.0,-5.2452e-06,6.7297,0.0,0.17561,0.0,-0.00028069,-1000000.0,-7.646,-15.231,0.0,0.0,24.51,0.0,0.17561,0.0,-15.0,0.3336,20.0
52,2023-02-22,0.0,0.02286,-24.1,-20.225,-22.0552083333333,0.02286,0.0,0.00013058,0.0,-5.2154e-06,6.7526,0.0,0.17574,0.0,-0.00028591,-1000000.0,-7.6464,-15.235,0.0,0.0,24.509,0.0,0.17574,0.0,-15.0,0.3336,20.0
53,2023-02-23,0.0,0.01778,-30.2,-21.85,-25.696875,0.01778,0.0,0.00012751,0.0,-5.2154e-06,6.7704,0.0,0.17587,0.0,-0.00029112,-1000000.0,-7.6467,-15.239,0.0,0.0,24.509,0.0,0.17587,0.0,-15.0,0.3336,20.0
54,2023-02-24,0.0,0.05588,-31.7,-6.875,-19.3125,0.05588,0.0,0.00012455,0.0,-5.2154e-06,6.8262,0.0,0.17599,0.0,-0.00029634,-1000000.0,-7.6471,-15.244,0.0,0.0,24.509,0.0,0.17599,0.0,-15.0,0.3336,20.0
55,2023-02-25,0.0,0.18542,-6.2,2.425,-1.37083333333333,0.18542,0.0,0.00012168,0.0,-5.2154e-06,7.0117,0.0,0.17612,0.0,-0.00030155,-1000000.0,-7.6474,-15.248,0.0,0.0,24.509,0.0,0.17612,0.0,-15.0,0.3336,20.0
56,2023-02-26,0.0017,0.20066,-2.4,8.75,2.865625,0.20066,0.0,0.00011891,0.0,-5.2154e-06,7.2123,0.0,0.17624,0.0,-0.00030677,-1000000.0,-7.6478,-15.252,0.0,0.0,24.509,0.0,0.17624,0.0,-15.0,0.3336,20.0
57,2023-02-27,0.0,0.14732,-5.2,2.4,-1.959375,0.14732,0.0,0.00011623,0.0,-5.1856e-06,7.3596,0.0,0.17635,0.0,-0.00031196,-1000000.0,-7.6481,-15.257,0.0,0.0,24.509,0.0,0.17635,0.0,-15.0,0.3336,20.0
58,2023-02-28,0.0,0.05588,-10.8,-1.925,-6.0875,0.05588,0.0,0.00011364,0.0,-5.1856e-06,7.4155,0.0,0.17647,0.0,-0.00031714,-1000000.0,-7.6484,-15.261,0.0,0.0,24.509,0.0,0.17647,0.0,-15.0,0.3336,20.0
59,2023-03-01,0.0,0.12446,-7.5,3.1,-4.06354166666667,0.12446,0.0,0.00011112,0.0,-5.1856e-06,7.54,0.0,0.17658,0.0,-0.00032233,-1000000.0,-7.6487,-15.265,0.0,0.0,24.509,0.0,0.17658,0.0,-15.0,0.3336,20.0
60,2023-03-02,0.0,0.21844,-4.325,5.875,-0.128125,0.21844,0.0,0.0001087,0.0,-5.1856e-06,7.7584,0.0,0.17669,0.0,-0.00032751,-1000000.0,-7.649,-15.269,0.0,0.0,24.508,0.0,0.17669,0.0,-15.0,0.3336,20.0
61,2023-03-03,0.0,0.15494,-7.55,2.625,-2.89895833333333,0.15494,0.0,0.00010634,0.0,-5.1558e-06,7.9134,0.0,0.1768,0.0,-0.00033268,-1000000.0,-7.6493,-15.274,0.0,0.0,24.508,0.0,0.1768,0.0,-15.0,0.3336,20.0
62,2023-03-04,0.0,0.17526,-6.95,4.125,-2.67395833333333,0.17526,0.0,0.00010407,0.0,-5.1558e-06,8.0886,0.0,0.1769,0.0,-0.00033784,-1000000.0,-7.6496,-15.278,0.0,0.0,24.508,0.0,0.1769,0.0,-15.0,0.3336,20.0
63,2023-03-05,0.0,0.03556,-12.225,-8.175,-10.2854166666667,0.03556,0.0,0.00010186,0.0,-5.1558e-06,8.1242,0.0,0.177,0.0,-0.00034299,-1000000.0,-7.6499,-15.282,0.0,0.0,24.508,0.0,0.177,0.0,-15.0,0.3336,20.0
64,2023-03-06,0.2465,0.0508,-14.925,-5.4,-11.0927083333333,0.0508,0.0,9.9724e-05,0.0,-5.1558e-06,8.175,0.0,0.1771,0.0,-0.00034815,-1000000.0,-7.6501,-15.286,0.0,0.0,24.508,0.0,0.1771,0.0,-15.0,0.3336,20.0
65,2023-03-07,0.0,0.06096,-19.125,-4.15,-11.20625,0.06096,0.0,9.7656e-05,0.0,-5.1558e-06,8.236,0.0,0.1772,0.0,-0.00035331,-1000000.0,-7.6504,-15.291,0.0,0.0,24.508,0.0,0.1772,0.0,-15.0,0.3336,20.0
66,2023-03-08,0.0,0.04318,-15.45,-9.15,-11.471875,0.04318,0.0,9.5652e-05,0.0,-5.126e-06,8.2791,0.0,0.1773,0.0,-0.00035845,-1000000.0,-7.6507,-15.295,0.0,0.0,24.508,0.0,0.1773,0.0,-15.0,0.3336,20.0
67,2023-03-09,0.0,0.0635,-16.5,-6.2,-11.7177083333333,0.0635,0.0,9.3712e-05,0.0,-5.126e-06,8.3426,0.0,0.17739,0.0,-0.00036357,-1000000.0,-7.6509,-15.299,0.0,0.0,24.508,0.0,0.17739,0.0,-15.0,0.3336,20.0
68,2023-03-10,0.1277,0.02794,-14.65,-9.0,-12.1697916666667,0.02794,0.0,9.1832e-05,0.0,-5.126e-06,8.3706,0.0,0.17748,0.0,-0.0003687,-1000000.0,-7.6512,-15.303,0.0,0.0,24.508,0.0,0.17748,0.0,-15.0,0.3336,20.0
69,2023-03-11,0.0,0.0508,-18.95,-5.075,-11.6197916666667,0.0508,0.0,9.001e-05,0.0,-5.126e-06,8.4214,0.0,0.17757,0.0,-0.00037383,-1000000.0,-7.6514,-15.308,0.0,0.0,24.508,0.0,0.17757,0.0,-15.0,0.3336,20.0
70,2023-03-12,0.0,0.06604,-17.675,-5.65,-12.5358695652174,0.06604,0.0,8.8244e-05,0.0,-5.126e-06,8.4874,0.0,0.17766,0.0,-0.00037895,-1000000.0,-7.6516,-15.312,0.0,0.0,24.507,0.0,0.17766,0.0,-15.0,0.3336,20.0
71,2023-03-13,0.1887,0.17272,-9.3,1.025,-4.59762228260869,0.17272,0.0,8.6531e-05,0.0,-5.0962e-06,8.6601,0.0,0.17775,0.0,-0.00038406,-1000000.0,-7.6519,-15.316,0.0,0.0,24.507,0.0,0.17775,0.0,-15.0,0.3336,20.0
72,2023-03-14,0.0,0.22098,-0.925,7.7,3.340625,0.22098,0.0,8.487e-05,0.0,-5.0962e-06,8.8811,0.0,0.17783,0.0,-0.00038916,-1000000.0,-7.6521,-15.32,0.0,0.0,24.507,0.0,0.17783,0.0,-15.0,0.3336,20.0
73,2023-03-15,0.3961,0.09398,-7.65,2.825,-1.94895833333333,0.09398,0.0,8.3261e-05,0.0,-5.0962e-06,8.9751,0.0,0.17792,0.0,-0.00039425,-1000000.0,-7.6523,-15.324,0.0,0.0,24.507,0.0,0.17792,0.0,-15.0,0.3336,20.0
74,2023-03-16,0.0493,0.10922,-9.775,1.775,-4.103125,0.10922,0.0,8.17e-05,0.0,-5.0962e-06,9.0843,0.0,0.178,0.0,-0.00039935,-1000000.0,-7.6526,-15.329,0.0,0.0,24.507,0.0,0.178,0.0,-15.0,0.3336,20.0
75,2023-03-17,0.0,0.13208,-10.075,3.925,-3.190625,0.13208,0.0,8.0186e-05,0.0,-5.0962e-06,9.2164,0.0,0.17808,0.0,-0.00040445,-1000000.0,-7.6528,-15.333,0.0,0.0,24.507,0.0,0.17808,0.0,-15.0,0.3336,20.0
76,2023-03-18,0.0,0.19304,-6.0,8.35,0.263541666666667,0.19304,0.0,7.8717e-05,0.0,-5.0664e-06,9.4094,0.0,0.17816,0.0,-0.00040951,-1000000.0,-7.653,-15.337,0.0,0.0,24.507,0.0,0.17816,0.0,-15.0,0.3336,20.0
77,2023-03-19,0.0,0.15494,-4.25,8.775,1.92395833333333,0.15494,0.0,7.7292e-05,0.0,-5.0664e-06,9.5644,0.0,0.17824,0.0,-0.00041458,-1000000.0,-7.6532,-15.341,0.0,0.0,24.507,0.0,0.17824,0.0,-15.0,0.3336,20.0
78,2023-03-20,0.0,0.08636,-7.425,0.5,-4.15833333333333,0.08636,0.0,7.5909e-05,0.0,-5.0664e-06,9.6507,0.0,0.17831,0.0,-0.00041965,-1000000.0,-7.6534,-15.345,0.0,0.0,24.507,0.0,0.17831,0.0,-15.0,0.3336,20.0
79,2023-03-21,0.0,0.12954,-7.9,5.85,-1.69479166666667,0.12954,0.0,7.4566e-05,0.0,-5.0664e-06,9.7803,0.0,0.17839,0.0,-0.00042471,-1000000.0,-7.6536,-15.349,0.0,0.0,24.507,0.0,0.17839,0.0,-15.0,0.3336,20.0
80,2023-03-22,0.0,0.1397,-7.275,5.925,-2.675,0.1397,0.0,7.3263e-05,0.0,-5.0664e-06,9.92,0.0,0.17846,0.0,-0.00042978,-1000000.0,-7.6538,-15.354,0.0,0.0,24.507,0.0,0.17846,0.0,-15.0,0.3336,20.0
81,2023-03-23,0.0,0.2032,-7.175,8.925,0.954166666666667,0.2032,0.0,7.1998e-05,0.0,-5.0366e-06,10.123,0.0,0.17853,0.0,-0.00043482,-1000000.0,-7.654,-15.358,0.0,0.0,24.507,0.0,0.17853,0.0,-15.0,0.3336,20.0
82,2023-03-24,0.0,0.15494,-2.375,7.65,1.85729166666667,0.15494,0.0,7.0769e-05,0.0,-5.0366e-06,10.278,0.0,0.17861,0.0,-0.00043985,-1000000.0,-7.6542,-15.362,0.0,0.0,24.506,0.0,0.17861,0.0,-15.0,0.3336,20.0
83,2023-03-25,0.0782,0.11176,-2.875,4.425,-0.13125,0.11176,0.0,6.9575e-05,0.0,-5.0366e-06,10.39,0.0,0.17868,0.0,-0.00044489,-1000000.0,-7.6544,-15.366,0.0,0.0,24.506,0.0,0.17868,0.0,-15.0,0.3336,20.0
84,2023-03-26,0.0,0.10922,-5.325,3.125,-2.16979166666667,0.10922,0.0,6.8414e-05,0.0,-5.0366e-06,10.499,0.0,0.17874,0.0,-0.00044993,-1000000.0,-7.6545,-15.37,0.0,0.0,24.506,0.0,0.17874,0.0,-15.0,0.3336,20.0
85,2023-03-27,0.0,0.17018,-6.6,6.05,-1.82604166666667,0.17018,0.0,6.7287e-05,0.0,-5.0366e-06,10.669,0.0,0.17881,0.0,-0.00045496,-1000000.0,-7.6547,-15.374,0.0,0.0,24.506,0.0,0.17881,0.0,-15.0,0.3336,20.0
86,2023-03-28,0.0,0.12192,-5.625,3.025,-2.63645833333333,0.12192,0.0,6.6193e-05,0.0,-5.0068e-06,10.791,0.0,0.17888,0.0,-0.00045997,-1000000.0,-7.6549,-15.378,0.0,0.0,24.506,0.0,0.17888,0.0,-15.0,0.3336,20.0
87,2023-03-29,0.0,0.12192,-6.6,3.55,-2.10833333333333,0.12192,0.0,6.5128e-05,0.0,-5.0068e-06,10.913,0.0,0.17894,0.0,-0.00046498,-1000000.0,-7.6551,-15.383,0.0,0.0,24.506,0.0,0.17894,0.0,-15.0,0.3336,20.0
88,2023-03-30,0.1462,0.08128,-4.875,0.2,-2.99479166666667,0.08128,0.0,6.4094e-05,0.0,-5.0068e-06,10.994,0.0,0.17901,0.0,-0.00046998,-1000000.0,-7.6552,-15.387,0.0,0.0,24.506,0.0,0.17901,0.0,-15.0,0.3336,20.0
89,2023-03-31,0.2009,0.19558,-7.075,8.675,0.467708333333333,0.19558,0.0,6.3088e-05,0.0,-5.0068e-06,11.19,0.0,0.17907,0.0,-0.00047499,-1000000.0,-7.6554,-15.391,0.0,0.0,24.506,0.0,0.17907,0.0,-15.0,0.3336,20.0
90,2023-04-01,0.0,0.254,-1.325,8.525,3.46354166666667,0.0,0.254,2.0781e-15,0.254,-5.0068e-06,11.19,0.254,0.17907,0.254,-0.00048,-828300.0,-23.223,-15.395,0.0,0.0,24.379,0.0,0.17907,0.0,-15.0,0.3336,20.0
91,2023-04-02,0.0,0.23114,-4.925,7.675,1.009375,0.0,0.23114,2.2407e-26,0.23114,-4.977e-06,11.19,0.48514,0.17907,0.48514,-0.00048497,-828630.0,-37.339,-15.399,0.0,0.0,24.136,0.0,0.17907,0.0,-15.0,0.3336,20.0
92,2023-04-03,0.0,0.10922,-9.75,3.275,-3.43125,0.0,0.10922,8.2857e-32,0.10922,-4.977e-06,11.19,0.59436,0.17907,0.59436,-0.00048995,-828710.0,-50.938,-15.403,0.0,0.0,23.966,0.0,0.17907,0.0,-15.0,0.3336,20.0
93,2023-04-04,0.0,0.06604,-9.225,-2.05,-4.23958333333333,0.0,0.06604,8.2853e-32,0.06604,-4.977e-06,11.19,0.6604,0.17907,0.6604,-0.00049493,-828700.0,-60.268,-15.407,0.0,0.0,23.879,0.0,0.17907,0.0,-15.0,0.3336,20.0
