,thetar,thetas,alpha,n,ksat,l,thetar_macro,thetas_macro,alpha_macro,n_macro,ksat_macro,l_macro,w,beta,gamma,a,ka,nse
80,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09465132187669394,0.5208387238794913,0.2564487940434129,2.783238114752237,521.411905167826,0.5,0.20530524768072686,16.999816820420694,0.4,7.862823965541373,3.5010838201583034,-1099.3228090266678
81,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.08411138871474408,0.6445987472287524,0.5384653599950031,1.109908086231674,702.6076104635438,0.5,0.20199777654811799,18.137912456309127,0.4,6.693190278715254,5.798747666472208,-1099.3228090266678
82,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06817335171157392,0.28647348853399407,0.4856167518612063,2.680019881024287,717.7793086554584,0.5,0.24737050712893618,16.03646848285074,0.4,3.969364999056074,1.0774956642129216,-1099.3228090266678
83,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.07404200793998164,0.20773637502241735,0.28250721646166055,5.524101427510825,782.5362734137756,0.5,0.1388775658291109,2.174779571593169,0.4,1.1710705014408562,8.80977149564215,-1099.3228090266678
84,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06311343361645116,0.7207950747089635,0.7095089459425599,5.674987528182003,201.23526261858694,0.5,0.18757042918989542,8.99569369828733,0.4,2.0873889537167964,7.428449547500408,-1099.3228090266678
85,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.06098108095746799,0.41442653859232903,0.6547324885279799,1.969705480119061,503.06132801970244,0.5,0.1101845709018503,12.594833756534834,0.4,7.352945436582927,3.9479849561487823,-1099.3228090266678
86,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.023056329631392713,0.48807742883958793,0.18834856494163757,5.948193784167536,864.1797689655458,0.5,0.18715335971695884,10.711840716244906,0.4,9.823405568938252,5.417435007078518,-1099.3228090266678
87,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.09510983401192505,0.45210295220691427,0.07439728258583696,3.9839638801434942,127.93791167839647,0.5,0.012774213242865028,7.011668384091004,0.4,0.6275771611666768,8.65129807436467,-1099.3228090266678
88,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.08180666268988575,0.6563988654161796,0.18363151052949767,1.72698608013123,335.519842404039,0.5,0.22473240494993293,10.00256197125577,0.4,1.400895822541573,2.274371755132033,-1099.3228090266678
89,0.0792,0.4418,0.0158,1.4145,8.18,0.5,0.053225965678504204,0.4813981737442543,0.4697076010570697,4.4653896793019525,860.3901688979203,0.5,0.045105154370341426,8.73297737333245,0.4,3.740822382998776,8.04164357801886,-1099.3228090266678
