 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:   5. 1.    Time:  13: 5: 5
 Units: L = mm   , T = days , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
      266  0.9700000E+02  0.50000E+00    2      860    -4    -5     T
      268  0.9800000E+02  0.50000E+00    2      864    -4    -5     T
      270  0.9900000E+02  0.50000E+00    2      868    -4    -5     T
      272  0.1000000E+03  0.50000E+00    2      872    -4    -5     T
      274  0.1010000E+03  0.50000E+00    2      876    -4    -5     T
      276  0.1020000E+03  0.50000E+00    2      880    -4    -5     T
      278  0.1030000E+03  0.50000E+00    2      884    -4    -5     T
      280  0.1040000E+03  0.50000E+00    2      888    -4    -5     T
      282  0.1050000E+03  0.50000E+00    2      892    -4    -5     T
      284  0.1060000E+03  0.50000E+00    2      896    -4    -5     T
      286  0.1070000E+03  0.50000E+00    2      900    -4    -5     T
      288  0.1080000E+03  0.50000E+00    2      904    -4    -5     T
      290  0.1090000E+03  0.50000E+00    2      908    -4    -5     T
      292  0.1100000E+03  0.50000E+00    2      912    -4    -5     T
      294  0.1110000E+03  0.50000E+00    2      916    -4    -5     T
      296  0.1120000E+03  0.50000E+00    2      920    -4    -5     T
      298  0.1130000E+03  0.50000E+00    2      924    -4    -5     T
      300  0.1140000E+03  0.50000E+00    2      928    -4    -5     T
      302  0.1150000E+03  0.50000E+00    2      932    -4    -5     T
      304  0.1160000E+03  0.50000E+00    2      936    -4    -5     T
      306  0.1170000E+03  0.50000E+00    2      940    -4    -5     T
      308  0.1180000E+03  0.50000E+00    2      944    -4    -5     T
      310  0.1190000E+03  0.50000E+00    2      948    -4    -5     T
      312  0.1200000E+03  0.50000E+00    2      952    -4    -5     T
      314  0.1210000E+03  0.50000E+00    3      957    -4    -5     T
      316  0.1220000E+03  0.50000E+00    2      962    -4    -5     T
      318  0.1230000E+03  0.50000E+00    2      966    -4    -5     T
      320  0.1240000E+03  0.50000E+00    2      970    -4    -5     T
      322  0.1250000E+03  0.50000E+00    2      974    -4    -5     T
      324  0.1260000E+03  0.50000E+00    2      978    -4    -5     T
      326  0.1270000E+03  0.50000E+00    2      982    -4    -5     T
      328  0.1280000E+03  0.50000E+00    2      986    -4    -5     T
      330  0.1290000E+03  0.50000E+00    2      990    -4    -5     T
      332  0.1300000E+03  0.50000E+00    2      994    -4    -5     T
      334  0.1310000E+03  0.50000E+00    2      998    -4    -5     T
      336  0.1320000E+03  0.50000E+00    2     1002    -4    -5     T
      338  0.1330000E+03  0.50000E+00    2     1006    -4    -5     T
      340  0.1340000E+03  0.50000E+00    2     1010    -4    -5     T
      342  0.1350000E+03  0.50000E+00    2     1014    -4    -5     T
      344  0.1360000E+03  0.50000E+00    2     1018    -4    -5     T
      346  0.1370000E+03  0.50000E+00    2     1022    -4    -5     T
      348  0.1380000E+03  0.50000E+00    2     1026    -4    -5     T
      350  0.1390000E+03  0.50000E+00    2     1030    -4    -5     T
      352  0.1400000E+03  0.50000E+00    2     1034    -4    -5     T
      354  0.1410000E+03  0.50000E+00    2     1038    -4    -5     T
      356  0.1420000E+03  0.50000E+00    2     1042    -4    -5     T
      358  0.1430000E+03  0.50000E+00    2     1046    -4    -5     T
      360  0.1440000E+03  0.50000E+00    2     1050    -4    -5     T
      362  0.1450000E+03  0.50000E+00    2     1054    -4    -5     T
      364  0.1460000E+03  0.50000E+00    2     1058    -4    -5     T
      366  0.1470000E+03  0.50000E+00    2     1062    -4    -5     T
      368  0.1480000E+03  0.50000E+00    2     1066    -4    -5     T
      370  0.1490000E+03  0.50000E+00    2     1070    -4    -5     T
      372  0.1500000E+03  0.50000E+00    2     1074    -4    -5     T
      374  0.1510000E+03  0.50000E+00    2     1078    -4    -5     T
      376  0.1520000E+03  0.50000E+00    2     1082    -4    -5     T
      378  0.1530000E+03  0.50000E+00    2     1086    -4    -5     T
      380  0.1540000E+03  0.50000E+00    2     1090    -4    -5     T
      382  0.1550000E+03  0.50000E+00    2     1094    -4    -5     T
      384  0.1560000E+03  0.50000E+00    2     1098    -4    -5     T
      386  0.1570000E+03  0.50000E+00    2     1102    -4    -5     T
      388  0.1580000E+03  0.50000E+00    2     1106    -4    -5     T
      390  0.1590000E+03  0.50000E+00    2     1110    -4    -5     T
      392  0.1600000E+03  0.50000E+00    2     1114    -4    -5     T
      394  0.1610000E+03  0.50000E+00    2     1118    -4    -5     T
      396  0.1620000E+03  0.50000E+00    2     1122    -4    -5     T
      398  0.1630000E+03  0.50000E+00    2     1126    -4    -5     T
      400  0.1640000E+03  0.50000E+00    2     1130    -4    -5     T
      402  0.1650000E+03  0.50000E+00    2     1134    -4    -5     T
      404  0.1660000E+03  0.50000E+00    2     1138    -4    -5     T
      406  0.1670000E+03  0.50000E+00    2     1142    -4    -5     T
      408  0.1680000E+03  0.50000E+00    2     1146    -4    -5     T
      410  0.1690000E+03  0.50000E+00    2     1150    -4    -5     T
      412  0.1700000E+03  0.50000E+00    2     1154    -4    -5     T
      414  0.1710000E+03  0.50000E+00    2     1158    -4    -5     T
      416  0.1720000E+03  0.50000E+00    2     1162    -4    -5     T
      418  0.1730000E+03  0.50000E+00    2     1166    -4    -5     T
      420  0.1740000E+03  0.50000E+00    2     1170    -4    -5     T
      422  0.1750000E+03  0.50000E+00    2     1174    -4    -5     T
      473  0.1760000E+03  0.30189E-01    4     1422    -4    -5     T
      496  0.1770000E+03  0.51004E-01    3     1512    -4    -5     T
      512  0.1780000E+03  0.61510E-01    4     1579    -4    -5     T
      524  0.1790000E+03  0.11716E+00    3     1624    -4    -5     T
      537  0.1800000E+03  0.10053E+00    6     1688    -4    -5     T
      546  0.1810000E+03  0.22756E+00    5     1727    -4    -5     T
      556  0.1820000E+03  0.12000E+00    4     1774    -4    -5     T
      563  0.1830000E+03  0.16667E+00    3     1803    -4    -5     T
      570  0.1840000E+03  0.17929E+00    4     1834    -4    -5     T
      576  0.1850000E+03  0.19048E+00    3     1855    -4    -5     T
      579  0.1860000E+03  0.33333E+00    3     1865    -4    -5     T
      581  0.1870000E+03  0.50000E+00    3     1872    -4    -5     T
      583  0.1880000E+03  0.50000E+00    3     1878    -4    -5     T
      585  0.1890000E+03  0.50000E+00    2     1882    -4    -5     T
      587  0.1900000E+03  0.50000E+00    2     1886    -4    -5     T
      589  0.1910000E+03  0.50000E+00    2     1890    -4    -5     T
      591  0.1920000E+03  0.50000E+00    2     1894    -4    -5     T
      593  0.1930000E+03  0.50000E+00    2     1898    -4    -5     T
      601  0.1940000E+03  0.11905E+00    4     1948    -4    -5     T
      608  0.1950000E+03  0.16667E+00    3     1970    -4    -5     T
      611  0.1960000E+03  0.33333E+00    4     1984    -4    -5     T
      614  0.1970000E+03  0.33333E+00    3     1994    -4    -5     T
      617  0.1980000E+03  0.33333E+00    2     2002    -4    -5     T
      620  0.1990000E+03  0.33333E+00    6     2021    -4    -5     T
      624  0.2000000E+03  0.25000E+00    3     2037    -4    -5     T
      628  0.2010000E+03  0.25000E+00    3     2053    -4    -5     T
      631  0.2020000E+03  0.33333E+00    2     2062    -4    -5     T
      633  0.2030000E+03  0.50000E+00    2     2066    -4    -5     T
      635  0.2040000E+03  0.50000E+00    2     2070    -4    -5     T
      637  0.2050000E+03  0.50000E+00    2     2074    -4    -5     T
      639  0.2060000E+03  0.50000E+00    2     2078    -4    -5     T
      641  0.2070000E+03  0.50000E+00    2     2082    -4    -5     T
      643  0.2080000E+03  0.50000E+00    2     2086    -4    -5     T
      645  0.2090000E+03  0.50000E+00    2     2090    -4    -5     T
      647  0.2100000E+03  0.50000E+00    2     2094    -4    -5     T
      649  0.2110000E+03  0.50000E+00    2     2098    -4    -5     T
      651  0.2120000E+03  0.50000E+00    2     2102    -4    -5     T
      653  0.2130000E+03  0.50000E+00    2     2106    -4    -5     T
      655  0.2140000E+03  0.50000E+00    2     2110    -4    -5     T
      657  0.2150000E+03  0.50000E+00    2     2114    -4    -5     T
      659  0.2160000E+03  0.50000E+00    2     2118    -4    -5     T
      661  0.2170000E+03  0.50000E+00    2     2122    -4    -5     T
      663  0.2180000E+03  0.50000E+00    2     2126    -4    -5     T
      665  0.2190000E+03  0.50000E+00    3     2131    -4    -5     T
      667  0.2200000E+03  0.50000E+00    2     2135    -4    -5     T
      669  0.2210000E+03  0.50000E+00    2     2139    -4    -5     T
      671  0.2220000E+03  0.50000E+00    2     2143    -4    -5     T
      673  0.2230000E+03  0.50000E+00    2     2147    -4    -5     T
      675  0.2240000E+03  0.50000E+00    2     2151    -4    -5     T
      677  0.2250000E+03  0.50000E+00    2     2155    -4    -5     T
      679  0.2260000E+03  0.50000E+00    2     2159    -4    -5     T
      681  0.2270000E+03  0.50000E+00    2     2163    -4    -5     T
      683  0.2280000E+03  0.50000E+00    2     2167    -4    -5     T
      685  0.2290000E+03  0.50000E+00    2     2171    -4    -5     T
      687  0.2300000E+03  0.50000E+00    2     2175    -4    -5     T
      689  0.2310000E+03  0.50000E+00    2     2179    -4    -5     T
      691  0.2320000E+03  0.50000E+00    2     2183    -4    -5     T
      693  0.2330000E+03  0.50000E+00    2     2187    -4    -5     T
      695  0.2340000E+03  0.50000E+00    2     2191    -4    -5     T
      697  0.2350000E+03  0.50000E+00    2     2195    -4    -5     T
      699  0.2360000E+03  0.50000E+00    2     2199    -4    -5     T
      701  0.2370000E+03  0.50000E+00    2     2203    -4    -5     T
      703  0.2380000E+03  0.50000E+00    2     2207    -4    -5     T
      705  0.2390000E+03  0.50000E+00    2     2211    -4    -5     T
      707  0.2400000E+03  0.50000E+00    2     2215    -4    -5     T
      709  0.2410000E+03  0.50000E+00    2     2219    -4    -5     T
      711  0.2420000E+03  0.50000E+00    2     2223    -4    -5     T
      713  0.2430000E+03  0.50000E+00    2     2227    -4    -5     T
      715  0.2440000E+03  0.50000E+00    2     2231    -4    -5     T
      717  0.2450000E+03  0.50000E+00    2     2235    -4    -5     T
      719  0.2460000E+03  0.50000E+00    2     2239    -4    -5     T
      721  0.2470000E+03  0.50000E+00    2     2243    -4    -5     T
      723  0.2480000E+03  0.50000E+00    2     2247    -4    -5     T
      725  0.2490000E+03  0.50000E+00    2     2251    -4    -5     T
      727  0.2500000E+03  0.50000E+00    2     2255    -4    -5     T
      729  0.2510000E+03  0.50000E+00    2     2259    -4    -5     T
      731  0.2520000E+03  0.50000E+00    2     2263    -4    -5     T
      733  0.2530000E+03  0.50000E+00    2     2267    -4    -5     T
      735  0.2540000E+03  0.50000E+00    2     2271    -4    -5     T
      737  0.2550000E+03  0.50000E+00    2     2275    -4    -5     T
      739  0.2560000E+03  0.50000E+00    2     2279    -4    -5     T
      741  0.2570000E+03  0.50000E+00    2     2283    -4    -5     T
      743  0.2580000E+03  0.50000E+00    2     2287    -4    -5     T
      745  0.2590000E+03  0.50000E+00    2     2291    -4    -5     T
      747  0.2600000E+03  0.50000E+00    2     2295    -4    -5     T
      749  0.2610000E+03  0.50000E+00    2     2299    -4    -5     T
      751  0.2620000E+03  0.50000E+00    2     2303    -4    -5     T
      753  0.2630000E+03  0.50000E+00    2     2307    -4    -5     T
      755  0.2640000E+03  0.50000E+00    2     2311    -4    -5     T
      757  0.2650000E+03  0.50000E+00    2     2315    -4    -5     T
      759  0.2660000E+03  0.50000E+00    2     2319    -4    -5     T
      761  0.2670000E+03  0.50000E+00    2     2323    -4    -5     T
      763  0.2680000E+03  0.50000E+00    2     2327    -4    -5     T
      765  0.2690000E+03  0.50000E+00    2     2331    -4    -5     T
      767  0.2700000E+03  0.50000E+00    2     2335    -4    -5     T
      769  0.2710000E+03  0.50000E+00    2     2339    -4    -5     T
      771  0.2720000E+03  0.50000E+00    2     2343    -4    -5     T
      773  0.2730000E+03  0.50000E+00    2     2347    -4    -5     T
      775  0.2740000E+03  0.50000E+00    2     2353    -4    -5     T
      787  0.2750000E+03  0.11357E+00    2     2417     4    -5     T
      791  0.2760000E+03  0.26667E+00    2     2425     4    -5     T
      793  0.2770000E+03  0.50000E+00    2     2429     4    -5     T
      795  0.2780000E+03  0.50000E+00    2     2433     4    -5     T
      797  0.2790000E+03  0.50000E+00    2     2437     4    -5     T
      799  0.2800000E+03  0.50000E+00    2     2441     4    -5     T
      801  0.2810000E+03  0.50000E+00    2     2445     4    -5     T
      803  0.2820000E+03  0.50000E+00    2     2449     4    -5     T
      805  0.2830000E+03  0.50000E+00    2     2453     4    -5     T
      807  0.2840000E+03  0.50000E+00    2     2457     4    -5     T
      809  0.2850000E+03  0.50000E+00    2     2461     4    -5     T
      811  0.2860000E+03  0.50000E+00    2     2465     4    -5     T
      813  0.2870000E+03  0.50000E+00    2     2469     4    -5     T
      815  0.2880000E+03  0.50000E+00    2     2473     4    -5     T
      817  0.2890000E+03  0.50000E+00    2     2477     4    -5     T
      819  0.2900000E+03  0.50000E+00    2     2481     4    -5     T
      821  0.2910000E+03  0.50000E+00    2     2485     4    -5     T
      823  0.2920000E+03  0.50000E+00    2     2489     4    -5     T
      825  0.2930000E+03  0.50000E+00    2     2493     4    -5     T
      827  0.2940000E+03  0.50000E+00    2     2497     4    -5     T
      829  0.2950000E+03  0.50000E+00    2     2501     4    -5     T
      831  0.2960000E+03  0.50000E+00    2     2505     4    -5     T
      833  0.2970000E+03  0.50000E+00    2     2509     4    -5     T
      835  0.2980000E+03  0.50000E+00    2     2513     4    -5     T
      837  0.2990000E+03  0.50000E+00    2     2517     4    -5     T
      839  0.3000000E+03  0.50000E+00    2     2521     4    -5     T
      841  0.3010000E+03  0.50000E+00    2     2525     4    -5     T
      843  0.3020000E+03  0.50000E+00    2     2529     4    -5     T
      845  0.3030000E+03  0.50000E+00    2     2533     4    -5     T
      847  0.3040000E+03  0.50000E+00    2     2537     4    -5     T
      849  0.3050000E+03  0.50000E+00    2     2541     4    -5     T
      851  0.3060000E+03  0.50000E+00    2     2545     4    -5     T
      853  0.3070000E+03  0.50000E+00    2     2549     4    -5     T
      855  0.3080000E+03  0.50000E+00    2     2553     4    -5     T
      857  0.3090000E+03  0.50000E+00    2     2557     4    -5     T
      859  0.3100000E+03  0.50000E+00    2     2561     4    -5     T
      861  0.3110000E+03  0.50000E+00    2     2565     4    -5     T
      863  0.3120000E+03  0.50000E+00    2     2569     4    -5     T
      865  0.3130000E+03  0.50000E+00    2     2573     4    -5     T
      867  0.3140000E+03  0.50000E+00    2     2577     4    -5     T
      869  0.3150000E+03  0.50000E+00    2     2581     4    -5     T
      871  0.3160000E+03  0.50000E+00    2     2585     4    -5     T
      873  0.3170000E+03  0.50000E+00    2     2589     4    -5     T
      875  0.3180000E+03  0.50000E+00    2     2593     4    -5     T
      877  0.3190000E+03  0.50000E+00    2     2597     4    -5     T
      879  0.3200000E+03  0.50000E+00    2     2601     4    -5     T
      881  0.3210000E+03  0.50000E+00    2     2605     4    -5     T
      883  0.3220000E+03  0.50000E+00    2     2609     4    -5     T
      885  0.3230000E+03  0.50000E+00    2     2613     4    -5     T
      887  0.3240000E+03  0.50000E+00    2     2617     4    -5     T
      889  0.3250000E+03  0.50000E+00    2     2621     4    -5     T
      891  0.3260000E+03  0.50000E+00    2     2625     4    -5     T
      893  0.3270000E+03  0.50000E+00    2     2629     4    -5     T
      895  0.3280000E+03  0.50000E+00    2     2633     4    -5     T
      897  0.3290000E+03  0.50000E+00    2     2637     4    -5     T
      899  0.3300000E+03  0.50000E+00    2     2641     4    -5     T
      901  0.3310000E+03  0.50000E+00    2     2645     4    -5     T
      903  0.3320000E+03  0.50000E+00    2     2649     4    -5     T
      905  0.3330000E+03  0.50000E+00    2     2653     4    -5     T
      907  0.3340000E+03  0.50000E+00    2     2657     4    -5     T
      909  0.3350000E+03  0.50000E+00    2     2661     4    -5     T
      911  0.3360000E+03  0.50000E+00    2     2665     4    -5     T
      913  0.3370000E+03  0.50000E+00    2     2669     4    -5     T
      915  0.3380000E+03  0.50000E+00    2     2673     4    -5     T
      917  0.3390000E+03  0.50000E+00    2     2677     4    -5     T
      919  0.3400000E+03  0.50000E+00    2     2681     4    -5     T
      921  0.3410000E+03  0.50000E+00    2     2685     4    -5     T
      923  0.3420000E+03  0.50000E+00    2     2689     4    -5     T
      925  0.3430000E+03  0.50000E+00    2     2693     4    -5     T
      927  0.3440000E+03  0.50000E+00    2     2697     4    -5     T
      929  0.3450000E+03  0.50000E+00    2     2701     4    -5     T
      931  0.3460000E+03  0.50000E+00    2     2705     4    -5     T
      933  0.3470000E+03  0.50000E+00    2     2709     4    -5     T
      935  0.3480000E+03  0.50000E+00    2     2713     4    -5     T
      937  0.3490000E+03  0.50000E+00    2     2717     4    -5     T
      939  0.3500000E+03  0.50000E+00    2     2721     4    -5     T
      941  0.3510000E+03  0.50000E+00    2     2725     4    -5     T
      943  0.3520000E+03  0.50000E+00    2     2729     4    -5     T
      945  0.3530000E+03  0.50000E+00    2     2733     4    -5     T
      947  0.3540000E+03  0.50000E+00    2     2737     4    -5     T
      949  0.3550000E+03  0.50000E+00    2     2741     4    -5     T
      951  0.3560000E+03  0.50000E+00    2     2745     4    -5     T
      953  0.3570000E+03  0.50000E+00    2     2749     4    -5     T
      955  0.3580000E+03  0.50000E+00    2     2753     4    -5     T
      957  0.3590000E+03  0.50000E+00    2     2757     4    -5     T
      959  0.3600000E+03  0.50000E+00    2     2761     4    -5     T
      961  0.3610000E+03  0.50000E+00    2     2765     4    -5     T
      963  0.3620000E+03  0.50000E+00    2     2769     4    -5     T
      965  0.3630000E+03  0.50000E+00    2     2773     4    -5     T
      967  0.3640000E+03  0.50000E+00    2     2777     4    -5     T
      969  0.3650000E+03  0.50000E+00    2     2781     4    -5     T
      971  0.3660000E+03  0.50000E+00    2     2785     4    -5     T
      973  0.3670000E+03  0.50000E+00    2     2789     4    -5     T
      975  0.3680000E+03  0.50000E+00    2     2793     4    -5     T
      977  0.3690000E+03  0.50000E+00    2     2797     4    -5     T
      979  0.3700000E+03  0.50000E+00    2     2801     4    -5     T
      981  0.3710000E+03  0.50000E+00    2     2805     4    -5     T
      983  0.3720000E+03  0.50000E+00    2     2809     4    -5     T
      985  0.3730000E+03  0.50000E+00    2     2813     4    -5     T
      987  0.3740000E+03  0.50000E+00    2     2817     4    -5     T
      989  0.3750000E+03  0.50000E+00    2     2821     4    -5     T
      991  0.3760000E+03  0.50000E+00    2     2825     4    -5     T
      993  0.3770000E+03  0.50000E+00    2     2829     4    -5     T
      995  0.3780000E+03  0.50000E+00    2     2833     4    -5     T
      997  0.3790000E+03  0.50000E+00    2     2837     4    -5     T
      999  0.3800000E+03  0.50000E+00    2     2841     4    -5     T
     1001  0.3810000E+03  0.50000E+00    2     2845     4    -5     T
     1003  0.3820000E+03  0.50000E+00    2     2849     4    -5     T
     1005  0.3830000E+03  0.50000E+00    2     2853     4    -5     T
     1007  0.3840000E+03  0.50000E+00    2     2857     4    -5     T
     1009  0.3850000E+03  0.50000E+00    2     2861     4    -5     T
     1011  0.3860000E+03  0.50000E+00    2     2865     4    -5     T
     1013  0.3870000E+03  0.50000E+00    2     2869     4    -5     T
     1015  0.3880000E+03  0.50000E+00    2     2873     4    -5     T
     1017  0.3890000E+03  0.50000E+00    2     2877     4    -5     T
     1019  0.3900000E+03  0.50000E+00    2     2881     4    -5     T
     1021  0.3910000E+03  0.50000E+00    2     2885     4    -5     T
     1023  0.3920000E+03  0.50000E+00    2     2889     4    -5     T
     1025  0.3930000E+03  0.50000E+00    2     2893     4    -5     T
     1027  0.3940000E+03  0.50000E+00    2     2897     4    -5     T
     1029  0.3950000E+03  0.50000E+00    2     2901     4    -5     T
     1031  0.3960000E+03  0.50000E+00    2     2905     4    -5     T
     1033  0.3970000E+03  0.50000E+00    2     2909     4    -5     T
     1035  0.3980000E+03  0.50000E+00    2     2913     4    -5     T
     1037  0.3990000E+03  0.50000E+00    2     2917     4    -5     T
     1039  0.4000000E+03  0.50000E+00    2     2921     4    -5     T
     1041  0.4010000E+03  0.50000E+00    2     2925     4    -5     T
     1043  0.4020000E+03  0.50000E+00    2     2929     4    -5     T
     1045  0.4030000E+03  0.50000E+00    2     2933     4    -5     T
     1047  0.4040000E+03  0.50000E+00    2     2937     4    -5     T
     1049  0.4050000E+03  0.50000E+00    2     2941     4    -5     T
     1051  0.4060000E+03  0.50000E+00    2     2945     4    -5     T
     1053  0.4070000E+03  0.50000E+00    2     2949     4    -5     T
     1055  0.4080000E+03  0.50000E+00    2     2953     4    -5     T
     1057  0.4090000E+03  0.50000E+00    2     2957     4    -5     T
     1059  0.4100000E+03  0.50000E+00    2     2961     4    -5     T
     1061  0.4110000E+03  0.50000E+00    2     2965     4    -5     T
     1063  0.4120000E+03  0.50000E+00    2     2969     4    -5     T
     1065  0.4130000E+03  0.50000E+00    2     2973     4    -5     T
     1067  0.4140000E+03  0.50000E+00    2     2977     4    -5     T
     1069  0.4150000E+03  0.50000E+00    2     2981     4    -5     T
     1071  0.4160000E+03  0.50000E+00    2     2985     4    -5     T
     1073  0.4170000E+03  0.50000E+00    2     2989     4    -5     T
     1075  0.4180000E+03  0.50000E+00    2     2993     4    -5     T
     1077  0.4190000E+03  0.50000E+00    2     2997     4    -5     T
     1079  0.4200000E+03  0.50000E+00    2     3001     4    -5     T
     1081  0.4210000E+03  0.50000E+00    2     3005     4    -5     T
     1083  0.4220000E+03  0.50000E+00    2     3009     4    -5     T
     1085  0.4230000E+03  0.50000E+00    2     3013     4    -5     T
     1087  0.4240000E+03  0.50000E+00    2     3017     4    -5     T
     1089  0.4250000E+03  0.50000E+00    2     3021     4    -5     T
     1091  0.4260000E+03  0.50000E+00    2     3025     4    -5     T
