,Date,Precip,ET_cm,MinTemp,MaxTemp,AvgTemp,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),Cum(WTrans),h3,theta3,temp3,h7,theta7,temp7,h12,theta12,temp12,h22,theta22,temp22,h32,theta32,temp32,h47,theta47,temp47,h72,theta72,temp72,h92,theta92,temp92,h112,theta112,temp112
11,2023-01-12,0.0,0.19304,-2.55,7.25,3.34895833333333,0.19304,0.0,0.19304,0.0,-0.28655,1.1252,0.0,1.1252,0.0,-8.1226,-182.01,-81.1,-59.144,0.0,0.0,55.334,0.0,1.1252,0.0,-165.9,0.3072,20.0,-144.66,0.3173,20.0,-128.73,0.3261,20.0,-109.48,0.3382,20.0,-97.44,0.3463,20.0,-85.17,0.356,20.0,-72.59,0.3666,20.0,-66.42,0.3764,20.0,-62.53,0.3979,20.0
12,2023-01-13,0.0,0.23114,5.425,10.05,7.59479166666667,0.23114,0.0,0.23114,0.0,-0.26593,1.3564,0.0,1.3564,0.0,-8.3927,-235.6,-86.297,-61.662,0.0,0.0,54.833,0.0,1.3564,0.0,-202.21,0.2923,20.0,-165.89,0.3072,20.0,-141.66,0.319,20.0,-116.47,0.3334,20.0,-102.41,0.343,20.0,-88.98,0.3529,20.0,-75.71,0.3637,20.0,-69.35,0.3738,20.0,-65.27,0.3962,20.0
13,2023-01-14,0.0,0.17272,0.625,9.625,5.56979166666667,0.17272,0.0,0.17272,0.0,-0.24922,1.5291,0.0,1.5291,0.0,-8.6461,-248.18,-90.734,-64.203,0.0,0.0,54.407,0.0,1.5291,0.0,-217.3,0.2872,20.0,-179.61,0.3012,20.0,-152.76,0.3129,20.0,-123.79,0.3289,20.0,-107.65,0.3394,20.0,-92.89,0.3498,20.0,-78.78,0.3612,20.0,-72.19,0.3713,20.0,-67.98,0.3945,20.0
14,2023-01-15,0.0,0.03302,-0.75,4.825,1.30833333333333,0.03302,0.0,0.03302,0.0,-0.23276,1.5621,0.0,1.5621,0.0,-8.883,-195.21,-93.034,-66.715,0.0,0.0,54.137,0.0,1.5621,0.0,-188.75,0.2972,20.0,-173.75,0.3037,20.0,-155.72,0.3116,20.0,-129.33,0.3258,20.0,-112.51,0.3361,20.0,-96.79,0.3468,20.0,-81.81,0.3588,20.0,-74.91,0.3689,20.0,-70.62,0.3929,20.0
15,2023-01-16,0.068,0.02032,-1.675,3.35,0.201041666666667,0.02032,0.0,0.02032,0.0,-0.21668,1.5824,0.0,1.5824,0.0,-9.1036,-180.97,-95.195,-69.164,0.0,0.0,53.896,0.0,1.5824,0.0,-176.87,0.3025,20.0,-167.33,0.3066,20.0,-154.58,0.3121,20.0,-132.54,0.324,20.0,-116.46,0.3334,20.0,-100.44,0.3443,20.0,-84.79,0.3563,20.0,-77.53,0.3668,20.0,-73.16,0.3913,20.0
16,2023-01-17,0.0323,0.04318,-2.025,4.625,0.527083333333333,0.04318,0.0,0.04318,0.0,-0.2012,1.6256,0.0,1.6256,0.0,-9.3087,-182.69,-97.61,-71.524,0.0,0.0,53.647,0.0,1.6256,0.0,-176.99,0.3023,20.0,-166.56,0.3069,20.0,-154.67,0.3121,20.0,-134.8,0.3228,20.0,-119.66,0.3312,20.0,-103.73,0.3421,20.0,-87.67,0.354,20.0,-80.12,0.3648,20.0,-75.54,0.3898,20.0
17,2023-01-18,0.0,0.16002,-3.125,5.925,0.075,0.16002,0.0,0.16002,0.0,-0.1866,1.7856,0.0,1.7856,0.0,-9.4989,-237.9,-101.67,-73.759,0.0,0.0,53.297,0.0,1.7856,0.0,-212.8,0.2887,20.0,-183.07,0.2997,20.0,-162.5,0.3087,20.0,-138.19,0.3209,20.0,-122.75,0.3294,20.0,-106.74,0.34,20.0,-90.43,0.3518,20.0,-82.65,0.3629,20.0,-77.84,0.3886,20.0
18,2023-01-19,0.0,0.10668,-1.75,4.525,0.377083333333333,0.10668,0.0,0.10668,0.0,-0.17356,1.8923,0.0,1.8923,0.0,-9.6755,-240.27,-104.92,-75.828,0.0,0.0,53.014,0.0,1.8923,0.0,-220.77,0.2861,20.0,-192.77,0.2955,20.0,-170.05,0.3053,20.0,-142.69,0.3184,20.0,-126.19,0.3275,20.0,-109.64,0.338,20.0,-93.05,0.3496,20.0,-85.1,0.361,20.0,-80.13,0.3873,20.0
19,2023-01-20,0.0,0.127,-3.55,4.375,-1.03020833333333,0.127,0.0,0.127,0.0,-0.16595,2.0193,0.0,2.0193,0.0,-9.8433,-268.99,-108.51,-78.003,0.0,0.0,52.719,0.0,2.0193,0.0,-239.88,0.2795,20.0,-204.5,0.2915,20.0,-177.7,0.302,20.0,-147.48,0.3158,20.0,-129.8,0.3255,20.0,-112.55,0.3361,20.0,-95.57,0.3476,20.0,-87.49,0.3592,20.0,-82.39,0.3861,20.0
20,2023-01-21,0.0,0.18288,-3.325,5.875,0.444791666666667,0.18288,0.0,0.18288,0.0,-0.15849,2.2022,0.0,2.2022,0.0,-10.004,-363.64,-113.26,-80.132,0.0,0.0,52.376,0.0,2.2022,0.0,-288.66,0.2667,20.0,-225.22,0.2845,20.0,-188.65,0.2973,20.0,-153.03,0.3128,20.0,-133.62,0.3234,20.0,-115.5,0.3341,20.0,-98.03,0.3459,20.0,-89.8,0.3574,20.0,-84.62,0.3849,20.0
