 ******* Program HYDRUS
 ******* 
 None                                                                    
 Date:  14. 1.    Time:   9:50:59
 Units: L = mm   , T = days , M = mmol 



                               Node(  3)                      Node(  7)                      Node( 12)                      Node( 22)                      Node( 32)                      Node( 47)                      Node( 72)                      Node( 92)                      Node(112)

         time            h        theta    Temp           h        theta    Temp           h        theta    Temp           h        theta    Temp           h        theta    Temp           h        theta    Temp           h        theta    Temp           h        theta    Temp           h        theta    Temp  
        130.0000    -1534.52  0.1593   20.000      -1523.92  0.1597   20.000      -1417.76  0.1632   20.000       -931.43  0.1842   20.000       -669.49  0.2037   20.000       -524.26  0.2196   20.000       -420.47  0.2352   20.000       -378.44  0.2425   20.000       -354.29  0.2479   20.000
        131.0000    -1319.95  0.1666   20.000      -1525.20  0.1597   20.000      -1455.68  0.1620   20.000       -950.16  0.1830   20.000       -675.03  0.2032   20.000       -527.04  0.2192   20.000       -422.69  0.2348   20.000       -380.47  0.2421   20.000       -356.10  0.2475   20.000
        132.0000     -816.78  0.1915   20.000      -1297.18  0.1673   20.000      -1451.61  0.1622   20.000       -960.17  0.1823   20.000       -680.62  0.2027   20.000       -529.92  0.2189   20.000       -424.90  0.2344   20.000       -382.52  0.2416   20.000       -357.90  0.2471   20.000
        133.0000     -317.85  0.2560   20.000       -497.17  0.2229   20.000      -1089.21  0.1761   20.000       -959.51  0.1824   20.000       -685.72  0.2022   20.000       -532.87  0.2185   20.000       -427.08  0.2341   20.000       -384.57  0.2412   20.000       -359.69  0.2467   20.000
        134.0000     -135.99  0.3235   20.000       -172.90  0.3048   20.000       -261.45  0.2716   20.000       -879.26  0.1876   20.000       -689.90  0.2018   20.000       -535.86  0.2182   20.000       -429.25  0.2337   20.000       -386.62  0.2408   20.000       -361.48  0.2463   20.000
        135.0000     -114.47  0.3361   20.000       -133.80  0.3248   20.000       -167.98  0.3071   20.000       -324.86  0.2545   20.000       -628.51  0.2073   20.000       -538.65  0.2178   20.000       -431.41  0.2334   20.000       -388.65  0.2405   20.000       -363.25  0.2459   20.000
        136.0000      -76.77  0.3620   20.000        -86.95  0.3547   20.000       -103.46  0.3433   20.000       -159.90  0.3109   20.000       -302.16  0.2598   20.000       -527.59  0.2192   20.000       -433.56  0.2330   20.000       -390.67  0.2401   20.000       -365.02  0.2455   20.000
        137.0000     -145.72  0.3181   20.000       -149.68  0.3159   20.000       -155.78  0.3128   20.000       -175.81  0.3035   20.000       -223.67  0.2841   20.000       -408.94  0.2371   20.000       -435.24  0.2327   20.000       -392.67  0.2398   20.000       -366.79  0.2451   20.000
        138.0000     -139.29  0.3217   20.000       -148.06  0.3168   20.000       -159.47  0.3111   20.000       -183.10  0.3001   20.000       -218.69  0.2860   20.000       -326.60  0.2541   20.000       -432.39  0.2332   20.000       -394.52  0.2395   20.000       -368.54  0.2447   20.000
        139.0000      -73.09  0.3648   20.000        -81.33  0.3587   20.000        -93.14  0.3501   20.000       -124.11  0.3302   20.000       -168.09  0.3071   20.000       -269.90  0.2691   20.000       -418.42  0.2355   20.000       -395.67  0.2393   20.000       -370.26  0.2444   20.000
        140.0000     -154.04  0.3135   20.000       -151.24  0.3149   20.000       -149.10  0.3161   20.000       -151.11  0.3151   20.000       -165.75  0.3083   20.000       -222.26  0.2848   20.000       -388.14  0.2405   20.000       -394.73  0.2394   20.000       -371.87  0.2440   20.000
        141.0000     -201.80  0.2923   20.000       -197.54  0.2939   20.000       -191.62  0.2961   20.000       -183.41  0.2999   20.000       -185.95  0.2988   20.000       -217.74  0.2864   20.000       -349.10  0.2491   20.000       -389.27  0.2404   20.000       -373.07  0.2437   20.000
        142.0000      -38.70  0.3921   20.000        -43.53  0.3882   20.000        -51.00  0.3823   20.000        -72.32  0.3655   20.000       -106.62  0.3413   20.000       -183.76  0.2998   20.000       -317.42  0.2561   20.000       -380.28  0.2421   20.000       -373.59  0.2436   20.000
        143.0000      -65.16  0.3710   20.000        -67.72  0.3690   20.000        -70.97  0.3665   20.000        -78.66  0.3607   20.000        -89.78  0.3526   20.000       -121.56  0.3316   20.000       -257.45  0.2728   20.000       -363.71  0.2458   20.000       -372.91  0.2438   20.000
        144.0000     -130.66  0.3265   20.000       -126.77  0.3287   20.000       -121.91  0.3314   20.000       -114.68  0.3360   20.000       -113.29  0.3369   20.000       -125.04  0.3298   20.000       -200.55  0.2929   20.000       -324.74  0.2545   20.000       -369.22  0.2446   20.000
        145.0000      -84.28  0.3566   20.000        -89.97  0.3525   20.000        -96.58  0.3478   20.000       -106.67  0.3412   20.000       -114.61  0.3361   20.000       -129.57  0.3272   20.000       -181.57  0.3008   20.000       -277.87  0.2668   20.000       -357.16  0.2473   20.000
        146.0000     -156.33  0.3124   20.000       -151.98  0.3145   20.000       -145.89  0.3179   20.000       -135.37  0.3239   20.000       -130.87  0.3265   20.000       -135.61  0.3238   20.000       -173.28  0.3047   20.000       -245.58  0.2763   20.000       -335.14  0.2522   20.000
        147.0000      -91.80  0.3511   20.000        -99.48  0.3459   20.000       -108.17  0.3402   20.000       -121.25  0.3318   20.000       -129.65  0.3271   20.000       -139.99  0.3213   20.000       -170.91  0.3058   20.000       -225.87  0.2833   20.000       -309.35  0.2579   20.000
        148.0000      -82.60  0.3579   20.000        -88.04  0.3539   20.000        -94.38  0.3494   20.000       -105.21  0.3422   20.000       -114.83  0.3360   20.000       -131.19  0.3262   20.000       -166.11  0.3080   20.000       -213.38  0.2880   20.000       -286.35  0.2644   20.000
        149.0000     -154.59  0.3129   20.000       -150.61  0.3151   20.000       -145.07  0.3185   20.000       -135.26  0.3242   20.000       -131.03  0.3266   20.000       -134.91  0.3244   20.000       -161.10  0.3104   20.000       -202.49  0.2921   20.000       -267.45  0.2699   20.000
        150.0000      -94.66  0.3490   20.000       -102.84  0.3437   20.000       -111.75  0.3379   20.000       -124.10  0.3302   20.000       -130.65  0.3266   20.000       -138.27  0.3223   20.000       -159.86  0.3109   20.000       -194.17  0.2952   20.000       -251.09  0.2746   20.000
        151.0000     -178.03  0.3024   20.000       -173.17  0.3047   20.000       -165.44  0.3083   20.000       -150.68  0.3153   20.000       -142.99  0.3197   20.000       -142.57  0.3199   20.000       -159.55  0.3111   20.000       -188.50  0.2976   20.000       -237.60  0.2789   20.000
        152.0000     -232.25  0.2806   20.000       -224.72  0.2835   20.000       -210.64  0.2888   20.000       -181.67  0.3006   20.000       -164.27  0.3089   20.000       -154.61  0.3134   20.000       -162.79  0.3096   20.000       -185.76  0.2989   20.000       -227.66  0.2827   20.000
        153.0000      -33.37  0.3964   20.000        -37.88  0.3928   20.000        -44.52  0.3874   20.000        -62.30  0.3732   20.000        -87.61  0.3542   20.000       -131.68  0.3260   20.000       -165.18  0.3085   20.000       -184.91  0.2993   20.000       -220.24  0.2854   20.000
        154.0000     -114.03  0.3364   20.000       -110.47  0.3387   20.000       -106.44  0.3414   20.000       -100.81  0.3450   20.000        -99.96  0.3456   20.000       -108.20  0.3402   20.000       -143.26  0.3196   20.000       -177.31  0.3028   20.000       -213.61  0.2879   20.000
        155.0000     -150.24  0.3155   20.000       -145.86  0.3179   20.000       -139.72  0.3214   20.000       -128.18  0.3279   20.000       -121.05  0.3319   20.000       -119.76  0.3328   20.000       -136.68  0.3232   20.000       -165.01  0.3085   20.000       -202.77  0.2919   20.000
        156.0000     -187.24  0.2983   20.000       -181.66  0.3009   20.000       -172.41  0.3052   20.000       -153.28  0.3140   20.000       -140.67  0.3209   20.000       -133.32  0.3251   20.000       -139.69  0.3215   20.000       -159.86  0.3110   20.000       -191.78  0.2961   20.000
        157.0000      -28.69  0.3999   20.000        -32.12  0.3973   20.000        -37.05  0.3935   20.000        -49.75  0.3833   20.000        -67.26  0.3694   20.000       -100.71  0.3451   20.000       -138.72  0.3220   20.000       -157.70  0.3119   20.000       -183.59  0.2999   20.000
        158.0000     -110.31  0.3388   20.000       -106.44  0.3413   20.000       -101.60  0.3445   20.000        -93.59  0.3498   20.000        -89.70  0.3527   20.000        -91.77  0.3512   20.000       -113.77  0.3367   20.000       -142.98  0.3196   20.000       -174.40  0.3041   20.000
        159.0000     -157.40  0.3120   20.000       -152.00  0.3145   20.000       -143.39  0.3193   20.000       -126.27  0.3290   20.000       -114.87  0.3359   20.000       -108.32  0.3402   20.000       -114.35  0.3363   20.000       -132.72  0.3255   20.000       -160.54  0.3106   20.000
        160.0000      -27.64  0.4007   20.000        -30.69  0.3984   20.000        -34.82  0.3952   20.000        -44.53  0.3875   20.000        -56.81  0.3776   20.000        -79.51  0.3601   20.000       -110.96  0.3384   20.000       -128.88  0.3275   20.000       -150.22  0.3156   20.000
        161.0000     -112.34  0.3375   20.000       -108.10  0.3403   20.000       -102.30  0.3440   20.000        -91.71  0.3512   20.000        -85.18  0.3559   20.000        -82.83  0.3577   20.000        -93.32  0.3501   20.000       -112.58  0.3374   20.000       -137.40  0.3228   20.000
        162.0000      -39.14  0.3918   20.000        -41.71  0.3897   20.000        -45.03  0.3870   20.000        -52.17  0.3813   20.000        -59.66  0.3753   20.000        -71.01  0.3665   20.000        -88.52  0.3536   20.000       -104.06  0.3429   20.000       -123.72  0.3304   20.000
        163.0000      -95.75  0.3482   20.000        -92.94  0.3502   20.000        -89.32  0.3529   20.000        -82.77  0.3577   20.000        -78.43  0.3608   20.000        -76.52  0.3623   20.000        -82.43  0.3580   20.000        -93.67  0.3499   20.000       -110.22  0.3389   20.000
        164.0000     -127.91  0.3281   20.000       -123.55  0.3305   20.000       -117.62  0.3341   20.000       -106.39  0.3414   20.000        -97.98  0.3469   20.000        -90.91  0.3518   20.000        -88.39  0.3537   20.000        -92.83  0.3505   20.000       -102.54  0.3440   20.000
        165.0000     -158.68  0.3115   20.000       -153.39  0.3140   20.000       -145.06  0.3185   20.000       -128.08  0.3280   20.000       -115.29  0.3356   20.000       -104.07  0.3429   20.000        -96.24  0.3480   20.000        -96.45  0.3479   20.000       -100.65  0.3451   20.000
        166.0000      -48.43  0.3842   20.000        -53.09  0.3805   20.000        -59.17  0.3757   20.000        -71.42  0.3662   20.000        -82.74  0.3578   20.000        -94.28  0.3494   20.000        -99.51  0.3459   20.000        -99.75  0.3457   20.000       -100.94  0.3450   20.000
        167.0000      -94.45  0.3492   20.000        -93.41  0.3499   20.000        -91.90  0.3510   20.000        -89.04  0.3531   20.000        -87.48  0.3543   20.000        -87.99  0.3540   20.000        -92.75  0.3505   20.000        -96.85  0.3476   20.000        -99.61  0.3458   20.000
        168.0000     -137.70  0.3225   20.000       -133.13  0.3251   20.000       -126.50  0.3288   20.000       -113.70  0.3366   20.000       -104.70  0.3425   20.000        -97.57  0.3472   20.000        -94.36  0.3494   20.000        -95.39  0.3486   20.000        -97.44  0.3472   20.000
        169.0000     -177.76  0.3027   20.000       -171.66  0.3056   20.000       -161.16  0.3104   20.000       -139.36  0.3217   20.000       -123.79  0.3304   20.000       -110.60  0.3387   20.000       -100.81  0.3451   20.000        -98.20  0.3468   20.000        -97.82  0.3470   20.000
        170.0000     -195.56  0.2946   20.000       -195.08  0.2948   20.000       -186.73  0.2984   20.000       -161.50  0.3101   20.000       -141.07  0.3207   20.000       -123.27  0.3307   20.000       -108.40  0.3401   20.000       -102.77  0.3438   20.000       -100.05  0.3455   20.000
        171.0000      -95.87  0.3483   20.000       -104.80  0.3424   20.000       -115.31  0.3356   20.000       -130.54  0.3266   20.000       -134.15  0.3246   20.000       -128.29  0.3279   20.000       -115.11  0.3357   20.000       -107.94  0.3404   20.000       -103.55  0.3433   20.000
        172.0000     -148.22  0.3164   20.000       -146.02  0.3177   20.000       -142.83  0.3196   20.000       -136.51  0.3233   20.000       -131.77  0.3260   20.000       -126.66  0.3288   20.000       -118.18  0.3337   20.000       -111.92  0.3378   20.000       -107.20  0.3409   20.000
        173.0000     -142.33  0.3201   20.000       -143.91  0.3192   20.000       -144.28  0.3190   20.000       -141.14  0.3207   20.000       -136.23  0.3234   20.000       -129.56  0.3272   20.000       -120.66  0.3322   20.000       -114.95  0.3358   20.000       -110.40  0.3388   20.000
        174.0000     -176.89  0.3030   20.000       -172.56  0.3051   20.000       -166.23  0.3080   20.000       -153.20  0.3141   20.000       -143.32  0.3195   20.000       -133.87  0.3248   20.000       -123.59  0.3305   20.000       -117.78  0.3340   20.000       -113.33  0.3369   20.000
        175.0000     -225.32  0.2836   20.000       -218.19  0.2863   20.000       -204.69  0.2913   20.000       -176.39  0.3032   20.000       -157.17  0.3122   20.000       -141.41  0.3205   20.000       -127.61  0.3283   20.000       -120.88  0.3320   20.000       -116.24  0.3350   20.000
        176.0000     -285.15  0.2645   20.000       -273.77  0.2679   20.000       -250.31  0.2748   20.000       -204.07  0.2914   20.000       -174.61  0.3040   20.000       -151.63  0.3148   20.000       -132.95  0.3253   20.000       -124.65  0.3299   20.000       -119.33  0.3330   20.000
        177.0000     -334.51  0.2523   20.000       -318.68  0.2558   20.000       -286.70  0.2642   20.000       -227.34  0.2828   20.000       -190.92  0.2965   20.000       -162.38  0.3098   20.000       -139.02  0.3219   20.000       -129.02  0.3275   20.000       -122.73  0.3310   20.000
        178.0000     -387.31  0.2408   20.000       -367.16  0.2452   20.000       -325.80  0.2544   20.000       -249.77  0.2751   20.000       -205.97  0.2908   20.000       -172.44  0.3051   20.000       -145.36  0.3183   20.000       -133.78  0.3248   20.000       -126.53  0.3289   20.000
        179.0000     -460.11  0.2285   20.000       -430.85  0.2334   20.000       -369.97  0.2444   20.000       -272.54  0.2683   20.000       -220.43  0.2853   20.000       -182.15  0.3005   20.000       -151.75  0.3147   20.000       -138.72  0.3220   20.000       -130.59  0.3266   20.000
        180.0000     -585.92  0.2122   20.000       -536.03  0.2183   20.000       -437.22  0.2324   20.000       -298.81  0.2607   20.000       -235.11  0.2798   20.000       -191.81  0.2961   20.000       -158.14  0.3117   20.000       -143.72  0.3192   20.000       -134.81  0.3242   20.000
        181.0000     -807.76  0.1922   20.000       -715.38  0.1996   20.000       -539.02  0.2178   20.000       -331.88  0.2529   20.000       -251.72  0.2744   20.000       -201.69  0.2924   20.000       -164.41  0.3088   20.000       -148.73  0.3164   20.000       -139.11  0.3218   20.000
        182.0000    -1141.47  0.1737   20.000      -1004.86  0.1800   20.000       -693.80  0.2016   20.000       -370.22  0.2443   20.000       -268.76  0.2695   20.000       -211.47  0.2887   20.000       -170.60  0.3059   20.000       -153.75  0.3138   20.000       -143.42  0.3194   20.000
        183.0000    -1153.57  0.1731   20.000      -1118.95  0.1747   20.000       -769.16  0.1948   20.000       -398.81  0.2388   20.000       -285.04  0.2647   20.000       -221.19  0.2851   20.000       -176.76  0.3031   20.000       -158.79  0.3114   20.000       -147.73  0.3170   20.000
        184.0000    -1369.22  0.1649   20.000      -1256.30  0.1686   20.000       -869.87  0.1882   20.000       -428.05  0.2339   20.000       -299.32  0.2605   20.000       -230.35  0.2816   20.000       -182.82  0.3002   20.000       -163.75  0.3091   20.000       -152.00  0.3146   20.000
        185.0000     -359.10  0.2468   20.000       -582.95  0.2124   20.000       -801.78  0.1926   20.000       -446.00  0.2309   20.000       -313.60  0.2570   20.000       -239.38  0.2783   20.000       -188.84  0.2974   20.000       -168.64  0.3068   20.000       -156.30  0.3126   20.000
        186.0000     -652.66  0.2051   20.000       -702.55  0.2008   20.000       -712.24  0.2000   20.000       -453.14  0.2297   20.000       -324.25  0.2546   20.000       -247.91  0.2756   20.000       -194.79  0.2949   20.000       -173.44  0.3046   20.000       -160.55  0.3106   20.000
        187.0000    -1014.08  0.1795   20.000      -1006.20  0.1799   20.000       -847.60  0.1896   20.000       -477.70  0.2257   20.000       -334.60  0.2523   20.000       -255.60  0.2733   20.000       -200.47  0.2928   20.000       -178.15  0.3024   20.000       -164.77  0.3086   20.000
        188.0000    -1366.52  0.1648   20.000      -1323.67  0.1663   20.000      -1033.38  0.1786   20.000       -512.68  0.2210   20.000       -346.84  0.2496   20.000       -263.06  0.2711   20.000       -205.87  0.2908   20.000       -182.75  0.3003   20.000       -168.94  0.3067   20.000
        189.0000    -1509.30  0.1601   20.000      -1465.88  0.1616   20.000      -1160.89  0.1726   20.000       -542.56  0.2173   20.000       -359.27  0.2468   20.000       -270.45  0.2690   20.000       -211.11  0.2888   20.000       -187.28  0.2982   20.000       -173.05  0.3048   20.000
        190.0000    -1560.61  0.1586   20.000      -1518.52  0.1599   20.000      -1237.13  0.1693   20.000       -568.17  0.2142   20.000       -371.29  0.2441   20.000       -277.71  0.2669   20.000       -216.21  0.2869   20.000       -191.75  0.2961   20.000       -177.07  0.3029   20.000
        191.0000    -1583.08  0.1581   20.000      -1540.54  0.1592   20.000      -1281.22  0.1678   20.000       -589.83  0.2115   20.000       -382.88  0.2416   20.000       -284.81  0.2648   20.000       -221.20  0.2851   20.000       -196.18  0.2944   20.000       -181.02  0.3011   20.000
        192.0000     -217.89  0.2863   20.000       -338.66  0.2514   20.000       -825.60  0.1911   20.000       -612.25  0.2088   20.000       -394.26  0.2395   20.000       -291.83  0.2627   20.000       -226.15  0.2832   20.000       -200.55  0.2928   20.000       -184.92  0.2993   20.000
        193.0000      -84.78  0.3562   20.000       -104.12  0.3429   20.000       -141.15  0.3206   20.000       -332.76  0.2527   20.000       -396.23  0.2392   20.000       -298.69  0.2607   20.000       -231.02  0.2814   20.000       -204.78  0.2912   20.000       -188.78  0.2975   20.000
        194.0000     -254.59  0.2736   20.000       -253.89  0.2738   20.000       -255.12  0.2735   20.000       -271.64  0.2687   20.000       -303.20  0.2596   20.000       -295.89  0.2615   20.000       -235.71  0.2796   20.000       -208.91  0.2897   20.000       -192.58  0.2958   20.000
        195.0000      -30.41  0.3987   20.000        -35.72  0.3945   20.000        -44.06  0.3878   20.000        -70.31  0.3670   20.000       -124.39  0.3301   20.000       -257.00  0.2729   20.000       -239.19  0.2783   20.000       -212.85  0.2882   20.000       -196.33  0.2944   20.000
        196.0000     -110.45  0.3388   20.000       -109.11  0.3396   20.000       -108.13  0.3403   20.000       -109.55  0.3393   20.000       -117.96  0.3339   20.000       -151.59  0.3148   20.000       -224.43  0.2839   20.000       -215.25  0.2873   20.000       -199.85  0.2930   20.000
        197.0000     -165.83  0.3081   20.000       -161.47  0.3101   20.000       -155.19  0.3130   20.000       -144.55  0.3187   20.000       -141.12  0.3207   20.000       -151.78  0.3148   20.000       -194.94  0.2949   20.000       -208.97  0.2896   20.000       -201.56  0.2924   20.000
        198.0000      -15.58  0.4093   20.000        -17.64  0.4079   20.000        -20.64  0.4059   20.000        -28.68  0.4000   20.000        -41.32  0.3900   20.000        -75.79  0.3628   20.000       -166.02  0.3081   20.000       -197.44  0.2939   20.000       -200.35  0.2929   20.000
        199.0000     -105.69  0.3419   20.000       -101.63  0.3445   20.000        -96.37  0.3479   20.000        -87.25  0.3545   20.000        -82.04  0.3582   20.000        -82.69  0.3577   20.000       -108.83  0.3398   20.000       -156.10  0.3127   20.000       -190.04  0.2969   20.000
        200.0000     -143.73  0.3192   20.000       -138.99  0.3219   20.000       -131.95  0.3258   20.000       -117.95  0.3339   20.000       -108.30  0.3402   20.000       -102.48  0.3439   20.000       -110.60  0.3387   20.000       -134.46  0.3244   20.000       -167.43  0.3074   20.000
        201.0000     -178.62  0.3022   20.000       -172.89  0.3049   20.000       -163.28  0.3094   20.000       -143.19  0.3195   20.000       -128.92  0.3275   20.000       -118.19  0.3337   20.000       -117.97  0.3339   20.000       -131.25  0.3263   20.000       -153.44  0.3140   20.000
        202.0000     -168.98  0.3068   20.000       -171.19  0.3058   20.000       -169.41  0.3065   20.000       -156.91  0.3123   20.000       -143.68  0.3192   20.000       -131.52  0.3260   20.000       -126.18  0.3291   20.000       -132.51  0.3255   20.000       -146.56  0.3177   20.000
        203.0000      -27.28  0.4010   20.000        -30.54  0.3985   20.000        -35.18  0.3949   20.000        -47.04  0.3855   20.000        -63.27  0.3725   20.000        -93.99  0.3496   20.000       -126.11  0.3291   20.000       -134.31  0.3245   20.000       -143.70  0.3192   20.000
        204.0000     -109.58  0.3393   20.000       -105.66  0.3419   20.000       -100.68  0.3451   20.000        -92.18  0.3508   20.000        -87.43  0.3543   20.000        -87.57  0.3542   20.000       -102.79  0.3438   20.000       -121.38  0.3318   20.000       -137.56  0.3227   20.000
        205.0000     -151.32  0.3149   20.000       -146.31  0.3177   20.000       -138.55  0.3221   20.000       -122.72  0.3310   20.000       -111.49  0.3381   20.000       -103.74  0.3431   20.000       -104.93  0.3424   20.000       -114.18  0.3364   20.000       -127.93  0.3281   20.000
        206.0000     -192.81  0.2957   20.000       -186.22  0.2986   20.000       -174.65  0.3040   20.000       -150.00  0.3157   20.000       -132.59  0.3254   20.000       -118.75  0.3334   20.000       -112.05  0.3378   20.000       -115.10  0.3358   20.000       -123.31  0.3307   20.000
        207.0000     -235.69  0.2795   20.000       -227.06  0.2828   20.000       -210.57  0.2890   20.000       -175.68  0.3035   20.000       -151.84  0.3146   20.000       -132.77  0.3253   20.000       -119.90  0.3326   20.000       -118.61  0.3335   20.000       -122.27  0.3313   20.000
        208.0000       -5.40  0.4147   20.000         -6.25  0.4144   20.000         -7.54  0.4138   20.000        -11.34  0.4118   20.000        -17.87  0.4078   20.000        -37.33  0.3933   20.000       -101.40  0.3447   20.000       -120.69  0.3321   20.000       -122.87  0.3309   20.000
        209.0000      -87.54  0.3543   20.000        -83.89  0.3569   20.000        -79.34  0.3602   20.000        -71.28  0.3663   20.000        -65.56  0.3707   20.000        -61.68  0.3737   20.000        -66.18  0.3702   20.000        -80.42  0.3594   20.000       -100.88  0.3450   20.000
        210.0000     -125.81  0.3292   20.000       -121.13  0.3318   20.000       -114.31  0.3362   20.000       -100.74  0.3450   20.000        -90.39  0.3521   20.000        -81.35  0.3587   20.000        -76.77  0.3621   20.000        -80.26  0.3596   20.000        -88.62  0.3536   20.000
        211.0000     -154.64  0.3133   20.000       -150.95  0.3151   20.000       -143.35  0.3194   20.000       -125.37  0.3295   20.000       -110.87  0.3385   20.000        -97.69  0.3470   20.000        -87.54  0.3542   20.000        -85.60  0.3557   20.000        -87.36  0.3544   20.000
        212.0000     -161.12  0.3104   20.000       -161.65  0.3101   20.000       -157.59  0.3120   20.000       -141.51  0.3205   20.000       -126.27  0.3290   20.000       -110.92  0.3384   20.000        -97.01  0.3475   20.000        -91.90  0.3511   20.000        -89.93  0.3525   20.000
        213.0000     -166.59  0.3078   20.000       -168.94  0.3067   20.000       -166.80  0.3077   20.000       -152.45  0.3144   20.000       -137.16  0.3229   20.000       -121.04  0.3319   20.000       -105.10  0.3422   20.000        -97.94  0.3469   20.000        -93.98  0.3496   20.000
        214.0000     -192.28  0.2959   20.000       -191.39  0.2963   20.000       -185.30  0.2991   20.000       -165.95  0.3081   20.000       -148.00  0.3168   20.000       -130.20  0.3268   20.000       -112.38  0.3375   20.000       -103.85  0.3431   20.000        -98.44  0.3466   20.000
        215.0000     -241.54  0.2775   20.000       -233.92  0.2804   20.000       -219.11  0.2860   20.000       -185.71  0.2990   20.000       -161.40  0.3103   20.000       -139.50  0.3216   20.000       -119.21  0.3331   20.000       -109.58  0.3393   20.000       -103.26  0.3435   20.000
        216.0000     -199.70  0.2933   20.000       -209.34  0.2896   20.000       -211.79  0.2886   20.000       -194.08  0.2952   20.000       -171.77  0.3054   20.000       -148.50  0.3165   20.000       -125.99  0.3292   20.000       -115.26  0.3356   20.000       -108.20  0.3402   20.000
        217.0000     -260.23  0.2720   20.000       -253.47  0.2740   20.000       -239.54  0.2782   20.000       -207.13  0.2903   20.000       -180.64  0.3012   20.000       -156.21  0.3126   20.000       -132.29  0.3256   20.000       -120.71  0.3321   20.000       -113.14  0.3370   20.000
        218.0000     -312.05  0.2572   20.000       -300.34  0.2601   20.000       -276.89  0.2670   20.000       -227.09  0.2828   20.000       -193.28  0.2955   20.000       -164.58  0.3087   20.000       -138.39  0.3222   20.000       -126.01  0.3292   20.000       -117.93  0.3339   20.000
        219.0000      -38.55  0.3922   20.000        -43.92  0.3879   20.000        -52.35  0.3812   20.000        -76.83  0.3620   20.000       -113.07  0.3371   20.000       -154.22  0.3135   20.000       -144.01  0.3191   20.000       -131.24  0.3262   20.000       -122.63  0.3310   20.000
        220.0000     -113.11  0.3369   20.000       -110.44  0.3387   20.000       -107.75  0.3404   20.000       -104.98  0.3423   20.000       -106.33  0.3415   20.000       -115.56  0.3356   20.000       -132.74  0.3254   20.000       -132.19  0.3257   20.000       -126.35  0.3290   20.000
        221.0000     -152.29  0.3143   20.000       -148.03  0.3167   20.000       -142.10  0.3200   20.000       -130.90  0.3264   20.000       -123.54  0.3305   20.000       -120.62  0.3322   20.000       -125.32  0.3296   20.000       -127.83  0.3281   20.000       -126.59  0.3288   20.000
        222.0000     -189.64  0.2971   20.000       -184.12  0.2997   20.000       -174.95  0.3039   20.000       -155.48  0.3130   20.000       -141.46  0.3205   20.000       -131.19  0.3263   20.000       -126.60  0.3289   20.000       -126.48  0.3289   20.000       -126.05  0.3291   20.000
        223.0000     -225.42  0.2833   20.000       -218.44  0.2860   20.000       -205.65  0.2908   20.000       -178.00  0.3024   20.000       -158.30  0.3116   20.000       -142.08  0.3201   20.000       -130.99  0.3264   20.000       -127.87  0.3281   20.000       -126.48  0.3289   20.000
        224.0000     -270.32  0.2691   20.000       -260.66  0.2719   20.000       -241.16  0.2776   20.000       -201.69  0.2924   20.000       -174.42  0.3041   20.000       -152.83  0.3142   20.000       -136.55  0.3232   20.000       -130.83  0.3265   20.000       -127.99  0.3281   20.000
        225.0000     -337.37  0.2517   20.000       -322.17  0.2551   20.000       -289.99  0.2633   20.000       -229.03  0.2821   20.000       -191.76  0.2961   20.000       -163.96  0.3090   20.000       -142.68  0.3198   20.000       -134.69  0.3243   20.000       -130.36  0.3267   20.000
        226.0000     -430.26  0.2337   20.000       -404.20  0.2379   20.000       -350.22  0.2488   20.000       -259.33  0.2722   20.000       -209.92  0.2893   20.000       -175.05  0.3039   20.000       -149.13  0.3162   20.000       -139.07  0.3218   20.000       -133.35  0.3251   20.000
        227.0000     -550.53  0.2165   20.000       -504.69  0.2220   20.000       -416.76  0.2358   20.000       -288.36  0.2637   20.000       -227.20  0.2828   20.000       -185.98  0.2988   20.000       -155.76  0.3128   20.000       -143.72  0.3192   20.000       -136.76  0.3231   20.000
        228.0000     -510.96  0.2213   20.000       -533.35  0.2185   20.000       -459.67  0.2287   20.000       -314.06  0.2569   20.000       -243.62  0.2768   20.000       -196.83  0.2942   20.000       -162.38  0.3098   20.000       -148.55  0.3165   20.000       -140.44  0.3211   20.000
        229.0000     -491.68  0.2235   20.000       -525.83  0.2193   20.000       -473.72  0.2263   20.000       -331.94  0.2529   20.000       -257.67  0.2727   20.000       -206.69  0.2905   20.000       -168.77  0.3068   20.000       -153.44  0.3139   20.000       -144.32  0.3189   20.000
        230.0000     -591.54  0.2113   20.000       -582.18  0.2125   20.000       -504.69  0.2220   20.000       -348.27  0.2492   20.000       -269.56  0.2692   20.000       -215.58  0.2872   20.000       -174.93  0.3039   20.000       -158.36  0.3116   20.000       -148.30  0.3167   20.000
        231.0000     -780.16  0.1940   20.000       -726.14  0.1987   20.000       -583.22  0.2124   20.000       -372.65  0.2438   20.000       -281.79  0.2657   20.000       -223.87  0.2841   20.000       -180.81  0.3012   20.000       -163.15  0.3094   20.000       -152.30  0.3144   20.000
        232.0000    -1019.83  0.1792   20.000       -917.30  0.1851   20.000       -689.56  0.2019   20.000       -403.49  0.2380   20.000       -295.68  0.2616   20.000       -232.23  0.2809   20.000       -186.55  0.2985   20.000       -167.84  0.3072   20.000       -156.34  0.3126   20.000
        233.0000    -1229.00  0.1695   20.000      -1095.94  0.1757   20.000       -787.72  0.1934   20.000       -432.10  0.2332   20.000       -310.02  0.2578   20.000       -240.74  0.2778   20.000       -192.23  0.2959   20.000       -172.44  0.3051   20.000       -160.36  0.3107   20.000
